"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-10-20",9,2022,560,"abundance","nbGARCH",117,0.95,"all","BA",0.608895189773082,0,4,217,560,2988
"2022-10-20",10,2022,561,"abundance","nbGARCH",117,0.95,"all","BA",0.793876716511067,0,5,217,560,2988
"2022-10-20",11,2022,562,"abundance","nbGARCH",117,0.95,"all","BA",0.843567212597756,0,5,217,560,2988
"2022-10-20",12,2022,563,"abundance","nbGARCH",117,0.95,"all","BA",0.857140375020306,0,5,217,560,2988
"2022-10-20",1,2023,564,"abundance","nbGARCH",117,0.95,"all","BA",0.863104398815208,0,5,217,560,2988
"2022-10-20",2,2023,565,"abundance","nbGARCH",117,0.95,"all","BA",0.863882034229886,0,5,217,560,2988
"2022-10-20",3,2023,566,"abundance","nbGARCH",117,0.95,"all","BA",0.863567889519967,0,5,217,560,2988
"2022-10-20",4,2023,567,"abundance","nbGARCH",117,0.95,"all","BA",0.862112624923205,0,5,217,560,2988
"2022-10-20",5,2023,568,"abundance","nbGARCH",117,0.95,"all","BA",0.860101644115367,0,5,217,560,2988
"2022-10-20",6,2023,569,"abundance","nbGARCH",117,0.95,"all","BA",0.859641130717388,0,8,217,560,2988
"2022-10-20",7,2023,570,"abundance","nbGARCH",117,0.95,"all","BA",0.859377325252678,0,6,217,560,2988
"2022-10-20",8,2023,571,"abundance","nbGARCH",117,0.95,"all","BA",0.859239809012133,0,5,217,560,2988
"2022-10-20",9,2023,572,"abundance","nbGARCH",117,0.95,"all","BA",0.858736489102096,0,5,217,560,2988
"2022-10-20",9,2022,560,"abundance","nbGARCH",117,0.95,"all","DM",31.1756070896118,20,45,217,560,2988
"2022-10-20",10,2022,561,"abundance","nbGARCH",117,0.95,"all","DM",31.432264241639,16,49,217,560,2988
"2022-10-20",11,2022,562,"abundance","nbGARCH",117,0.95,"all","DM",31.8856992556571,15,52,217,560,2988
