"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2018-06-08,6,2018,507,"abundance","AutoArima","All","total",141.726698454415,79.6708703726302,203.7825265362,217,506,506
2018-06-08,7,2018,508,"abundance","AutoArima","All","total",146.247310149607,56.1670212477124,236.327599051501,217,506,506
2018-06-08,8,2018,509,"abundance","AutoArima","All","total",149.287397348762,38.4966020889723,260.078192608552,217,506,506
2018-06-08,9,2018,510,"abundance","AutoArima","All","total",151.872309559239,28.2509003950564,275.493718723421,217,506,506
2018-06-08,10,2018,511,"abundance","AutoArima","All","total",154.070197546704,21.9464240982831,286.193970995125,217,506,506
2018-06-08,11,2018,512,"abundance","AutoArima","All","total",155.939008249778,17.9942993818674,293.883717117688,217,506,506
2018-06-08,12,2018,513,"abundance","AutoArima","All","total",157.528012541097,15.5234824610011,299.532542621194,217,506,506
2018-06-08,1,2019,514,"abundance","AutoArima","All","total",158.879104245399,14.0102938148362,303.747914675962,217,506,506
2018-06-08,2,2019,515,"abundance","AutoArima","All","total",160.027904662996,13.1230875733287,306.932721752664,217,506,506
2018-06-08,3,2019,516,"abundance","AutoArima","All","total",161.004701719236,12.6453169018009,309.364086536672,217,506,506
2018-06-08,4,2019,517,"abundance","AutoArima","All","total",161.835248500439,12.4330766261145,311.237420374763,217,506,506
2018-06-08,5,2019,518,"abundance","AutoArima","All","total",162.541442229585,12.3898783890005,312.69300607017,217,506,506
2018-06-08,6,2018,507,"abundance","AutoArima","Controls","total",30,13.1491543520944,46.8508456479056,217,506,506
2018-06-08,7,2018,508,"abundance","AutoArima","Controls","total",30,6.16930554727627,53.8306944527237,217,506,506
2018-06-08,8,2018,509,"abundance","AutoArima","Controls","total",30,0.813479187326617,59.1865208126734,217,506,506
2018-06-08,9,2018,510,"abundance","AutoArima","Controls","total",30,-3.70169129581119,63.7016912958112,217,506,506
2018-06-08,10,2018,511,"abundance","AutoArima","Controls","total",30,-7.67963634707339,67.6796363470734,217,506,506
2018-06-08,11,2018,512,"abundance","AutoArima","Controls","total",30,-11.2759735717673,71.2759735717673,217,506,506
2018-06-08,12,2018,513,"abundance","AutoArima","Controls","total",30,-14.5831469654933,74.5831469654933,217,506,506
2018-06-08,1,2019,514,"abundance","AutoArima","Controls","total",30,-17.6613889054475,77.6613889054475,217,506,506
2018-06-08,2,2019,515,"abundance","AutoArima","Controls","total",30,-20.5525369437168,80.5525369437168,217,506,506
2018-06-08,3,2019,516,"abundance","AutoArima","Controls","total",30,-23.2870527473174,83.2870527473174,217,506,506
2018-06-08,4,2019,517,"abundance","AutoArima","Controls","total",30,-25.8879324142961,85.8879324142961,217,506,506
2018-06-08,5,2019,518,"abundance","AutoArima","Controls","total",30,-28.3730416253468,88.3730416253468,217,506,506
2018-06-08,6,2018,507,"abundance","ESSS","All","total",137.9369614265,85.2240924883187,190.649830364681,217,506,506
2018-06-08,7,2018,508,"abundance","ESSS","All","total",143.052706659335,66.7400166259256,219.365396692745,217,506,506
2018-06-08,8,2018,509,"abundance","ESSS","All","total",148.168451892171,51.9545227985756,244.382380985766,217,506,506
2018-06-08,9,2018,510,"abundance","ESSS","All","total",153.284197125006,38.7885308335625,267.77986341645,217,506,506
2018-06-08,10,2018,511,"abundance","ESSS","All","total",158.399942357842,26.4456591409048,290.354225574779,217,506,506
2018-06-08,11,2018,512,"abundance","ESSS","All","total",163.515687590677,14.5227142949696,312.508660886385,217,506,506
2018-06-08,12,2018,513,"abundance","ESSS","All","total",168.631432823513,2.782366489043,334.480499157983,217,506,506
2018-06-08,1,2019,514,"abundance","ESSS","All","total",173.747178056349,-8.92952890271695,356.423885015414,217,506,506
2018-06-08,2,2019,515,"abundance","ESSS","All","total",178.862923289184,-20.7205045335509,378.446351111919,217,506,506
2018-06-08,3,2019,516,"abundance","ESSS","All","total",183.97866852202,-32.669872643414,400.627209687453,217,506,506
2018-06-08,4,2019,517,"abundance","ESSS","All","total",189.094413754855,-44.8388607155927,423.027688225303,217,506,506
2018-06-08,5,2019,518,"abundance","ESSS","All","total",194.210158987691,-57.2765972575017,445.696915232883,217,506,506
2018-06-08,6,2018,507,"abundance","ESSS","Controls","total",30.3773699889939,17.0876051250896,43.6671348528981,217,506,506
2018-06-08,7,2018,508,"abundance","ESSS","Controls","total",31.2758183736352,13.8246115314792,48.7270252157912,217,506,506
2018-06-08,8,2018,509,"abundance","ESSS","Controls","total",32.1742667582765,11.0531968589195,53.2953366576334,217,506,506
2018-06-08,9,2018,510,"abundance","ESSS","Controls","total",33.0727151429178,8.53305079616854,57.612379489667,217,506,506
2018-06-08,10,2018,511,"abundance","ESSS","Controls","total",33.9711635275591,6.15405072535097,61.7882763297671,217,506,506
2018-06-08,11,2018,512,"abundance","ESSS","Controls","total",34.8696119122004,3.85508656310082,65.8841372612999,217,506,506
2018-06-08,12,2018,513,"abundance","ESSS","Controls","total",35.7680602968416,1.59809028732713,69.9380303063562,217,506,506
