"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-04-21",1,2022,552,"abundance","pevGARCH","all_interp","BA",91,0.95,61.706654564124,46,78,217,554,2404
"2022-04-21",3,2022,553,"abundance","pevGARCH","all_interp","BA",91,0.95,81.4047243565871,56,109,217,554,2404
"2022-04-21",4,2022,554,"abundance","pevGARCH","all_interp","BA",91,0.95,27.1627412928299,16,41,217,554,2404
"2022-04-21",4,2022,555,"abundance","pevGARCH","all_interp","BA",91,0.95,6.78375997833465,2,13,217,554,2404
"2022-04-21",5,2022,556,"abundance","pevGARCH","all_interp","BA",91,0.95,2.40465770501531,0,6,217,554,2404
"2022-04-21",6,2022,557,"abundance","pevGARCH","all_interp","BA",91,0.95,1.53858523036807,0,5,217,554,2404
"2022-04-21",7,2022,558,"abundance","pevGARCH","all_interp","BA",91,0.95,0.970049862561382,0,3,217,554,2404
"2022-04-21",8,2022,559,"abundance","pevGARCH","all_interp","BA",91,0.95,0.767458351472524,0,3,217,554,2404
"2022-04-21",9,2022,560,"abundance","pevGARCH","all_interp","BA",91,0.95,0.609201066526777,0,3,217,554,2404
"2022-04-21",10,2022,561,"abundance","pevGARCH","all_interp","BA",91,0.95,0.377243801700317,0,2,217,554,2404
"2022-04-21",11,2022,562,"abundance","pevGARCH","all_interp","BA",91,0.95,0.422399241054987,0,2,217,554,2404
"2022-04-21",12,2022,563,"abundance","pevGARCH","all_interp","BA",91,0.95,0.82532968336817,0,3,217,554,2404
"2022-04-21",1,2023,564,"abundance","pevGARCH","all_interp","BA",91,0.95,1.87404883888347,0,5,217,554,2404
"2022-04-21",2,2023,565,"abundance","pevGARCH","all_interp","BA",91,0.95,2.54010729696433,0,7,217,554,2404
"2022-04-21",3,2023,566,"abundance","pevGARCH","all_interp","BA",91,0.95,2.56459553181135,0,7,217,554,2404
"2022-04-21",1,2022,552,"abundance","pevGARCH","all_interp","DM",91,0.95,27.521378289663,17,39,217,554,2404
"2022-04-21",3,2022,553,"abundance","pevGARCH","all_interp","DM",91,0.95,26.9671107345873,15,42,217,554,2404
"2022-04-21",4,2022,554,"abundance","pevGARCH","all_interp","DM",91,0.95,28.0794779024983,13,45,217,554,2404
"2022-04-21",4,2022,555,"abundance","pevGARCH","all_interp","DM",91,0.95,28.2119152872381,12,46,217,554,2404
"2022-04-21",5,2022,556,"abundance","pevGARCH","all_interp","DM",91,0.95,27.735773043742,12,46,217,554,2404
