"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-05-26",4,2022,555,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-4.94974821847125,4.94974821847125,217,555,2516
"2022-05-26",5,2022,556,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-6.64446630449723,6.64446630449723,217,555,2516
"2022-05-26",6,2022,557,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-7.98735610305055,7.98735610305055,217,555,2516
"2022-05-26",7,2022,558,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-9.13492104849728,9.13492104849728,217,555,2516
"2022-05-26",8,2022,559,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-10.153605645662,10.153605645662,217,555,2516
"2022-05-26",9,2022,560,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-11.0790176754511,11.0790176754511,217,555,2516
"2022-05-26",10,2022,561,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-11.9328771760334,11.9328771760334,217,555,2516
"2022-05-26",11,2022,562,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-12.7295908317447,12.7295908317447,217,555,2516
"2022-05-26",12,2022,563,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-13.4792955227259,13.4792955227259,217,555,2516
"2022-05-26",1,2023,564,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-14.1894444159846,14.1894444159846,217,555,2516
"2022-05-26",2,2023,565,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-14.8657074463228,14.8657074463228,217,555,2516
"2022-05-26",3,2023,566,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-15.5125169758166,15.5125169758166,217,555,2516
"2022-05-26",4,2023,567,"abundance","ESSS",96,0.95,"all_interp","BA",3.30420689732055e-71,-16.1334158804122,16.1334158804122,217,555,2516
