"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","BA",0.007,0,0.009,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","BA",0.012,0,0.029,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","BA",0.018,0,0.053,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","BA",0.028,0,0.077,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","BA",0.041,0,0.1,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","BA",0.06,0,0.134,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","BA",0.091,0,0.162,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","BA",0.108,0,0.201,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","BA",0.157,0,0.236,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","BA",0.179,0,0.291,217,527,474,21,0.95
"2020-02-06",11,2020,537,"abundance","jags_RW","exclosures","BA",0.226,0,0.334,217,527,474,21,0.95
"2020-02-06",12,2020,538,"abundance","jags_RW","exclosures","BA",0.314,0,0.378,217,527,474,21,0.95
"2020-02-06",1,2021,539,"abundance","jags_RW","exclosures","BA",0.41,0,0.449,217,527,474,21,0.95
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","DM",0.052,0,0.287,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","DM",0.07,0,0.36,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","DM",0.092,0,0.476,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","DM",0.117,0,0.58,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","DM",0.147,0,0.676,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","DM",0.176,0,0.801,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","DM",0.217,0,0.96,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","DM",0.269,0,1.159,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","DM",0.313,0,1.28,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","DM",0.377,0,1.479,217,527,474,21,0.95
"2020-02-06",11,2020,537,"abundance","jags_RW","exclosures","DM",0.438,0,1.733,217,527,474,21,0.95
"2020-02-06",12,2020,538,"abundance","jags_RW","exclosures","DM",0.512,0,1.872,217,527,474,21,0.95
"2020-02-06",1,2021,539,"abundance","jags_RW","exclosures","DM",0.603,0,2.156,217,527,474,21,0.95
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","DO",0.081,0.048,0.114,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","DO",0.081,0.047,0.113,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","DO",0.081,0.049,0.115,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","DO",0.082,0.048,0.114,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","DO",0.082,0.048,0.114,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","DO",0.082,0.049,0.116,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","DO",0.082,0.049,0.116,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","DO",0.082,0.048,0.116,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","DO",0.082,0.049,0.117,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","DO",0.082,0.049,0.118,217,527,474,21,0.95
"2020-02-06",11,2020,537,"abundance","jags_RW","exclosures","DO",0.082,0.049,0.118,217,527,474,21,0.95
"2020-02-06",12,2020,538,"abundance","jags_RW","exclosures","DO",0.082,0.047,0.117,217,527,474,21,0.95
"2020-02-06",1,2021,539,"abundance","jags_RW","exclosures","DO",0.082,0.048,0.117,217,527,474,21,0.95
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","NA",0.006,0,0.024,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","NA",0.007,0,0.028,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","NA",0.009,0,0.036,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","NA",0.011,0,0.044,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","NA",0.013,0,0.051,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","NA",0.015,0,0.063,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","NA",0.018,0,0.071,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","NA",0.021,0,0.081,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","NA",0.023,0,0.088,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","NA",0.027,0,0.097,217,527,474,21,0.95
"2020-02-06",11,2020,537,"abundance","jags_RW","exclosures","NA",0.031,0,0.109,217,527,474,21,0.95
"2020-02-06",12,2020,538,"abundance","jags_RW","exclosures","NA",0.035,0,0.117,217,527,474,21,0.95
"2020-02-06",1,2021,539,"abundance","jags_RW","exclosures","NA",0.04,0,0.126,217,527,474,21,0.95
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","OL",0.011,0,0.06,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","OL",0.017,0,0.087,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","OL",0.024,0,0.109,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","OL",0.031,0,0.14,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","OL",0.039,0,0.169,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","OL",0.051,0,0.198,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","OL",0.065,0,0.235,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","OL",0.075,0,0.269,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","OL",0.097,0,0.311,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","OL",0.117,0,0.345,217,527,474,21,0.95
"2020-02-06",11,2020,537,"abundance","jags_RW","exclosures","OL",0.145,0,0.398,217,527,474,21,0.95
"2020-02-06",12,2020,538,"abundance","jags_RW","exclosures","OL",0.176,0,0.459,217,527,474,21,0.95
"2020-02-06",1,2021,539,"abundance","jags_RW","exclosures","OL",0.224,0,0.51,217,527,474,21,0.95
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","OT",0.271,0,0.895,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","OT",0.335,0,1.237,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","OT",0.409,0,1.571,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","OT",0.488,0,1.936,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","OT",0.584,0,2.365,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","OT",0.696,0,2.804,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","OT",0.812,0,3.326,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","OT",0.974,0,4.075,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","OT",1.166,0,4.495,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","OT",1.366,0,5.185,217,527,474,21,0.95
"2020-02-06",11,2020,537,"abundance","jags_RW","exclosures","OT",1.601,0,6.151,217,527,474,21,0.95
"2020-02-06",12,2020,538,"abundance","jags_RW","exclosures","OT",1.817,0,7.046,217,527,474,21,0.95
"2020-02-06",1,2021,539,"abundance","jags_RW","exclosures","OT",2.019,0,7.841,217,527,474,21,0.95
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","PB",1.675,0.873,2.586,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","PB",1.685,0.811,2.656,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","PB",1.695,0.784,2.761,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","PB",1.704,0.75,2.863,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","PB",1.715,0.71,2.923,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","PB",1.723,0.675,3.012,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","PB",1.733,0.623,3.067,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","PB",1.742,0.564,3.119,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","PB",1.755,0.538,3.188,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","PB",1.764,0.54,3.278,217,527,474,21,0.95
"2020-02-06",11,2020,537,"abundance","jags_RW","exclosures","PB",1.773,0.498,3.331,217,527,474,21,0.95
"2020-02-06",12,2020,538,"abundance","jags_RW","exclosures","PB",1.781,0.485,3.411,217,527,474,21,0.95
"2020-02-06",1,2021,539,"abundance","jags_RW","exclosures","PB",1.792,0.48,3.518,217,527,474,21,0.95
"2020-02-06",1,2020,527,"abundance","jags_RW","exclosures","PE",0.407,0,1.079,217,527,474,21,0.95
"2020-02-06",2,2020,528,"abundance","jags_RW","exclosures","PE",0.46,0,1.374,217,527,474,21,0.95
"2020-02-06",3,2020,529,"abundance","jags_RW","exclosures","PE",0.515,0,1.704,217,527,474,21,0.95
"2020-02-06",4,2020,530,"abundance","jags_RW","exclosures","PE",0.579,0,1.995,217,527,474,21,0.95
"2020-02-06",5,2020,531,"abundance","jags_RW","exclosures","PE",0.643,0,2.352,217,527,474,21,0.95
"2020-02-06",6,2020,532,"abundance","jags_RW","exclosures","PE",0.729,0,2.671,217,527,474,21,0.95
"2020-02-06",7,2020,533,"abundance","jags_RW","exclosures","PE",0.813,0,3.099,217,527,474,21,0.95
"2020-02-06",8,2020,534,"abundance","jags_RW","exclosures","PE",0.901,0,3.486,217,527,474,21,0.95
"2020-02-06",9,2020,535,"abundance","jags_RW","exclosures","PE",0.993,0,3.975,217,527,474,21,0.95
"2020-02-06",10,2020,536,"abundance","jags_RW","exclosures","PE",1.111,0,4.245,217,527,474,21,0.95
