"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-06-30",4,2022,555,"abundance","jags_logistic","dm_controls","DM",21.106,12.506,29.878,101,0.95,217,557,2634
"2022-06-30",5,2022,556,"abundance","jags_logistic","dm_controls","DM",33.955,0.176,118.64,101,0.95,217,557,2634
"2022-06-30",6,2022,557,"abundance","jags_logistic","dm_controls","DM",42.352,1.532,196.9,101,0.95,217,557,2634
"2022-06-30",7,2022,558,"abundance","jags_logistic","dm_controls","DM",46.599,0.788,196.9,101,0.95,217,557,2634
"2022-06-30",8,2022,559,"abundance","jags_logistic","dm_controls","DM",47.983,0.466,196.9,101,0.95,217,557,2634
"2022-06-30",9,2022,560,"abundance","jags_logistic","dm_controls","DM",49.307,0.268,196.9,101,0.95,217,557,2634
"2022-06-30",10,2022,561,"abundance","jags_logistic","dm_controls","DM",49.385,0.156,196.9,101,0.95,217,557,2634
"2022-06-30",11,2022,562,"abundance","jags_logistic","dm_controls","DM",48.858,0.08,196.9,101,0.95,217,557,2634
"2022-06-30",12,2022,563,"abundance","jags_logistic","dm_controls","DM",48.453,0.034,196.9,101,0.95,217,557,2634
"2022-06-30",1,2023,564,"abundance","jags_logistic","dm_controls","DM",47.423,0,196.9,101,0.95,217,557,2634
"2022-06-30",2,2023,565,"abundance","jags_logistic","dm_controls","DM",46.834,0,196.9,101,0.95,217,557,2634
"2022-06-30",3,2023,566,"abundance","jags_logistic","dm_controls","DM",46.117,0,196.9,101,0.95,217,557,2634
"2022-06-30",4,2023,567,"abundance","jags_logistic","dm_controls","DM",44.537,0,196.9,101,0.95,217,557,2634
"2022-06-30",5,2023,568,"abundance","jags_logistic","dm_controls","DM",43.5,0,196.9,101,0.95,217,557,2634
"2022-06-30",6,2023,569,"abundance","jags_logistic","dm_controls","DM",42.949,0,196.9,101,0.95,217,557,2634
