"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-06-18",2,2020,528,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190478,-0.854854750513052,0.950092845751148,217,531,939,38,0.95
"2020-06-18",3,2020,529,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",4,2020,530,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",5,2020,531,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",6,2020,532,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",7,2020,533,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",8,2020,534,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",9,2020,535,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",10,2020,536,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",11,2020,537,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",12,2020,538,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",1,2021,539,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",2,2021,540,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",3,2021,541,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",4,2021,542,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",5,2021,543,"abundance","simplexEDM","exclosures_interp","BA",0.0476190476190474,-0.854854750513049,0.950092845751143,217,531,939,38,0.95
"2020-06-18",2,2020,528,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461033,2.65881941246103,217,531,939,38,0.95
"2020-06-18",3,2020,529,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",4,2020,530,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",5,2020,531,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",6,2020,532,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",7,2020,533,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",8,2020,534,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",9,2020,535,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",10,2020,536,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",11,2020,537,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",12,2020,538,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",1,2021,539,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",2,2021,540,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",3,2021,541,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",4,2021,542,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",5,2021,543,"abundance","simplexEDM","exclosures_interp","DM",1.015625,-0.627569412461032,2.65881941246103,217,531,939,38,0.95
"2020-06-18",2,2020,528,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073173,-0.596085263013678,0.742426726428312,217,531,939,38,0.95
"2020-06-18",3,2020,529,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",4,2020,530,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",5,2020,531,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",6,2020,532,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",7,2020,533,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",8,2020,534,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",9,2020,535,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",10,2020,536,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",11,2020,537,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",12,2020,538,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",1,2021,539,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",2,2021,540,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",3,2021,541,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",4,2021,542,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",5,2021,543,"abundance","simplexEDM","exclosures_interp","DO",0.0731707317073171,-0.596085263013678,0.742426726428313,217,531,939,38,0.95
"2020-06-18",2,2020,528,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",3,2020,529,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",4,2020,530,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",5,2020,531,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",6,2020,532,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",7,2020,533,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",8,2020,534,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",9,2020,535,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",10,2020,536,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",11,2020,537,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",12,2020,538,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",1,2021,539,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",2,2021,540,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",3,2021,541,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",4,2021,542,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",5,2021,543,"abundance","simplexEDM","exclosures_interp","DS",0,0,0,217,531,939,38,0.95
"2020-06-18",2,2020,528,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",3,2020,529,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",4,2020,530,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",5,2020,531,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",6,2020,532,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",7,2020,533,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",8,2020,534,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",9,2020,535,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",10,2020,536,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",11,2020,537,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",12,2020,538,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",1,2021,539,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",2,2021,540,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
"2020-06-18",3,2021,541,"abundance","simplexEDM","exclosures_interp","NA",0.0204081632653061,-0.256714873651307,0.29753120018192,217,531,939,38,0.95
