"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-01-10",11,2019,525,"abundance","pevGARCH","exclosures_interp","BA",0.186398235213709,0,1,217,526,309,14,0.95
"2020-01-10",12,2019,526,"abundance","pevGARCH","exclosures_interp","BA",0.225771311573284,0,1,217,526,309,14,0.95
"2020-01-10",1,2020,527,"abundance","pevGARCH","exclosures_interp","BA",0.323372226805118,0,2,217,526,309,14,0.95
"2020-01-10",2,2020,528,"abundance","pevGARCH","exclosures_interp","BA",0.35545095446505,0,2,217,526,309,14,0.95
"2020-01-10",3,2020,529,"abundance","pevGARCH","exclosures_interp","BA",0.449635945904788,0,2,217,526,309,14,0.95
"2020-01-10",4,2020,530,"abundance","pevGARCH","exclosures_interp","BA",0.271323517374798,0,2,217,526,309,14,0.95
"2020-01-10",5,2020,531,"abundance","pevGARCH","exclosures_interp","BA",0.304541372110211,0,2,217,526,309,14,0.95
"2020-01-10",6,2020,532,"abundance","pevGARCH","exclosures_interp","BA",0.743673232128513,0,3,217,526,309,14,0.95
"2020-01-10",7,2020,533,"abundance","pevGARCH","exclosures_interp","BA",0.550232954424464,0,3,217,526,309,14,0.95
"2020-01-10",8,2020,534,"abundance","pevGARCH","exclosures_interp","BA",0.327930991802219,0,2,217,526,309,14,0.95
"2020-01-10",9,2020,535,"abundance","pevGARCH","exclosures_interp","BA",0.30241438794376,0,2,217,526,309,14,0.95
"2020-01-10",10,2020,536,"abundance","pevGARCH","exclosures_interp","BA",0.247908505077554,0,2,217,526,309,14,0.95
"2020-01-10",11,2020,537,"abundance","pevGARCH","exclosures_interp","BA",0.236911053702703,0,1,217,526,309,14,0.95
"2020-01-10",12,2020,538,"abundance","pevGARCH","exclosures_interp","BA",0.193842870157538,0,1,217,526,309,14,0.95
"2020-01-10",11,2019,525,"abundance","pevGARCH","exclosures_interp","DM",0.401319629748772,0,2,217,526,309,14,0.95
"2020-01-10",12,2019,526,"abundance","pevGARCH","exclosures_interp","DM",0.567257581995207,0,2,217,526,309,14,0.95
"2020-01-10",1,2020,527,"abundance","pevGARCH","exclosures_interp","DM",0.63638450387239,0,3,217,526,309,14,0.95
"2020-01-10",2,2020,528,"abundance","pevGARCH","exclosures_interp","DM",0.664274834205385,0,3,217,526,309,14,0.95
"2020-01-10",3,2020,529,"abundance","pevGARCH","exclosures_interp","DM",0.671941176573553,0,3,217,526,309,14,0.95
"2020-01-10",4,2020,530,"abundance","pevGARCH","exclosures_interp","DM",0.667776743950891,0,3,217,526,309,14,0.95
"2020-01-10",5,2020,531,"abundance","pevGARCH","exclosures_interp","DM",0.659007176832587,0,3,217,526,309,14,0.95
"2020-01-10",6,2020,532,"abundance","pevGARCH","exclosures_interp","DM",0.649716889515996,0,3,217,526,309,14,0.95
"2020-01-10",7,2020,533,"abundance","pevGARCH","exclosures_interp","DM",0.641681274693546,0,3,217,526,309,14,0.95
"2020-01-10",8,2020,534,"abundance","pevGARCH","exclosures_interp","DM",0.64744408658116,0,3,217,526,309,14,0.95
"2020-01-10",9,2020,535,"abundance","pevGARCH","exclosures_interp","DM",0.650680933147603,0,3,217,526,309,14,0.95
"2020-01-10",10,2020,536,"abundance","pevGARCH","exclosures_interp","DM",0.657035087486707,0,3,217,526,309,14,0.95
"2020-01-10",11,2020,537,"abundance","pevGARCH","exclosures_interp","DM",0.664757427355748,0,3,217,526,309,14,0.95
"2020-01-10",12,2020,538,"abundance","pevGARCH","exclosures_interp","DM",0.675480728033569,0,3,217,526,309,14,0.95
"2020-01-10",11,2019,525,"abundance","pevGARCH","exclosures_interp","DO",0.311238550457373,0,2,217,526,309,14,0.95
"2020-01-10",12,2019,526,"abundance","pevGARCH","exclosures_interp","DO",0.446355945244035,0,2,217,526,309,14,0.95
"2020-01-10",1,2020,527,"abundance","pevGARCH","exclosures_interp","DO",0.510101522231487,0,3,217,526,309,14,0.95
"2020-01-10",2,2020,528,"abundance","pevGARCH","exclosures_interp","DO",0.518800189598639,0,2,217,526,309,14,0.95
"2020-01-10",3,2020,529,"abundance","pevGARCH","exclosures_interp","DO",0.481725769164331,0,3,217,526,309,14,0.95
"2020-01-10",4,2020,530,"abundance","pevGARCH","exclosures_interp","DO",0.417601464267416,0,2,217,526,309,14,0.95
"2020-01-10",5,2020,531,"abundance","pevGARCH","exclosures_interp","DO",0.354404261462618,0,2,217,526,309,14,0.95
"2020-01-10",6,2020,532,"abundance","pevGARCH","exclosures_interp","DO",0.306867356738752,0,2,217,526,309,14,0.95
"2020-01-10",7,2020,533,"abundance","pevGARCH","exclosures_interp","DO",0.313966447402842,0,2,217,526,309,14,0.95
"2020-01-10",8,2020,534,"abundance","pevGARCH","exclosures_interp","DO",0.341781531309663,0,2,217,526,309,14,0.95
