"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-09-10",2,2020,528,"abundance","jags_RW","exclosures","BA",0.01,0,0.032,217,534,1221,49,0.95
"2020-09-10",3,2020,529,"abundance","jags_RW","exclosures","BA",0.017,0,0.054,217,534,1221,49,0.95
"2020-09-10",4,2020,530,"abundance","jags_RW","exclosures","BA",0.031,0,0.082,217,534,1221,49,0.95
"2020-09-10",5,2020,531,"abundance","jags_RW","exclosures","BA",0.049,0,0.112,217,534,1221,49,0.95
"2020-09-10",6,2020,532,"abundance","jags_RW","exclosures","BA",0.065,0,0.144,217,534,1221,49,0.95
"2020-09-10",7,2020,533,"abundance","jags_RW","exclosures","BA",0.1,0,0.192,217,534,1221,49,0.95
"2020-09-10",8,2020,534,"abundance","jags_RW","exclosures","BA",0.133,0,0.235,217,534,1221,49,0.95
"2020-09-10",9,2020,535,"abundance","jags_RW","exclosures","BA",0.168,0,0.273,217,534,1221,49,0.95
"2020-09-10",10,2020,536,"abundance","jags_RW","exclosures","BA",0.211,0,0.34,217,534,1221,49,0.95
"2020-09-10",11,2020,537,"abundance","jags_RW","exclosures","BA",0.332,0,0.391,217,534,1221,49,0.95
"2020-09-10",12,2020,538,"abundance","jags_RW","exclosures","BA",0.428,0,0.441,217,534,1221,49,0.95
"2020-09-10",1,2021,539,"abundance","jags_RW","exclosures","BA",0.504,0,0.514,217,534,1221,49,0.95
"2020-09-10",2,2021,540,"abundance","jags_RW","exclosures","BA",0.573,0,0.603,217,534,1221,49,0.95
"2020-09-10",3,2021,541,"abundance","jags_RW","exclosures","BA",0.675,0,0.703,217,534,1221,49,0.95
"2020-09-10",4,2021,542,"abundance","jags_RW","exclosures","BA",0.747,0,0.826,217,534,1221,49,0.95
"2020-09-10",5,2021,543,"abundance","jags_RW","exclosures","BA",0.893,0,0.961,217,534,1221,49,0.95
"2020-09-10",6,2021,544,"abundance","jags_RW","exclosures","BA",0.988,0,1.084,217,534,1221,49,0.95
"2020-09-10",7,2021,545,"abundance","jags_RW","exclosures","BA",1.07,0,1.184,217,534,1221,49,0.95
"2020-09-10",8,2021,546,"abundance","jags_RW","exclosures","BA",1.188,0,1.352,217,534,1221,49,0.95
"2020-09-10",2,2020,528,"abundance","jags_RW","exclosures","DM",0.379,0.004,1.056,217,534,1221,49,0.95
"2020-09-10",3,2020,529,"abundance","jags_RW","exclosures","DM",0.46,0,1.499,217,534,1221,49,0.95
"2020-09-10",4,2020,530,"abundance","jags_RW","exclosures","DM",0.56,0,1.979,217,534,1221,49,0.95
"2020-09-10",5,2020,531,"abundance","jags_RW","exclosures","DM",0.668,0,2.454,217,534,1221,49,0.95
"2020-09-10",6,2020,532,"abundance","jags_RW","exclosures","DM",0.803,0,2.999,217,534,1221,49,0.95
"2020-09-10",7,2020,533,"abundance","jags_RW","exclosures","DM",0.951,0,3.582,217,534,1221,49,0.95
"2020-09-10",8,2020,534,"abundance","jags_RW","exclosures","DM",1.138,0,4.415,217,534,1221,49,0.95
"2020-09-10",9,2020,535,"abundance","jags_RW","exclosures","DM",1.304,0,5.001,217,534,1221,49,0.95
"2020-09-10",10,2020,536,"abundance","jags_RW","exclosures","DM",1.524,0,5.742,217,534,1221,49,0.95
"2020-09-10",11,2020,537,"abundance","jags_RW","exclosures","DM",1.765,0,6.776,217,534,1221,49,0.95
"2020-09-10",12,2020,538,"abundance","jags_RW","exclosures","DM",2.004,0,7.805,217,534,1221,49,0.95
"2020-09-10",1,2021,539,"abundance","jags_RW","exclosures","DM",2.333,0,8.9,217,534,1221,49,0.95
"2020-09-10",2,2021,540,"abundance","jags_RW","exclosures","DM",2.651,0,10.032,217,534,1221,49,0.95
"2020-09-10",3,2021,541,"abundance","jags_RW","exclosures","DM",3.052,0,11.594,217,534,1221,49,0.95
"2020-09-10",4,2021,542,"abundance","jags_RW","exclosures","DM",3.464,0,13.356,217,534,1221,49,0.95
"2020-09-10",5,2021,543,"abundance","jags_RW","exclosures","DM",3.847,0,15.017,217,534,1221,49,0.95
"2020-09-10",6,2021,544,"abundance","jags_RW","exclosures","DM",4.131,0,16.045,217,534,1221,49,0.95
"2020-09-10",7,2021,545,"abundance","jags_RW","exclosures","DM",4.42,0,18.37,217,534,1221,49,0.95
"2020-09-10",8,2021,546,"abundance","jags_RW","exclosures","DM",4.703,0,19.875,217,534,1221,49,0.95
