"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-09-08",8,2022,559,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-1.2953892081343,1.2953892081343,217,559,2852
"2022-09-08",9,2022,560,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-1.49622243806137,1.49622243806137,217,559,2852
"2022-09-08",10,2022,561,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-1.6731198306654,1.6731198306654,217,559,2852
"2022-09-08",11,2022,562,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-1.83302437282578,1.83302437282578,217,559,2852
"2022-09-08",12,2022,563,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-1.98005725548047,1.98005725548047,217,559,2852
"2022-09-08",1,2023,564,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.11690224587446,2.11690224587446,217,559,2852
"2022-09-08",2,2023,565,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.245422789186,2.245422789186,217,559,2852
"2022-09-08",3,2023,566,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.36697526091916,2.36697526091916,217,559,2852
"2022-09-08",4,2023,567,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.48258338619488,2.48258338619488,217,559,2852
"2022-09-08",5,2023,568,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.59304235465184,2.59304235465184,217,559,2852
"2022-09-08",6,2023,569,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.69898444542125,2.69898444542125,217,559,2852
"2022-09-08",7,2023,570,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.80092224458898,2.80092224458898,217,559,2852
"2022-09-08",8,2023,571,"abundance","ESSS",111,0.95,"exclosures","BA",2.6911412539078e-29,-2.89927815220287,2.89927815220287,217,559,2852
"2022-09-08",8,2022,559,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,0.0660759339638184,3.7318149938937,217,559,2852
"2022-09-08",9,2022,560,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-0.442096910273294,4.23998783813081,217,559,2852
"2022-09-08",10,2022,561,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-0.858145046327527,4.65603597418505,217,559,2852
"2022-09-08",11,2022,562,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-1.21916562544586,5.01705655330338,217,559,2852
"2022-09-08",12,2022,563,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-1.5425201322405,5.34041106009802,217,559,2852
"2022-09-08",1,2023,564,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-1.83799902770506,5.63588995556258,217,559,2852
"2022-09-08",2,2023,565,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-2.11176804085914,5.90965896871666,217,559,2852
"2022-09-08",3,2023,566,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-2.36800795759153,6.16589888544905,217,559,2852
"2022-09-08",4,2023,567,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-2.60970845773781,6.40759938559533,217,559,2852
"2022-09-08",5,2023,568,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-2.83909515106126,6.63698607891878,217,559,2852
"2022-09-08",6,2023,569,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-3.05787786893582,6.85576879679334,217,559,2852
"2022-09-08",7,2023,570,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-3.26740394713186,7.06529487498938,217,559,2852
"2022-09-08",8,2023,571,"abundance","ESSS",111,0.95,"exclosures","DM",1.89894546392876,-3.4687574825002,7.26664841035772,217,559,2852
"2022-09-08",8,2022,559,"abundance","ESSS",111,0.95,"exclosures","DO",0.131058088823351,-1.07311524656806,1.33523142421476,217,559,2852
"2022-09-08",9,2022,560,"abundance","ESSS",111,0.95,"exclosures","DO",0.131058088823351,-1.30628779002459,1.5684039676713,217,559,2852
"2022-09-08",10,2022,561,"abundance","ESSS",111,0.95,"exclosures","DO",0.131058088823351,-1.50659050877464,1.76870668642134,217,559,2852
"2022-09-08",11,2022,562,"abundance","ESSS",111,0.95,"exclosures","DO",0.131058088823351,-1.6849327379674,1.9470489156141,217,559,2852
"2022-09-08",12,2022,563,"abundance","ESSS",111,0.95,"exclosures","DO",0.131058088823351,-1.84726252138158,2.10937869902829,217,559,2852
"2022-09-08",1,2023,564,"abundance","ESSS",111,0.95,"exclosures","DO",0.131058088823351,-1.99724691529028,2.25936309293698,217,559,2852
