"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-04-21",1,2022,552,"abundance","jags_logistic","dm_controls","DM",19.919,11.991,28.703,91,0.95,217,554,2390
"2022-04-21",3,2022,553,"abundance","jags_logistic","dm_controls","DM",32.579,0.117,116.743,91,0.95,217,554,2390
"2022-04-21",4,2022,554,"abundance","jags_logistic","dm_controls","DM",41.092,1.396,196.9,91,0.95,217,554,2390
"2022-04-21",4,2022,555,"abundance","jags_logistic","dm_controls","DM",45.992,0.716,196.9,91,0.95,217,554,2390
"2022-04-21",5,2022,556,"abundance","jags_logistic","dm_controls","DM",48.107,0.413,196.9,91,0.95,217,554,2390
"2022-04-21",6,2022,557,"abundance","jags_logistic","dm_controls","DM",48.879,0.251,196.9,91,0.95,217,554,2390
"2022-04-21",7,2022,558,"abundance","jags_logistic","dm_controls","DM",48.91,0.154,196.9,91,0.95,217,554,2390
"2022-04-21",8,2022,559,"abundance","jags_logistic","dm_controls","DM",48.339,0.068,196.9,91,0.95,217,554,2390
"2022-04-21",9,2022,560,"abundance","jags_logistic","dm_controls","DM",47.95,0.017,196.9,91,0.95,217,554,2390
"2022-04-21",10,2022,561,"abundance","jags_logistic","dm_controls","DM",47.019,0,196.9,91,0.95,217,554,2390
"2022-04-21",11,2022,562,"abundance","jags_logistic","dm_controls","DM",46.377,0,196.9,91,0.95,217,554,2390
"2022-04-21",12,2022,563,"abundance","jags_logistic","dm_controls","DM",45.939,0,196.9,91,0.95,217,554,2390
"2022-04-21",1,2023,564,"abundance","jags_logistic","dm_controls","DM",44.76,0,196.9,91,0.95,217,554,2390
"2022-04-21",2,2023,565,"abundance","jags_logistic","dm_controls","DM",43.996,0,196.9,91,0.95,217,554,2390
"2022-04-21",3,2023,566,"abundance","jags_logistic","dm_controls","DM",43.547,0,196.9,91,0.95,217,554,2390
