"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-01-21",2,2020,528,"abundance","jags_RW","controls","BA",0.16,0.125,0.193,217,539,1475,59,0.95
"2021-01-21",3,2020,529,"abundance","jags_RW","controls","BA",0.16,0.123,0.193,217,539,1475,59,0.95
"2021-01-21",4,2020,530,"abundance","jags_RW","controls","BA",0.16,0.124,0.193,217,539,1475,59,0.95
"2021-01-21",5,2020,531,"abundance","jags_RW","controls","BA",0.16,0.124,0.195,217,539,1475,59,0.95
"2021-01-21",6,2020,532,"abundance","jags_RW","controls","BA",0.16,0.123,0.195,217,539,1475,59,0.95
"2021-01-21",7,2020,533,"abundance","jags_RW","controls","BA",0.16,0.122,0.194,217,539,1475,59,0.95
"2021-01-21",8,2020,534,"abundance","jags_RW","controls","BA",0.16,0.123,0.196,217,539,1475,59,0.95
"2021-01-21",9,2020,535,"abundance","jags_RW","controls","BA",0.16,0.123,0.196,217,539,1475,59,0.95
"2021-01-21",10,2020,536,"abundance","jags_RW","controls","BA",0.16,0.123,0.197,217,539,1475,59,0.95
"2021-01-21",11,2020,537,"abundance","jags_RW","controls","BA",0.16,0.122,0.196,217,539,1475,59,0.95
"2021-01-21",12,2020,538,"abundance","jags_RW","controls","BA",0.16,0.121,0.196,217,539,1475,59,0.95
"2021-01-21",1,2021,539,"abundance","jags_RW","controls","BA",0.16,0.121,0.197,217,539,1475,59,0.95
"2021-01-21",2,2021,540,"abundance","jags_RW","controls","BA",0.161,0.122,0.198,217,539,1475,59,0.95
"2021-01-21",3,2021,541,"abundance","jags_RW","controls","BA",0.161,0.122,0.199,217,539,1475,59,0.95
"2021-01-21",4,2021,542,"abundance","jags_RW","controls","BA",0.161,0.122,0.2,217,539,1475,59,0.95
"2021-01-21",5,2021,543,"abundance","jags_RW","controls","BA",0.161,0.122,0.2,217,539,1475,59,0.95
"2021-01-21",6,2021,544,"abundance","jags_RW","controls","BA",0.161,0.12,0.199,217,539,1475,59,0.95
"2021-01-21",7,2021,545,"abundance","jags_RW","controls","BA",0.161,0.121,0.2,217,539,1475,59,0.95
