"date","currency","model","level","species","aic","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2017-07-26","abundance","pevGARCH","All","PL",403.105046547912,217,495,495
"2017-07-26","abundance","pevGARCH","All","PM",753.06270132371,217,495,495
"2017-07-26","abundance","pevGARCH","All","PP",4630.90697947856,217,495,495
"2017-07-26","abundance","pevGARCH","All","RF",49.587985297565,217,495,495
"2017-07-26","abundance","pevGARCH","All","RM",1239.11456255641,217,495,495
"2017-07-26","abundance","pevGARCH","All","RO",299.458133928879,217,495,495
"2017-07-26","abundance","pevGARCH","All","SF",598.736678051717,217,495,495
"2017-07-26","abundance","pevGARCH","All","SH",598.017529563286,217,495,495
"2017-07-26","abundance","pevGARCH","All","SO",16.9927054867459,217,495,495
"2017-07-26","abundance","pevGARCH","All","total",3906.35218457519,217,495,495
"2017-07-26","abundance","ESSS","Controls","total",2407.42150063671,217,495,495
"2017-07-26","abundance","AutoArima","Controls","total",170.364135354984,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","BA",233.617331033445,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","DM",1341.01112096225,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","DO",896.451193989948,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","DS",155.0604448025,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","NA",173.044784667855,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","OL",386.076983008992,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","OT",855.978715208239,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","PB",666.295915217535,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","PE",306.888374622614,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","PF",511.440955274942,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","PH",1e+06,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","PL",1e+06,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","PM",224.140053849609,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","PP",1415.75745077728,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","RF",1e+06,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","RM",326.394205140803,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","RO",54.6933168839356,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","SF",225.703927502449,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","SH",128.701945326373,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","SO",1e+06,217,495,495
"2017-07-26","abundance","nbGARCH","Controls","total",1793.57919070262,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","BA",286.741506805761,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","DM",1337.62960204545,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","DO",878.881862139618,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","DS",164.32166548478,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","NA",177.290231028422,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","OL",388.77328542857,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","OT",863.226945014762,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","PB",788.105188333935,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","PE",313.870067737354,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","PF",548.975366003079,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","PH",1e+06,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","PL",46.6385952027226,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","PM",277.411517927786,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","PP",1772.74536428302,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","RF",1e+06,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","RM",396.302939246304,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","RO",77.2688270638374,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","SF",266.352938867654,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","SH",147.915921923982,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","SO",1e+06,217,495,495
"2017-07-26","abundance","pevGARCH","Controls","total",1961.34753408257,217,495,495
