"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-04-07",1,2022,552,"abundance","nbsGARCH",89,0.95,"all","BA",0.652934444394262,0,4,217,554,2348
"2022-04-07",3,2022,553,"abundance","nbsGARCH",89,0.95,"all","BA",0.862813943209012,0,5,217,554,2348
"2022-04-07",4,2022,554,"abundance","nbsGARCH",89,0.95,"all","BA",0.908266716859528,0,6,217,554,2348
"2022-04-07",4,2022,555,"abundance","nbsGARCH",89,0.95,"all","BA",0.904256922600096,0,5,217,554,2348
"2022-04-07",5,2022,556,"abundance","nbsGARCH",89,0.95,"all","BA",0.891170430990754,0,5,217,554,2348
"2022-04-07",6,2022,557,"abundance","nbsGARCH",89,0.95,"all","BA",0.885865525302308,0,5,217,554,2348
"2022-04-07",7,2022,558,"abundance","nbsGARCH",89,0.95,"all","BA",0.89030833234299,0,5,217,554,2348
"2022-04-07",8,2022,559,"abundance","nbsGARCH",89,0.95,"all","BA",0.903780657806689,0,6,217,554,2348
"2022-04-07",9,2022,560,"abundance","nbsGARCH",89,0.95,"all","BA",0.923102049548657,0,6,217,554,2348
"2022-04-07",10,2022,561,"abundance","nbsGARCH",89,0.95,"all","BA",0.944226631625085,0,5,217,554,2348
"2022-04-07",11,2022,562,"abundance","nbsGARCH",89,0.95,"all","BA",0.961578072489503,0,5,217,554,2348
"2022-04-07",12,2022,563,"abundance","nbsGARCH",89,0.95,"all","BA",0.970463931571771,0,6,217,554,2348
"2022-04-07",1,2023,564,"abundance","nbsGARCH",89,0.95,"all","BA",0.969625829773458,0,5,217,554,2348
"2022-04-07",2,2023,565,"abundance","nbsGARCH",89,0.95,"all","BA",1.08003122832014,0,5,217,554,2348
"2022-04-07",3,2023,566,"abundance","nbsGARCH",89,0.95,"all","BA",1.12802050303717,0,6,217,554,2348
"2022-04-07",1,2022,552,"abundance","nbsGARCH",89,0.95,"all","DM",37.1944931031634,24,51,217,554,2348
"2022-04-07",3,2022,553,"abundance","nbsGARCH",89,0.95,"all","DM",37.6329566413475,21,58,217,554,2348
"2022-04-07",4,2022,554,"abundance","nbsGARCH",89,0.95,"all","DM",36.1842344395536,19,58,217,554,2348
"2022-04-07",4,2022,555,"abundance","nbsGARCH",89,0.95,"all","DM",33.4192920434672,15,57,217,554,2348
"2022-04-07",5,2022,556,"abundance","nbsGARCH",89,0.95,"all","DM",30.172280809246,13,51,217,554,2348
"2022-04-07",6,2022,557,"abundance","nbsGARCH",89,0.95,"all","DM",27.3520503001002,10,49,217,554,2348
"2022-04-07",7,2022,558,"abundance","nbsGARCH",89,0.95,"all","DM",25.6437304106076,10,45,217,554,2348
"2022-04-07",8,2022,559,"abundance","nbsGARCH",89,0.95,"all","DM",25.2112807966306,9,47,217,554,2348
"2022-04-07",9,2022,560,"abundance","nbsGARCH",89,0.95,"all","DM",26.10769262954,8,50,217,554,2348
"2022-04-07",10,2022,561,"abundance","nbsGARCH",89,0.95,"all","DM",28.2363536303336,9,53,217,554,2348
"2022-04-07",11,2022,562,"abundance","nbsGARCH",89,0.95,"all","DM",31.44001814822,9,59,217,554,2348
