"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-06-16",4,2022,555,"abundance","nbGARCH",99,0.95,"all","BA",0.629974571683107,0,4,217,556,2592
"2022-06-16",5,2022,556,"abundance","nbGARCH",99,0.95,"all","BA",0.835792592509461,0,6,217,556,2592
"2022-06-16",6,2022,557,"abundance","nbGARCH",99,0.95,"all","BA",0.896051780760379,0,5,217,556,2592
"2022-06-16",7,2022,558,"abundance","nbGARCH",99,0.95,"all","BA",0.912901349406456,0,5,217,556,2592
"2022-06-16",8,2022,559,"abundance","nbGARCH",99,0.95,"all","BA",0.917545180357061,0,5,217,556,2592
"2022-06-16",9,2022,560,"abundance","nbGARCH",99,0.95,"all","BA",0.918060923922781,0,5,217,556,2592
"2022-06-16",10,2022,561,"abundance","nbGARCH",99,0.95,"all","BA",0.918189285351604,0,6,217,556,2592
"2022-06-16",11,2022,562,"abundance","nbGARCH",99,0.95,"all","BA",0.918224753537513,0,5,217,556,2592
"2022-06-16",12,2022,563,"abundance","nbGARCH",99,0.95,"all","BA",0.918637022379684,0,6,217,556,2592
"2022-06-16",1,2023,564,"abundance","nbGARCH",99,0.95,"all","BA",0.920435323571405,0,5,217,556,2592
"2022-06-16",2,2023,565,"abundance","nbGARCH",99,0.95,"all","BA",0.920434686273717,0,5,217,556,2592
"2022-06-16",3,2023,566,"abundance","nbGARCH",99,0.95,"all","BA",0.920067292718325,0,5,217,556,2592
"2022-06-16",4,2023,567,"abundance","nbGARCH",99,0.95,"all","BA",0.918960371795886,0,5,217,556,2592
"2022-06-16",5,2023,568,"abundance","nbGARCH",99,0.95,"all","BA",1.03295921181383,0,5,217,556,2592
"2022-06-16",4,2022,555,"abundance","nbGARCH",99,0.95,"all","DM",45.5858018118374,29,62,217,556,2592
"2022-06-16",5,2022,556,"abundance","nbGARCH",99,0.95,"all","DM",43.4313835308534,25,66,217,556,2592
"2022-06-16",6,2022,557,"abundance","nbGARCH",99,0.95,"all","DM",41.5493710896469,20,67,217,556,2592
"2022-06-16",7,2022,558,"abundance","nbGARCH",99,0.95,"all","DM",40.1315992470757,19,68,217,556,2592
"2022-06-16",8,2022,559,"abundance","nbGARCH",99,0.95,"all","DM",39.0663824821472,17,70,217,556,2592
"2022-06-16",9,2022,560,"abundance","nbGARCH",99,0.95,"all","DM",38.2339754718673,16,67,217,556,2592
"2022-06-16",10,2022,561,"abundance","nbGARCH",99,0.95,"all","DM",37.6258005008191,14,66,217,556,2592
"2022-06-16",11,2022,562,"abundance","nbGARCH",99,0.95,"all","DM",37.3360208001858,14,67,217,556,2592
"2022-06-16",12,2022,563,"abundance","nbGARCH",99,0.95,"all","DM",37.1329805179935,13,67,217,556,2592
"2022-06-16",1,2023,564,"abundance","nbGARCH",99,0.95,"all","DM",36.9546475211634,12,67,217,556,2592
"2022-06-16",2,2023,565,"abundance","nbGARCH",99,0.95,"all","DM",36.9732794604764,12,72,217,556,2592
"2022-06-16",3,2023,566,"abundance","nbGARCH",99,0.95,"all","DM",37.1190885022274,12,68,217,556,2592
"2022-06-16",4,2023,567,"abundance","nbGARCH",99,0.95,"all","DM",37.2107668431044,11,68,217,556,2592
"2022-06-16",5,2023,568,"abundance","nbGARCH",99,0.95,"all","DM",37.243714643951,11,69,217,556,2592
"2022-06-16",4,2022,555,"abundance","nbGARCH",99,0.95,"all","DO",14.8493632626503,6,28,217,556,2592
"2022-06-16",5,2022,556,"abundance","nbGARCH",99,0.95,"all","DO",14.72851644567,3,34,217,556,2592
"2022-06-16",6,2022,557,"abundance","nbGARCH",99,0.95,"all","DO",14.6212240267387,2,41,217,556,2592
"2022-06-16",7,2022,558,"abundance","nbGARCH",99,0.95,"all","DO",14.5130132700822,1,41,217,556,2592
"2022-06-16",8,2022,559,"abundance","nbGARCH",99,0.95,"all","DO",14.3875712852808,1,40,217,556,2592
"2022-06-16",9,2022,560,"abundance","nbGARCH",99,0.95,"all","DO",14.2402007216215,1,42,217,556,2592
"2022-06-16",10,2022,561,"abundance","nbGARCH",99,0.95,"all","DO",14.0877003488218,1,40,217,556,2592
"2022-06-16",11,2022,562,"abundance","nbGARCH",99,0.95,"all","DO",14.0386756603673,1,41,217,556,2592
"2022-06-16",12,2022,563,"abundance","nbGARCH",99,0.95,"all","DO",13.9950151815292,1,42,217,556,2592
