"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2019-07-05,6,2019,519,"abundance","AutoArima","All","BA",0,-4.41034574799061,4.41034574799061,217,518,518
2019-07-05,7,2019,520,"abundance","AutoArima","All","BA",0,-6.23717077156283,6.23717077156283,217,518,518
2019-07-05,7,2019,521,"abundance","AutoArima","All","BA",0,-7.6389429144651,7.6389429144651,217,518,518
2019-07-05,8,2019,522,"abundance","AutoArima","All","BA",0,-8.82069149598122,8.82069149598122,217,518,518
2019-07-05,9,2019,523,"abundance","AutoArima","All","BA",0,-9.86183289678415,9.86183289678415,217,518,518
2019-07-05,10,2019,524,"abundance","AutoArima","All","BA",0,-10.8030966718304,10.8030966718304,217,518,518
2019-07-05,11,2019,525,"abundance","AutoArima","All","BA",0,-11.6686780449943,11.6686780449943,217,518,518
2019-07-05,12,2019,526,"abundance","AutoArima","All","BA",0,-12.4743415431257,12.4743415431257,217,518,518
2019-07-05,1,2020,527,"abundance","AutoArima","All","BA",0,-13.2310372439718,13.2310372439718,217,518,518
2019-07-05,2,2020,528,"abundance","AutoArima","All","BA",0,-13.9467378324893,13.9467378324893,217,518,518
2019-07-05,3,2020,529,"abundance","AutoArima","All","BA",0,-14.6274620418242,14.6274620418242,217,518,518
2019-07-05,4,2020,530,"abundance","AutoArima","All","BA",0,-15.2778858289302,15.2778858289302,217,518,518
2019-07-05,5,2020,531,"abundance","AutoArima","All","BA",0,-15.9017277369047,15.9017277369047,217,518,518
2019-07-05,6,2020,532,"abundance","AutoArima","All","BA",0,-16.5020027461961,16.5020027461961,217,518,518
2019-07-05,6,2019,519,"abundance","AutoArima","All","DM",24.1723533881835,12.7164736888485,35.6282330875185,217,518,518
2019-07-05,7,2019,520,"abundance","AutoArima","All","DM",25.9790918550258,10.7802096942683,41.1779740157833,217,518,518
2019-07-05,7,2019,521,"abundance","AutoArima","All","DM",27.4817497123172,9.93514704701855,45.0283523776159,217,518,518
2019-07-05,8,2019,522,"abundance","AutoArima","All","DM",28.7315048249241,9.54841727258999,47.9145923772582,217,518,518
2019-07-05,9,2019,523,"abundance","AutoArima","All","DM",29.7709216382114,9.38168904656322,50.1601542298597,217,518,518
2019-07-05,10,2019,524,"abundance","AutoArima","All","DM",30.635400847655,9.32244495794347,51.9483567373665,217,518,518
