"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2018-07-20,7,2018,508,"abundance","AutoArima","All","total",133.86176028724,71.9038267651062,195.819693809373,217,507,507
2018-07-20,8,2018,509,"abundance","AutoArima","All","total",137.01067900918,47.0767251713171,226.944632847043,217,507,507
2018-07-20,9,2018,510,"abundance","AutoArima","All","total",141.366350925094,30.7701136024876,251.9625882477,217,507,507
2018-07-20,10,2018,511,"abundance","AutoArima","All","total",145.071910926294,21.6604743222302,268.483347530359,217,507,507
2018-07-20,11,2018,512,"abundance","AutoArima","All","total",148.22439237751,16.3121186162327,280.136666138786,217,507,507
2018-07-20,12,2018,513,"abundance","AutoArima","All","total",150.906345792657,13.1683551684135,288.644336416901,217,507,507
2018-07-20,1,2019,514,"abundance","AutoArima","All","total",153.188000493037,11.3827805880628,294.993220398011,217,507,507
2018-07-20,2,2019,515,"abundance","AutoArima","All","total",155.129103624194,10.4514742032551,299.806733045134,217,507,507
2018-07-20,3,2019,516,"abundance","AutoArima","All","total",156.780484687755,10.058981311959,303.501988063551,217,507,507
2018-07-20,4,2019,517,"abundance","AutoArima","All","total",158.185386556859,10.0021838723921,306.368589241326,217,507,507
2018-07-20,5,2019,518,"abundance","AutoArima","All","total",159.380597829026,10.1483995337659,308.612796124286,217,507,507
2018-07-20,6,2019,519,"abundance","AutoArima","All","total",160.397416168108,10.4105684037327,310.384263932484,217,507,507
2018-07-20,7,2019,520,"abundance","AutoArima","All","total",161.262467861287,10.7317914476192,311.793144274954,217,507,507
2018-07-20,7,2018,508,"abundance","AutoArima","Controls","total",30,13.1782326233684,46.8217673766316,217,507,507
2018-07-20,8,2018,509,"abundance","AutoArima","Controls","total",30,6.21042843288236,53.7895715671176,217,507,507
2018-07-20,9,2018,510,"abundance","AutoArima","Controls","total",30,0.863844230569505,59.1361557694305,217,507,507
2018-07-20,10,2018,511,"abundance","AutoArima","Controls","total",30,-3.64353475326313,63.6435347532631,217,507,507
2018-07-20,11,2018,512,"abundance","AutoArima","Controls","total",30,-7.61461535583649,67.6146153558365,217,507,507
2018-07-20,12,2018,513,"abundance","AutoArima","Controls","total",30,-11.2047466445437,71.2047466445437,217,507,507
2018-07-20,1,2019,514,"abundance","AutoArima","Controls","total",30,-14.5062130911465,74.5062130911465,217,507,507
2018-07-20,2,2019,515,"abundance","AutoArima","Controls","total",30,-17.5791431342353,77.5791431342353,217,507,507
2018-07-20,3,2019,516,"abundance","AutoArima","Controls","total",30,-20.4653021298947,80.4653021298947,217,507,507
2018-07-20,4,2019,517,"abundance","AutoArima","Controls","total",30,-23.1950991796712,83.1950991796712,217,507,507
2018-07-20,5,2019,518,"abundance","AutoArima","Controls","total",30,-25.791490698928,85.791490698928,217,507,507
2018-07-20,6,2019,519,"abundance","AutoArima","Controls","total",30,-28.272311538861,88.272311538861,217,507,507
2018-07-20,7,2019,520,"abundance","AutoArima","Controls","total",30,-30.6517448203725,90.6517448203725,217,507,507
2018-07-20,7,2018,508,"abundance","ESSS","All","total",135.208097726549,83.6165776324202,186.799617820677,217,507,507
2018-07-20,8,2018,509,"abundance","ESSS","All","total",140.257800635422,65.5885902628961,214.927011007948,217,507,507
2018-07-20,9,2018,510,"abundance","ESSS","All","total",145.307503544296,51.1693823447558,239.445624743836,217,507,507
2018-07-20,10,2018,511,"abundance","ESSS","All","total",150.35720645317,38.3300260525663,262.384386853773,217,507,507
2018-07-20,11,2018,512,"abundance","ESSS","All","total",155.406909362043,26.2929754752517,284.520843248835,217,507,507
2018-07-20,12,2018,513,"abundance","ESSS","All","total",160.456612270917,14.6645167084301,306.248707833404,217,507,507
2018-07-20,1,2019,514,"abundance","ESSS","All","total",165.506315179791,3.21289698933921,327.799733370242,217,507,507
2018-07-20,2,2019,515,"abundance","ESSS","All","total",170.556018088664,-8.21239664881361,349.324432826143,217,507,507
2018-07-20,3,2019,516,"abundance","ESSS","All","total",175.605720997538,-19.7163514451605,370.927793440237,217,507,507
2018-07-20,4,2019,517,"abundance","ESSS","All","total",180.655423906412,-31.3763904423149,392.687238255139,217,507,507
2018-07-20,5,2019,518,"abundance","ESSS","All","total",185.705126815286,-43.2522718253711,414.662525455942,217,507,507
2018-07-20,6,2019,519,"abundance","ESSS","All","total",190.754829724159,-55.3919353648901,436.901594813209,217,507,507
2018-07-20,7,2019,520,"abundance","ESSS","All","total",195.804532633033,-67.8351479377556,459.444213203822,217,507,507
2018-07-20,7,2018,508,"abundance","ESSS","Controls","total",30.9689275298057,17.4429325862705,44.4949224733409,217,507,507
2018-07-20,8,2018,509,"abundance","ESSS","Controls","total",31.8584794841294,14.1117503187006,49.6052086495581,217,507,507
2018-07-20,9,2018,510,"abundance","ESSS","Controls","total",32.748031438453,11.2821045197184,54.2139583571876,217,507,507
2018-07-20,10,2018,511,"abundance","ESSS","Controls","total",33.6375833927767,8.70991759546078,58.5652491900925,217,507,507
2018-07-20,11,2018,512,"abundance","ESSS","Controls","total",34.5271353471003,6.28321003263964,62.771060661561,217,507,507
2018-07-20,12,2018,513,"abundance","ESSS","Controls","total",35.416687301424,3.9397966935758,66.8935779092721,217,507,507
2018-07-20,1,2019,514,"abundance","ESSS","Controls","total",36.3062392557476,1.64092184038925,70.971556671106,217,507,507
2018-07-20,2,2019,515,"abundance","ESSS","Controls","total",37.1957912100713,-0.639564220289607,75.0311466404321,217,507,507
2018-07-20,3,2019,516,"abundance","ESSS","Controls","total",38.0853431643949,-2.92038328052939,79.0910696093192,217,507,507
2018-07-20,4,2019,517,"abundance","ESSS","Controls","total",38.9748951187186,-5.21558270748875,83.1653729449259,217,507,507
2018-07-20,5,2019,518,"abundance","ESSS","Controls","total",39.8644470730422,-7.53611834681183,87.2650124928963,217,507,507
2018-07-20,6,2019,519,"abundance","ESSS","Controls","total",40.7539990273659,-9.89082095345514,91.3988190081869,217,507,507
2018-07-20,7,2019,520,"abundance","ESSS","Controls","total",41.6435509816895,-12.2870152769671,95.5741172403461,217,507,507
2018-07-20,7,2018,508,"abundance","nbGARCH","All","BA",0.693075464602726,0,3,217,507,507
2018-07-20,8,2018,509,"abundance","nbGARCH","All","BA",0.929067961623001,0,5,217,507,507
2018-07-20,9,2018,510,"abundance","nbGARCH","All","BA",0.987459994077556,0,4,217,507,507
2018-07-20,10,2018,511,"abundance","nbGARCH","All","BA",0.998311732012593,0,5,217,507,507
2018-07-20,11,2018,512,"abundance","nbGARCH","All","BA",0.968180887169009,0,5,217,507,507
2018-07-20,12,2018,513,"abundance","nbGARCH","All","BA",0.960195096247402,0,4,217,507,507
2018-07-20,1,2019,514,"abundance","nbGARCH","All","BA",0.958030792001774,0,4,217,507,507
2018-07-20,2,2019,515,"abundance","nbGARCH","All","BA",0.977342013913932,0,4,217,507,507
2018-07-20,3,2019,516,"abundance","nbGARCH","All","BA",1.06416096744057,0,4,217,507,507
2018-07-20,4,2019,517,"abundance","nbGARCH","All","BA",1.06228481932966,0,4,217,507,507
2018-07-20,5,2019,518,"abundance","nbGARCH","All","BA",1.0443933734807,0,5,217,507,507
2018-07-20,6,2019,519,"abundance","nbGARCH","All","BA",0.995024171775903,0,5,217,507,507
2018-07-20,7,2019,520,"abundance","nbGARCH","All","BA",0.931183375480483,0,4,217,507,507
2018-07-20,7,2018,508,"abundance","nbGARCH","All","DM",33.3717468289721,23,45,217,507,507
2018-07-20,8,2018,509,"abundance","nbGARCH","All","DM",33.6909124501101,19,49,217,507,507
2018-07-20,9,2018,510,"abundance","nbGARCH","All","DM",33.9755124866865,17,53,217,507,507
2018-07-20,10,2018,511,"abundance","nbGARCH","All","DM",34.4944861825917,17,56,217,507,507
2018-07-20,11,2018,512,"abundance","nbGARCH","All","DM",34.9327402970448,16,58,217,507,507
2018-07-20,12,2018,513,"abundance","nbGARCH","All","DM",35.3234399235348,16,59,217,507,507
2018-07-20,1,2019,514,"abundance","nbGARCH","All","DM",35.7002562513656,16,60,217,507,507
2018-07-20,2,2019,515,"abundance","nbGARCH","All","DM",36.0902422619709,16,60,217,507,507
2018-07-20,3,2019,516,"abundance","nbGARCH","All","DM",36.4861066143132,16,64,217,507,507
2018-07-20,4,2019,517,"abundance","nbGARCH","All","DM",36.8542581175254,15,61,217,507,507
2018-07-20,5,2019,518,"abundance","nbGARCH","All","DM",37.2093614207991,15,61,217,507,507
2018-07-20,6,2019,519,"abundance","nbGARCH","All","DM",36.5123837692417,14,59,217,507,507
2018-07-20,7,2019,520,"abundance","nbGARCH","All","DM",36.4308131391211,14,61,217,507,507
2018-07-20,7,2018,508,"abundance","nbGARCH","All","DO",2.07177121370344,0,5,217,507,507
2018-07-20,8,2018,509,"abundance","nbGARCH","All","DO",3.1160068108855,0,8,217,507,507
2018-07-20,9,2018,510,"abundance","nbGARCH","All","DO",4.11699384399167,0,11,217,507,507
2018-07-20,10,2018,511,"abundance","nbGARCH","All","DO",5.04854932023703,0,13,217,507,507
2018-07-20,11,2018,512,"abundance","nbGARCH","All","DO",5.89821162800336,0,15,217,507,507
2018-07-20,12,2018,513,"abundance","nbGARCH","All","DO",6.65263824531164,0,17,217,507,507
2018-07-20,1,2019,514,"abundance","nbGARCH","All","DO",7.31850319585883,0,20,217,507,507
2018-07-20,2,2019,515,"abundance","nbGARCH","All","DO",7.92119472358803,1,20,217,507,507
2018-07-20,3,2019,516,"abundance","nbGARCH","All","DO",8.42813948236373,1,22,217,507,507
2018-07-20,4,2019,517,"abundance","nbGARCH","All","DO",8.81613919095009,1,23,217,507,507
2018-07-20,5,2019,518,"abundance","nbGARCH","All","DO",9.26771711261115,1,24,217,507,507
2018-07-20,6,2019,519,"abundance","nbGARCH","All","DO",9.70145075919769,1,26,217,507,507
2018-07-20,7,2019,520,"abundance","nbGARCH","All","DO",10.0140624234967,1,28,217,507,507
2018-07-20,7,2018,508,"abundance","nbGARCH","All","DS",0.469127742435415,0,2,217,507,507
2018-07-20,8,2018,509,"abundance","nbGARCH","All","DS",0.340544166715202,0,2,217,507,507
2018-07-20,9,2018,510,"abundance","nbGARCH","All","DS",0.311529045675932,0,1,217,507,507
2018-07-20,10,2018,511,"abundance","nbGARCH","All","DS",0.305273343894962,0,1,217,507,507
2018-07-20,11,2018,512,"abundance","nbGARCH","All","DS",0.310971584572931,0,2,217,507,507
2018-07-20,12,2018,513,"abundance","nbGARCH","All","DS",0.312279539356059,0,2,217,507,507
2018-07-20,1,2019,514,"abundance","nbGARCH","All","DS",0.312579733562336,0,1,217,507,507
2018-07-20,2,2019,515,"abundance","nbGARCH","All","DS",0.31264863085804,0,1,217,507,507
