"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-08-20",2,2020,528,"abundance","jags_RW","exclosures","BA",0.008,0,0.014,217,534,1140,46,0.95
"2020-08-20",3,2020,529,"abundance","jags_RW","exclosures","BA",0.014,0,0.036,217,534,1140,46,0.95
"2020-08-20",4,2020,530,"abundance","jags_RW","exclosures","BA",0.022,0,0.061,217,534,1140,46,0.95
"2020-08-20",5,2020,531,"abundance","jags_RW","exclosures","BA",0.036,0,0.09,217,534,1140,46,0.95
"2020-08-20",6,2020,532,"abundance","jags_RW","exclosures","BA",0.054,0,0.121,217,534,1140,46,0.95
"2020-08-20",7,2020,533,"abundance","jags_RW","exclosures","BA",0.088,0,0.156,217,534,1140,46,0.95
"2020-08-20",8,2020,534,"abundance","jags_RW","exclosures","BA",0.123,0,0.195,217,534,1140,46,0.95
"2020-08-20",9,2020,535,"abundance","jags_RW","exclosures","BA",0.162,0,0.225,217,534,1140,46,0.95
"2020-08-20",10,2020,536,"abundance","jags_RW","exclosures","BA",0.203,0,0.265,217,534,1140,46,0.95
"2020-08-20",11,2020,537,"abundance","jags_RW","exclosures","BA",0.281,0,0.341,217,534,1140,46,0.95
"2020-08-20",12,2020,538,"abundance","jags_RW","exclosures","BA",0.354,0,0.387,217,534,1140,46,0.95
"2020-08-20",1,2021,539,"abundance","jags_RW","exclosures","BA",0.411,0,0.435,217,534,1140,46,0.95
"2020-08-20",2,2021,540,"abundance","jags_RW","exclosures","BA",0.476,0,0.502,217,534,1140,46,0.95
"2020-08-20",3,2021,541,"abundance","jags_RW","exclosures","BA",0.605,0,0.589,217,534,1140,46,0.95
"2020-08-20",4,2021,542,"abundance","jags_RW","exclosures","BA",0.706,0,0.667,217,534,1140,46,0.95
"2020-08-20",5,2021,543,"abundance","jags_RW","exclosures","BA",0.831,0,0.771,217,534,1140,46,0.95
"2020-08-20",6,2021,544,"abundance","jags_RW","exclosures","BA",0.927,0,0.923,217,534,1140,46,0.95
"2020-08-20",7,2021,545,"abundance","jags_RW","exclosures","BA",1.069,0,0.994,217,534,1140,46,0.95
"2020-08-20",8,2021,546,"abundance","jags_RW","exclosures","BA",1.164,0,1.129,217,534,1140,46,0.95
"2020-08-20",2,2020,528,"abundance","jags_RW","exclosures","DM",0.395,0,1.104,217,534,1140,46,0.95
"2020-08-20",3,2020,529,"abundance","jags_RW","exclosures","DM",0.475,0,1.541,217,534,1140,46,0.95
"2020-08-20",4,2020,530,"abundance","jags_RW","exclosures","DM",0.571,0,1.999,217,534,1140,46,0.95
"2020-08-20",5,2020,531,"abundance","jags_RW","exclosures","DM",0.682,0,2.508,217,534,1140,46,0.95
"2020-08-20",6,2020,532,"abundance","jags_RW","exclosures","DM",0.831,0,3.057,217,534,1140,46,0.95
"2020-08-20",7,2020,533,"abundance","jags_RW","exclosures","DM",0.992,0,3.752,217,534,1140,46,0.95
"2020-08-20",8,2020,534,"abundance","jags_RW","exclosures","DM",1.172,0,4.45,217,534,1140,46,0.95
"2020-08-20",9,2020,535,"abundance","jags_RW","exclosures","DM",1.367,0,5.238,217,534,1140,46,0.95
"2020-08-20",10,2020,536,"abundance","jags_RW","exclosures","DM",1.624,0,6.011,217,534,1140,46,0.95
"2020-08-20",11,2020,537,"abundance","jags_RW","exclosures","DM",1.86,0,6.921,217,534,1140,46,0.95
"2020-08-20",12,2020,538,"abundance","jags_RW","exclosures","DM",2.1,0,7.808,217,534,1140,46,0.95
"2020-08-20",1,2021,539,"abundance","jags_RW","exclosures","DM",2.312,0,9.069,217,534,1140,46,0.95
"2020-08-20",2,2021,540,"abundance","jags_RW","exclosures","DM",2.576,0,10.056,217,534,1140,46,0.95
