"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-04-07",1,2022,552,"abundance","jags_RW","dm_controls","DM",19.979,11.598,28.364,89,0.95,217,554,2339
"2022-04-07",3,2022,553,"abundance","jags_RW","dm_controls","DM",33.617,0.211,118.357,89,0.95,217,554,2339
"2022-04-07",4,2022,554,"abundance","jags_RW","dm_controls","DM",44.066,1.483,196.9,89,0.95,217,554,2339
"2022-04-07",4,2022,555,"abundance","jags_RW","dm_controls","DM",48.927,0.788,196.9,89,0.95,217,554,2339
"2022-04-07",5,2022,556,"abundance","jags_RW","dm_controls","DM",52.065,0.441,196.9,89,0.95,217,554,2339
"2022-04-07",6,2022,557,"abundance","jags_RW","dm_controls","DM",53.221,0.255,196.9,89,0.95,217,554,2339
"2022-04-07",7,2022,558,"abundance","jags_RW","dm_controls","DM",53.435,0.141,196.9,89,0.95,217,554,2339
"2022-04-07",8,2022,559,"abundance","jags_RW","dm_controls","DM",53.383,0.062,196.9,89,0.95,217,554,2339
"2022-04-07",9,2022,560,"abundance","jags_RW","dm_controls","DM",52.754,0.018,196.9,89,0.95,217,554,2339
"2022-04-07",10,2022,561,"abundance","jags_RW","dm_controls","DM",52.398,0,196.9,89,0.95,217,554,2339
"2022-04-07",11,2022,562,"abundance","jags_RW","dm_controls","DM",50.765,0,196.9,89,0.95,217,554,2339
"2022-04-07",12,2022,563,"abundance","jags_RW","dm_controls","DM",49.716,0,196.9,89,0.95,217,554,2339
"2022-04-07",1,2023,564,"abundance","jags_RW","dm_controls","DM",48.537,0,196.9,89,0.95,217,554,2339
"2022-04-07",2,2023,565,"abundance","jags_RW","dm_controls","DM",48.001,0,196.9,89,0.95,217,554,2339
"2022-04-07",3,2023,566,"abundance","jags_RW","dm_controls","DM",47.652,0,196.9,89,0.95,217,554,2339
