"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-10-01",2,2020,528,"abundance","jags_RW","controls","BA",0.13,0.104,0.155,217,535,1274,51,0.95
"2020-10-01",3,2020,529,"abundance","jags_RW","controls","BA",0.13,0.103,0.155,217,535,1274,51,0.95
"2020-10-01",4,2020,530,"abundance","jags_RW","controls","BA",0.13,0.103,0.155,217,535,1274,51,0.95
"2020-10-01",5,2020,531,"abundance","jags_RW","controls","BA",0.13,0.103,0.156,217,535,1274,51,0.95
"2020-10-01",6,2020,532,"abundance","jags_RW","controls","BA",0.13,0.103,0.157,217,535,1274,51,0.95
"2020-10-01",7,2020,533,"abundance","jags_RW","controls","BA",0.13,0.102,0.157,217,535,1274,51,0.95
"2020-10-01",8,2020,534,"abundance","jags_RW","controls","BA",0.13,0.102,0.158,217,535,1274,51,0.95
"2020-10-01",9,2020,535,"abundance","jags_RW","controls","BA",0.13,0.101,0.158,217,535,1274,51,0.95
"2020-10-01",10,2020,536,"abundance","jags_RW","controls","BA",0.13,0.101,0.159,217,535,1274,51,0.95
"2020-10-01",11,2020,537,"abundance","jags_RW","controls","BA",0.13,0.101,0.16,217,535,1274,51,0.95
"2020-10-01",12,2020,538,"abundance","jags_RW","controls","BA",0.13,0.1,0.16,217,535,1274,51,0.95
"2020-10-01",1,2021,539,"abundance","jags_RW","controls","BA",0.13,0.1,0.16,217,535,1274,51,0.95
"2020-10-01",2,2021,540,"abundance","jags_RW","controls","BA",0.13,0.099,0.16,217,535,1274,51,0.95
"2020-10-01",3,2021,541,"abundance","jags_RW","controls","BA",0.13,0.099,0.161,217,535,1274,51,0.95
"2020-10-01",4,2021,542,"abundance","jags_RW","controls","BA",0.13,0.099,0.162,217,535,1274,51,0.95
"2020-10-01",5,2021,543,"abundance","jags_RW","controls","BA",0.13,0.098,0.161,217,535,1274,51,0.95
"2020-10-01",6,2021,544,"abundance","jags_RW","controls","BA",0.13,0.098,0.162,217,535,1274,51,0.95
"2020-10-01",7,2021,545,"abundance","jags_RW","controls","BA",0.13,0.098,0.163,217,535,1274,51,0.95
"2020-10-01",8,2021,546,"abundance","jags_RW","controls","BA",0.13,0.098,0.164,217,535,1274,51,0.95
"2020-10-01",9,2021,547,"abundance","jags_RW","controls","BA",0.13,0.097,0.163,217,535,1274,51,0.95
"2020-10-01",2,2020,528,"abundance","jags_RW","controls","DM",23.488,14.731,33.341,217,535,1274,51,0.95
"2020-10-01",3,2020,529,"abundance","jags_RW","controls","DM",38.268,0.343,136.654,217,535,1274,51,0.95
"2020-10-01",4,2020,530,"abundance","jags_RW","controls","DM",48.616,1.811,196.9,217,535,1274,51,0.95
"2020-10-01",5,2020,531,"abundance","jags_RW","controls","DM",53.465,1.043,196.9,217,535,1274,51,0.95
"2020-10-01",6,2020,532,"abundance","jags_RW","controls","DM",55.729,0.611,196.9,217,535,1274,51,0.95
"2020-10-01",7,2020,533,"abundance","jags_RW","controls","DM",56.203,0.393,196.9,217,535,1274,51,0.95
"2020-10-01",8,2020,534,"abundance","jags_RW","controls","DM",56.423,0.229,196.9,217,535,1274,51,0.95
"2020-10-01",9,2020,535,"abundance","jags_RW","controls","DM",55.885,0.137,196.9,217,535,1274,51,0.95
"2020-10-01",10,2020,536,"abundance","jags_RW","controls","DM",55.465,0.059,196.9,217,535,1274,51,0.95
"2020-10-01",11,2020,537,"abundance","jags_RW","controls","DM",54.304,0.024,196.9,217,535,1274,51,0.95
"2020-10-01",12,2020,538,"abundance","jags_RW","controls","DM",53.045,0,196.9,217,535,1274,51,0.95
"2020-10-01",1,2021,539,"abundance","jags_RW","controls","DM",52.188,0,196.9,217,535,1274,51,0.95
"2020-10-01",2,2021,540,"abundance","jags_RW","controls","DM",51.224,0,196.9,217,535,1274,51,0.95
"2020-10-01",3,2021,541,"abundance","jags_RW","controls","DM",50.442,0,196.9,217,535,1274,51,0.95
"2020-10-01",4,2021,542,"abundance","jags_RW","controls","DM",49.144,0,196.9,217,535,1274,51,0.95
"2020-10-01",5,2021,543,"abundance","jags_RW","controls","DM",48.367,0,196.9,217,535,1274,51,0.95
"2020-10-01",6,2021,544,"abundance","jags_RW","controls","DM",47.375,0,196.9,217,535,1274,51,0.95
"2020-10-01",7,2021,545,"abundance","jags_RW","controls","DM",47.096,0,196.9,217,535,1274,51,0.95
"2020-10-01",8,2021,546,"abundance","jags_RW","controls","DM",45.999,0,196.9,217,535,1274,51,0.95
"2020-10-01",9,2021,547,"abundance","jags_RW","controls","DM",45.087,0,196.9,217,535,1274,51,0.95
