"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-05-19",4,2022,555,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.15744623323882,0,2,217,555,2502
"2022-05-19",5,2022,556,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.181901926887359,0,2,217,555,2502
"2022-05-19",6,2022,557,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.185696669558077,0,2,217,555,2502
"2022-05-19",7,2022,558,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186285403731595,0,2,217,555,2502
"2022-05-19",8,2022,559,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186376740594368,0,2,217,555,2502
"2022-05-19",9,2022,560,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186390910644118,0,1,217,555,2502
"2022-05-19",10,2022,561,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186393108991992,0,2,217,555,2502
"2022-05-19",11,2022,562,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186393450044637,0,2,217,555,2502
"2022-05-19",12,2022,563,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186393502955692,0,2,217,555,2502
"2022-05-19",1,2023,564,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186393511164338,0,2,217,555,2502
"2022-05-19",2,2023,565,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.18639351243783,0,2,217,555,2502
"2022-05-19",3,2023,566,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186393512635399,0,2,217,555,2502
"2022-05-19",4,2023,567,"abundance","nbGARCH",95,0.95,"exclosures","BA",0.186393512666048,0,2,217,555,2502
"2022-05-19",4,2022,555,"abundance","nbGARCH",95,0.95,"exclosures","DM",3.45453916151708,0,8,217,555,2502
"2022-05-19",5,2022,556,"abundance","nbGARCH",95,0.95,"exclosures","DM",1.92669851924952,0,5,217,555,2502
"2022-05-19",6,2022,557,"abundance","nbGARCH",95,0.95,"exclosures","DM",1.26735689161749,0,5,217,555,2502
"2022-05-19",7,2022,558,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.982541102720671,0,4,217,555,2502
"2022-05-19",8,2022,559,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.859440886505795,0,3,217,555,2502
"2022-05-19",9,2022,560,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.806220824995982,0,3,217,555,2502
"2022-05-19",10,2022,561,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.783208871462555,0,3,217,555,2502
"2022-05-19",11,2022,562,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.773620409845745,0,3,217,555,2502
"2022-05-19",12,2022,563,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.769472186272475,0,3,217,555,2502
"2022-05-19",1,2023,564,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.767318110752029,0,3,217,555,2502
"2022-05-19",2,2023,565,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.767104766306127,0,3,217,555,2502
"2022-05-19",3,2023,566,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.767222568572644,0,3,217,555,2502
"2022-05-19",4,2023,567,"abundance","nbGARCH",95,0.95,"exclosures","DM",0.767422717230812,0,3,217,555,2502
"2022-05-19",4,2022,555,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.850399565377804,0,3,217,555,2502
"2022-05-19",5,2022,556,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.525384105484939,0,2,217,555,2502
"2022-05-19",6,2022,557,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.433385417776592,0,2,217,555,2502
"2022-05-19",7,2022,558,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.407332831702851,0,2,217,555,2502
"2022-05-19",8,2022,559,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.399954135577386,0,2,217,555,2502
"2022-05-19",9,2022,560,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.397864234268569,0,2,217,555,2502
"2022-05-19",10,2022,561,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.397272295355407,0,2,217,555,2502
"2022-05-19",11,2022,562,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.397104635374702,0,2,217,555,2502
"2022-05-19",12,2022,563,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.397057147543881,0,2,217,555,2502
"2022-05-19",1,2023,564,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.396914124856215,0,2,217,555,2502
"2022-05-19",2,2023,565,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.39692143993736,0,2,217,555,2502
"2022-05-19",3,2023,566,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.396923511427724,0,2,217,555,2502
"2022-05-19",4,2023,567,"abundance","nbGARCH",95,0.95,"exclosures","DO",0.396876286242063,0,2,217,555,2502
"2022-05-19",4,2022,555,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0809813625257056,0,1,217,555,2502
"2022-05-19",5,2022,556,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0872392185594476,0,1,217,555,2502
"2022-05-19",6,2022,557,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877219153667332,0,1,217,555,2502
"2022-05-19",7,2022,558,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877591428608212,0,1,217,555,2502
"2022-05-19",8,2022,559,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.087762013962691,0,1,217,555,2502
"2022-05-19",9,2022,560,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622353909511,0,1,217,555,2502
"2022-05-19",10,2022,561,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622524681826,0,1,217,555,2502
"2022-05-19",11,2022,562,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622537852314,0,1,217,555,2502
"2022-05-19",12,2022,563,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622538868063,0,1,217,555,2502
"2022-05-19",1,2023,564,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622538946401,0,1,217,555,2502
"2022-05-19",2,2023,565,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622538952442,0,1,217,555,2502
"2022-05-19",3,2023,566,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622538952909,0,1,217,555,2502
"2022-05-19",4,2023,567,"abundance","nbGARCH",95,0.95,"exclosures","NA",0.0877622538952944,0,1,217,555,2502
"2022-05-19",4,2022,555,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.151142841500414,0,1,217,555,2502
"2022-05-19",5,2022,556,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.173896338417734,0,2,217,555,2502
"2022-05-19",6,2022,557,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177320721939227,0,1,217,555,2502
"2022-05-19",7,2022,558,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177836067589247,0,2,217,555,2502
"2022-05-19",8,2022,559,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177913623006299,0,1,217,555,2502
"2022-05-19",9,2022,560,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177925294468176,0,1,217,555,2502
"2022-05-19",10,2022,561,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177927050928374,0,2,217,555,2502
"2022-05-19",11,2022,562,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.17792731526136,0,1,217,555,2502
"2022-05-19",12,2022,563,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177927355041326,0,2,217,555,2502
"2022-05-19",1,2023,564,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177927361027887,0,1,217,555,2502
"2022-05-19",2,2023,565,"abundance","nbGARCH",95,0.95,"exclosures","OL",0.177927361928816,0,1,217,555,2502
