"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-04-21",1,2022,552,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",20.5661189831682,13,30,217,554,2403
"2022-04-21",3,2022,553,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",20.6059871111705,10,33,217,554,2403
"2022-04-21",4,2022,554,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",19.9472041808002,8,34,217,554,2403
"2022-04-21",4,2022,555,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",18.7084930645869,7,33,217,554,2403
"2022-04-21",5,2022,556,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",17.1771920855565,6,31,217,554,2403
"2022-04-21",6,2022,557,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",15.7277208873453,5,29,217,554,2403
"2022-04-21",7,2022,558,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",14.6245111406186,4,28,217,554,2403
"2022-04-21",8,2022,559,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",14.0311543822277,3,27,217,554,2403
"2022-04-21",9,2022,560,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",14.0149970168668,3,27,217,554,2403
"2022-04-21",10,2022,561,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",14.5311572946297,3,28,217,554,2403
"2022-04-21",11,2022,562,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",15.4653550137448,4,29,217,554,2403
"2022-04-21",12,2022,563,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",16.6102111040593,4,32,217,554,2403
"2022-04-21",1,2023,564,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",17.6740307333309,4,33,217,554,2403
"2022-04-21",2,2023,565,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",18.3079634920939,4,35,217,554,2403
"2022-04-21",3,2023,566,"abundance","nbsGARCH",91,0.95,"dm_controls_interp","DM",18.2976520394886,4,35,217,554,2403
