"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-09-16",7,2021,545,"abundance","nbsGARCH","controls_interp","BA",0.182772182315871,0,1,217,547,1604,64,0.95
"2021-09-16",8,2021,546,"abundance","nbsGARCH","controls_interp","BA",0.17730016433331,0,1,217,547,1604,64,0.95
"2021-09-16",9,2021,547,"abundance","nbsGARCH","controls_interp","BA",0.146316327215665,0,1,217,547,1604,64,0.95
"2021-09-16",10,2021,548,"abundance","nbsGARCH","controls_interp","BA",0.123100341428108,0,1,217,547,1604,64,0.95
"2021-09-16",11,2021,549,"abundance","nbsGARCH","controls_interp","BA",0.113947898594973,0,1,217,547,1604,64,0.95
"2021-09-16",12,2021,550,"abundance","nbsGARCH","controls_interp","BA",0.118240114063969,0,1,217,547,1604,64,0.95
"2021-09-16",1,2022,551,"abundance","nbsGARCH","controls_interp","BA",0.135099598351287,0,1,217,547,1604,64,0.95
"2021-09-16",2,2022,552,"abundance","nbsGARCH","controls_interp","BA",0.166124316538228,0,1,217,547,1604,64,0.95
"2021-09-16",3,2022,553,"abundance","nbsGARCH","controls_interp","BA",0.206398902768776,0,2,217,547,1604,64,0.95
"2021-09-16",4,2022,554,"abundance","nbsGARCH","controls_interp","BA",0.249267536624607,0,2,217,547,1604,64,0.95
"2021-09-16",4,2022,555,"abundance","nbsGARCH","controls_interp","BA",0.27723966497139,0,2,217,547,1604,64,0.95
"2021-09-16",5,2022,556,"abundance","nbsGARCH","controls_interp","BA",0.275941423505052,0,2,217,547,1604,64,0.95
"2021-09-16",6,2022,557,"abundance","nbsGARCH","controls_interp","BA",0.24564875912968,0,2,217,547,1604,64,0.95
"2021-09-16",7,2022,558,"abundance","nbsGARCH","controls_interp","BA",0.200055407938102,0,1,217,547,1604,64,0.95
"2021-09-16",8,2022,559,"abundance","nbsGARCH","controls_interp","BA",0.159026018199032,0,1,217,547,1604,64,0.95
"2021-09-16",7,2021,545,"abundance","nbsGARCH","controls_interp","DM",7.63611874296851,3,14,217,547,1604,64,0.95
"2021-09-16",8,2021,546,"abundance","nbsGARCH","controls_interp","DM",8.20812621412287,2,16,217,547,1604,64,0.95
"2021-09-16",9,2021,547,"abundance","nbsGARCH","controls_interp","DM",8.86904400329603,2,19,217,547,1604,64,0.95
"2021-09-16",10,2021,548,"abundance","nbsGARCH","controls_interp","DM",9.74894629083916,2,20,217,547,1604,64,0.95
"2021-09-16",11,2021,549,"abundance","nbsGARCH","controls_interp","DM",10.8969396933623,2,23,217,547,1604,64,0.95
"2021-09-16",12,2021,550,"abundance","nbsGARCH","controls_interp","DM",12.2734544234685,2,24,217,547,1604,64,0.95
"2021-09-16",1,2022,551,"abundance","nbsGARCH","controls_interp","DM",13.7213055538488,2,28,217,547,1604,64,0.95
"2021-09-16",2,2022,552,"abundance","nbsGARCH","controls_interp","DM",14.9950241615307,3,30,217,547,1604,64,0.95
"2021-09-16",3,2022,553,"abundance","nbsGARCH","controls_interp","DM",15.8245785619665,3,30,217,547,1604,64,0.95
"2021-09-16",4,2022,554,"abundance","nbsGARCH","controls_interp","DM",16.0169068699961,3,32,217,547,1604,64,0.95
"2021-09-16",4,2022,555,"abundance","nbsGARCH","controls_interp","DM",15.6044681348532,3,31,217,547,1604,64,0.95
"2021-09-16",5,2022,556,"abundance","nbsGARCH","controls_interp","DM",14.7866117848776,3,30,217,547,1604,64,0.95
"2021-09-16",6,2022,557,"abundance","nbsGARCH","controls_interp","DM",13.8783358707411,3,27,217,547,1604,64,0.95
"2021-09-16",7,2022,558,"abundance","nbsGARCH","controls_interp","DM",13.1600237720723,3,27,217,547,1604,64,0.95
"2021-09-16",8,2022,559,"abundance","nbsGARCH","controls_interp","DM",12.8062037483951,2,27,217,547,1604,64,0.95
"2021-09-16",7,2021,545,"abundance","nbsGARCH","controls_interp","DO",2.81191071723132,0,6,217,547,1604,64,0.95
"2021-09-16",8,2021,546,"abundance","nbsGARCH","controls_interp","DO",2.59281130525048,0,7,217,547,1604,64,0.95
"2021-09-16",9,2021,547,"abundance","nbsGARCH","controls_interp","DO",2.44523295575539,0,7,217,547,1604,64,0.95
"2021-09-16",10,2021,548,"abundance","nbsGARCH","controls_interp","DO",2.42723042888818,0,7,217,547,1604,64,0.95
"2021-09-16",11,2021,549,"abundance","nbsGARCH","controls_interp","DO",2.56577436024076,0,8,217,547,1604,64,0.95
"2021-09-16",12,2021,550,"abundance","nbsGARCH","controls_interp","DO",2.85994139871132,0,9,217,547,1604,64,0.95
"2021-09-16",1,2022,551,"abundance","nbsGARCH","controls_interp","DO",3.28306375072689,0,10,217,547,1604,64,0.95
"2021-09-16",2,2022,552,"abundance","nbsGARCH","controls_interp","DO",3.78348892791697,0,11,217,547,1604,64,0.95
"2021-09-16",3,2022,553,"abundance","nbsGARCH","controls_interp","DO",4.24348654375572,0,12,217,547,1604,64,0.95
"2021-09-16",4,2022,554,"abundance","nbsGARCH","controls_interp","DO",4.51627134531032,0,14,217,547,1604,64,0.95
"2021-09-16",4,2022,555,"abundance","nbsGARCH","controls_interp","DO",4.50209318381861,0,15,217,547,1604,64,0.95
"2021-09-16",5,2022,556,"abundance","nbsGARCH","controls_interp","DO",4.19278656027126,0,13,217,547,1604,64,0.95
"2021-09-16",6,2022,557,"abundance","nbsGARCH","controls_interp","DO",3.72130235309018,0,12,217,547,1604,64,0.95
"2021-09-16",7,2022,558,"abundance","nbsGARCH","controls_interp","DO",3.23974117625023,0,10,217,547,1604,64,0.95
"2021-09-16",8,2022,559,"abundance","nbsGARCH","controls_interp","DO",2.87836823545817,0,9,217,547,1604,64,0.95
"2021-09-16",7,2021,545,"abundance","nbsGARCH","controls_interp","DS",0.103290192164416,0,1,217,547,1604,64,0.95
"2021-09-16",8,2021,546,"abundance","nbsGARCH","controls_interp","DS",0.144124429413623,0,1,217,547,1604,64,0.95
"2021-09-16",9,2021,547,"abundance","nbsGARCH","controls_interp","DS",0.181533961888483,0,1,217,547,1604,64,0.95
"2021-09-16",10,2021,548,"abundance","nbsGARCH","controls_interp","DS",0.210461428473408,0,1,217,547,1604,64,0.95
"2021-09-16",11,2021,549,"abundance","nbsGARCH","controls_interp","DS",0.214769167241502,0,1,217,547,1604,64,0.95
"2021-09-16",12,2021,550,"abundance","nbsGARCH","controls_interp","DS",0.191096336477089,0,1,217,547,1604,64,0.95
"2021-09-16",1,2022,551,"abundance","nbsGARCH","controls_interp","DS",0.153798571312084,0,1,217,547,1604,64,0.95
"2021-09-16",2,2022,552,"abundance","nbsGARCH","controls_interp","DS",0.117175980500287,0,1,217,547,1604,64,0.95
"2021-09-16",3,2022,553,"abundance","nbsGARCH","controls_interp","DS",0.0925858035796175,0,1,217,547,1604,64,0.95
"2021-09-16",4,2022,554,"abundance","nbsGARCH","controls_interp","DS",0.0794395714119335,0,1,217,547,1604,64,0.95
"2021-09-16",4,2022,555,"abundance","nbsGARCH","controls_interp","DS",0.0771544245709133,0,1,217,547,1604,64,0.95
"2021-09-16",5,2022,556,"abundance","nbsGARCH","controls_interp","DS",0.0851123534306161,0,1,217,547,1604,64,0.95
"2021-09-16",6,2022,557,"abundance","nbsGARCH","controls_interp","DS",0.103239018152834,0,1,217,547,1604,64,0.95
