"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","BA",114,0.95,0.669616553869588,0,3,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","BA",114,0.95,1.08187504454673,0,4,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","BA",114,0.95,1.32886283169629,0,5,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","BA",114,0.95,1.4749726968162,0,5,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","BA",114,0.95,1.58007349919177,0,5,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","BA",114,0.95,1.64547993350693,0,5,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","BA",114,0.95,1.92351850595616,0,6,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","BA",114,0.95,1.85822555134426,0,6,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","BA",114,0.95,1.7880476613617,0,6,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","BA",114,0.95,1.74401349730981,0,6,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","BA",114,0.95,1.727132565741,0,5,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","BA",114,0.95,1.71388010364572,0,5,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","BA",114,0.95,1.70639638991243,0,6,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","BA",114,0.95,1.75144800412908,0,5,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","DM",114,0.95,30.8531853209393,20,43,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","DM",114,0.95,30.2068365335873,17,46,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","DM",114,0.95,30.8828962981865,15,48,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","DM",114,0.95,32.6851045078015,14,54,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","DM",114,0.95,35.3675405875215,15,58,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","DM",114,0.95,38.2414786212769,17,62,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","DM",114,0.95,40.3892482358613,17,65,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","DM",114,0.95,41.625842171046,18,68,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","DM",114,0.95,38.2223922114581,16,64,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","DM",114,0.95,34.3150009278766,15,56,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","DM",114,0.95,30.7127016586549,14,50,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","DM",114,0.95,27.448888469746,11,48,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","DM",114,0.95,25.6284949332595,10,45,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","DM",114,0.95,23.757799668353,9,42,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","DO",114,0.95,10.8948113703979,5,18,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","DO",114,0.95,10.5755603159645,3,19,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","DO",114,0.95,10.9638681106882,3,21,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","DO",114,0.95,12.1231016811621,2,24,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","DO",114,0.95,13.8996286586706,3,28,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","DO",114,0.95,16.0648468725537,3,32,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","DO",114,0.95,17.8128872482305,3,35,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","DO",114,0.95,19.0436780750154,4,37,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","DO",114,0.95,16.7616501732588,3,33,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","DO",114,0.95,14.1349698227658,3,28,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","DO",114,0.95,11.7854419406534,2,24,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","DO",114,0.95,9.76864665912003,1,20,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","DO",114,0.95,8.7608264029034,1,20,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","DO",114,0.95,7.79058355251332,1,17,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","DS",114,0.95,0.216302285331959,0,1,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","DS",114,0.95,0.261499061996796,0,2,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","DS",114,0.95,0.270910027592117,0,2,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","DS",114,0.95,0.272868273047496,0,2,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","DS",114,0.95,0.273275690681581,0,2,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","DS",114,0.95,0.273360452452265,0,2,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","DS",114,0.95,0.273378086619446,0,2,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","DS",114,0.95,0.273381755321004,0,2,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","DS",114,0.95,0.273382518575429,0,2,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","DS",114,0.95,0.273382677474841,0,1,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","DS",114,0.95,0.273382710424765,0,2,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","DS",114,0.95,0.273382713537573,0,2,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","DS",114,0.95,0.27338271792743,0,2,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","DS",114,0.95,0.274889051270503,0,2,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","NA",114,0.95,0.679387143397081,0,3,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","NA",114,0.95,1.13485777872764,0,4,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","NA",114,0.95,1.43910588176211,0,5,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","NA",114,0.95,1.63537645423587,0,6,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","NA",114,0.95,1.77679907503605,0,6,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","NA",114,0.95,1.86675960923587,0,6,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","NA",114,0.95,1.93433153476181,0,7,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","NA",114,0.95,1.97153946650722,0,6,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","NA",114,0.95,1.98830251940375,0,7,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","NA",114,0.95,1.99940270409398,0,6,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","NA",114,0.95,2.00675268588959,0,7,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","NA",114,0.95,2.0116193190275,0,7,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","NA",114,0.95,2.01484158992477,0,7,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","NA",114,0.95,2.02302396996243,0,7,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","OL",114,0.95,0.526900611671101,0,2,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","OL",114,0.95,0.843394399464859,0,4,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","OL",114,0.95,1.02784716805763,0,4,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","OL",114,0.95,1.18327798703025,0,4,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","OL",114,0.95,1.19293848133774,0,5,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","OL",114,0.95,1.17958596328544,0,4,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","OL",114,0.95,0.203898917125795,0,1,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","OL",114,0.95,0.609374374848266,0,3,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","OL",114,0.95,0.406280055241138,0,2,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","OL",114,0.95,0.364014639654628,0,2,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","OL",114,0.95,0.410708396665909,0,2,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","OL",114,0.95,0.567578177408343,0,2,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","OL",114,0.95,0.486803286672157,0,3,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","OL",114,0.95,0.437605886501267,0,2,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","OT",114,0.95,2.27637024905981,0,6,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","OT",114,0.95,3.37832489216212,0,9,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","OT",114,0.95,4.14708186575792,0,11,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","OT",114,0.95,4.6137010001171,0,13,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","OT",114,0.95,4.59442239010584,0,13,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","OT",114,0.95,4.47804691697178,0,13,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","OT",114,0.95,4.52412100817658,0,14,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","OT",114,0.95,4.88089436033681,0,14,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","OT",114,0.95,6.42714012907386,0,18,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","OT",114,0.95,8.6765920547138,1,24,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","OT",114,0.95,11.8784590488386,1,33,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","OT",114,0.95,16.2933280418813,2,45,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","OT",114,0.95,20.0921230825703,2,56,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","OT",114,0.95,25.0922103409536,3,67,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","PB",114,0.95,54.9256492053791,41,71,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","PB",114,0.95,53.7110256014759,36,76,217,560,2930
"2022-09-29",10,2022,561,"abundance","pevGARCH","all","PB",114,0.95,50.4841247040568,30,75,217,560,2930
"2022-09-29",11,2022,562,"abundance","pevGARCH","all","PB",114,0.95,46.3083065227346,25,71,217,560,2930
"2022-09-29",12,2022,563,"abundance","pevGARCH","all","PB",114,0.95,42.100024996773,22,69,217,560,2930
"2022-09-29",1,2023,564,"abundance","pevGARCH","all","PB",114,0.95,38.1024162947886,19,63,217,560,2930
"2022-09-29",2,2023,565,"abundance","pevGARCH","all","PB",114,0.95,34.6129571771304,15,60,217,560,2930
"2022-09-29",3,2023,566,"abundance","pevGARCH","all","PB",114,0.95,32.9852715774926,13,57,217,560,2930
"2022-09-29",4,2023,567,"abundance","pevGARCH","all","PB",114,0.95,34.9649920054646,12,62,217,560,2930
"2022-09-29",5,2023,568,"abundance","pevGARCH","all","PB",114,0.95,38.4485760630049,12,71,217,560,2930
"2022-09-29",6,2023,569,"abundance","pevGARCH","all","PB",114,0.95,42.9046040767603,13,80,217,560,2930
"2022-09-29",7,2023,570,"abundance","pevGARCH","all","PB",114,0.95,48.4749470193234,16,89,217,560,2930
"2022-09-29",8,2023,571,"abundance","pevGARCH","all","PB",114,0.95,52.7358236114303,17,97,217,560,2930
"2022-09-29",9,2023,572,"abundance","pevGARCH","all","PB",114,0.95,58.0553169353159,18,108,217,560,2930
"2022-09-29",8,2022,559,"abundance","pevGARCH","all","PE",114,0.95,2.36185253926187,0,6,217,560,2930
"2022-09-29",9,2022,560,"abundance","pevGARCH","all","PE",114,0.95,2.77216876133044,0,8,217,560,2930
