"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2019-12-19",10,2019,524,"abundance","pevGARCH","all_interp","BA",0.455764865032692,0,2,217,525,175,8,0.95
"2019-12-19",11,2019,525,"abundance","pevGARCH","all_interp","BA",0.653272989965702,0,3,217,525,175,8,0.95
"2019-12-19",12,2019,526,"abundance","pevGARCH","all_interp","BA",0.673058239127959,0,3,217,525,175,8,0.95
"2019-12-19",1,2020,527,"abundance","pevGARCH","all_interp","BA",0.872186698384677,0,3,217,525,175,8,0.95
"2019-12-19",2,2020,528,"abundance","pevGARCH","all_interp","BA",0.949889182791766,0,4,217,525,175,8,0.95
"2019-12-19",3,2020,529,"abundance","pevGARCH","all_interp","BA",1.30177319229987,0,5,217,525,175,8,0.95
"2019-12-19",4,2020,530,"abundance","pevGARCH","all_interp","BA",1.02985415718985,0,4,217,525,175,8,0.95
"2019-12-19",5,2020,531,"abundance","pevGARCH","all_interp","BA",1.19029824118224,0,4,217,525,175,8,0.95
"2019-12-19",6,2020,532,"abundance","pevGARCH","all_interp","BA",2.58431716501442,0,7,217,525,175,8,0.95
"2019-12-19",7,2020,533,"abundance","pevGARCH","all_interp","BA",2.68036413024164,0,8,217,525,175,8,0.95
"2019-12-19",8,2020,534,"abundance","pevGARCH","all_interp","BA",2.19338770582921,0,7,217,525,175,8,0.95
"2019-12-19",9,2020,535,"abundance","pevGARCH","all_interp","BA",1.78432360430069,0,6,217,525,175,8,0.95
"2019-12-19",10,2020,536,"abundance","pevGARCH","all_interp","BA",1.56359712168476,0,5,217,525,175,8,0.95
"2019-12-19",11,2020,537,"abundance","pevGARCH","all_interp","BA",1.42919358056275,0,5,217,525,175,8,0.95
"2019-12-19",10,2019,524,"abundance","pevGARCH","all_interp","DM",21.4852644482529,13,31,217,525,175,8,0.95
"2019-12-19",11,2019,525,"abundance","pevGARCH","all_interp","DM",23.9668177431229,12,37,217,525,175,8,0.95
"2019-12-19",12,2019,526,"abundance","pevGARCH","all_interp","DM",26.7156820507301,13,42,217,525,175,8,0.95
"2019-12-19",1,2020,527,"abundance","pevGARCH","all_interp","DM",29.4714543670817,14,48,217,525,175,8,0.95
"2019-12-19",2,2020,528,"abundance","pevGARCH","all_interp","DM",32.0796995568703,15,51,217,525,175,8,0.95
"2019-12-19",3,2020,529,"abundance","pevGARCH","all_interp","DM",33.9751033726507,16,53,217,525,175,8,0.95
"2019-12-19",4,2020,530,"abundance","pevGARCH","all_interp","DM",34.3127814121745,15,54,217,525,175,8,0.95
"2019-12-19",5,2020,531,"abundance","pevGARCH","all_interp","DM",33.7181532045036,16,54,217,525,175,8,0.95
"2019-12-19",6,2020,532,"abundance","pevGARCH","all_interp","DM",32.8435266112744,15,53,217,525,175,8,0.95
"2019-12-19",7,2020,533,"abundance","pevGARCH","all_interp","DM",31.8834728312084,14,51,217,525,175,8,0.95
"2019-12-19",8,2020,534,"abundance","pevGARCH","all_interp","DM",30.8483012082144,14,48,217,525,175,8,0.95
"2019-12-19",9,2020,535,"abundance","pevGARCH","all_interp","DM",30.8787330204888,15,48,217,525,175,8,0.95
"2019-12-19",10,2020,536,"abundance","pevGARCH","all_interp","DM",31.1110232981718,14,50,217,525,175,8,0.95
