"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-05-19",4,2022,555,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.168248441823383,0,2,217,555,2506
"2022-05-19",5,2022,556,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.188100104407909,0,2,217,555,2506
"2022-05-19",6,2022,557,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.181482930362222,0,2,217,555,2506
"2022-05-19",7,2022,558,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.170929696304945,0,2,217,555,2506
"2022-05-19",8,2022,559,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.163072346971914,0,2,217,555,2506
"2022-05-19",9,2022,560,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.159481331717628,0,2,217,555,2506
"2022-05-19",10,2022,561,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.160944267198314,0,2,217,555,2506
"2022-05-19",11,2022,562,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.167285419330084,0,2,217,555,2506
"2022-05-19",12,2022,563,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.176968244894179,0,2,217,555,2506
"2022-05-19",1,2023,564,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.188608049872318,0,2,217,555,2506
"2022-05-19",2,2023,565,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.198778412501224,0,2,217,555,2506
"2022-05-19",3,2023,566,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.204378939553462,0,2,217,555,2506
"2022-05-19",4,2023,567,"abundance","nbsGARCH",95,0.95,"exclosures_interp","BA",0.203757952874186,0,2,217,555,2506
"2022-05-19",4,2022,555,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",3.64114433663956,0,8,217,555,2506
"2022-05-19",5,2022,556,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",1.62920178616901,0,5,217,555,2506
"2022-05-19",6,2022,557,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",0.733721725868582,0,3,217,555,2506
"2022-05-19",7,2022,558,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",0.413069949743046,0,2,217,555,2506
"2022-05-19",8,2022,559,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",0.32563324428636,0,2,217,555,2506
"2022-05-19",9,2022,560,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",0.336104439486254,0,2,217,555,2506
"2022-05-19",10,2022,561,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",0.41284703234489,0,2,217,555,2506
"2022-05-19",11,2022,562,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",0.565648765152717,0,3,217,555,2506
"2022-05-19",12,2022,563,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",0.796882272360912,0,3,217,555,2506
"2022-05-19",1,2023,564,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",1.09274570227278,0,4,217,555,2506
"2022-05-19",2,2023,565,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",1.34864635485936,0,5,217,555,2506
"2022-05-19",3,2023,566,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",1.40894506494535,0,5,217,555,2506
"2022-05-19",4,2023,567,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DM",1.19865683194566,0,5,217,555,2506
"2022-05-19",4,2022,555,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.897511331697552,0,3,217,555,2506
"2022-05-19",5,2022,556,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.417714994259349,0,2,217,555,2506
"2022-05-19",6,2022,557,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.23845749866783,0,1,217,555,2506
"2022-05-19",7,2022,558,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.173514064132041,0,1,217,555,2506
"2022-05-19",8,2022,559,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.158814246497324,0,1,217,555,2506
"2022-05-19",9,2022,560,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.176300723982448,0,1,217,555,2506
"2022-05-19",10,2022,561,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.22651714088554,0,1,217,555,2506
"2022-05-19",11,2022,562,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.320279950442451,0,2,217,555,2506
"2022-05-19",12,2022,563,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.456341628815553,0,2,217,555,2506
"2022-05-19",1,2023,564,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.618262531890946,0,3,217,555,2506
"2022-05-19",2,2023,565,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.730775705750007,0,3,217,555,2506
"2022-05-19",3,2023,566,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.714832620297357,0,3,217,555,2506
"2022-05-19",4,2023,567,"abundance","nbsGARCH",95,0.95,"exclosures_interp","DO",0.566287411242398,0,3,217,555,2506
"2022-05-19",4,2022,555,"abundance","nbsGARCH",95,0.95,"exclosures_interp","NA",0.0641285624568132,0,1,217,555,2506
"2022-05-19",5,2022,556,"abundance","nbsGARCH",95,0.95,"exclosures_interp","NA",0.0678114049740416,0,1,217,555,2506
"2022-05-19",6,2022,557,"abundance","nbsGARCH",95,0.95,"exclosures_interp","NA",0.0699000047167492,0,1,217,555,2506
