"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-10-06",8,2022,559,"abundance","jags_logistic","dm_controls","DM",13.026,6.658,19.905,115,0.95,217,560,2942
"2022-10-06",9,2022,560,"abundance","jags_logistic","dm_controls","DM",22.307,0.105,78.577,115,0.95,217,560,2942
"2022-10-06",10,2022,561,"abundance","jags_logistic","dm_controls","DM",30.378,0,145.248,115,0.95,217,560,2942
"2022-10-06",11,2022,562,"abundance","jags_logistic","dm_controls","DM",36.069,0.433,196.9,115,0.95,217,560,2942
"2022-10-06",12,2022,563,"abundance","jags_logistic","dm_controls","DM",39.62,0.239,196.9,115,0.95,217,560,2942
"2022-10-06",1,2023,564,"abundance","jags_logistic","dm_controls","DM",41.088,0.129,196.9,115,0.95,217,560,2942
"2022-10-06",2,2023,565,"abundance","jags_logistic","dm_controls","DM",42.241,0.065,196.9,115,0.95,217,560,2942
"2022-10-06",3,2023,566,"abundance","jags_logistic","dm_controls","DM",42.137,0.015,196.9,115,0.95,217,560,2942
"2022-10-06",4,2023,567,"abundance","jags_logistic","dm_controls","DM",41.996,0,196.9,115,0.95,217,560,2942
"2022-10-06",5,2023,568,"abundance","jags_logistic","dm_controls","DM",41.633,0,196.9,115,0.95,217,560,2942
"2022-10-06",6,2023,569,"abundance","jags_logistic","dm_controls","DM",41.157,0,196.9,115,0.95,217,560,2942
"2022-10-06",7,2023,570,"abundance","jags_logistic","dm_controls","DM",40.48,0,196.9,115,0.95,217,560,2942
"2022-10-06",8,2023,571,"abundance","jags_logistic","dm_controls","DM",39.921,0,196.9,115,0.95,217,560,2942
"2022-10-06",9,2023,572,"abundance","jags_logistic","dm_controls","DM",39.352,0,196.9,115,0.95,217,560,2942
