"date","currency","model","level","species","aic","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2019-06-07","abundance","AutoArima","All","BA",1446.14246951585,217,517,517
"2019-06-07","abundance","AutoArima","All","DM",2018.9020067035,217,517,517
"2019-06-07","abundance","AutoArima","All","DO",1775.48243600121,217,517,517
"2019-06-07","abundance","AutoArima","All","DS",290.174734764442,217,517,517
"2019-06-07","abundance","AutoArima","All","NA",1113.25473500245,217,517,517
"2019-06-07","abundance","AutoArima","All","OL",1172.67056839341,217,517,517
"2019-06-07","abundance","AutoArima","All","OT",1835.48593781551,217,517,517
"2019-06-07","abundance","AutoArima","All","PB",2351.22176538861,217,517,517
"2019-06-07","abundance","AutoArima","All","PE",1570.51593164802,217,517,517
"2019-06-07","abundance","AutoArima","All","PF",1703.92709116994,217,517,517
"2019-06-07","abundance","AutoArima","All","PH",-20.6937421246701,217,517,517
"2019-06-07","abundance","AutoArima","All","PL",794.188562916299,217,517,517
"2019-06-07","abundance","AutoArima","All","PM",1364.05243150434,217,517,517
"2019-06-07","abundance","AutoArima","All","PP",2854.04481124044,217,517,517
"2019-06-07","abundance","AutoArima","All","RF",-332.176745263423,217,517,517
"2019-06-07","abundance","AutoArima","All","RM",1852.90081412143,217,517,517
"2019-06-07","abundance","AutoArima","All","RO",740.348540312183,217,517,517
"2019-06-07","abundance","AutoArima","All","SF",1256.17293829806,217,517,517
"2019-06-07","abundance","AutoArima","All","SH",1254.40809074125,217,517,517
"2019-06-07","abundance","AutoArima","All","SO",-200.274594921996,217,517,517
"2019-06-07","abundance","AutoArima","All","total",3039.1577699138,217,517,517
"2019-06-07","abundance","AutoArima","Controls","BA",558.713342390799,217,517,517
"2019-06-07","abundance","AutoArima","Controls","DM",1632.55180402727,217,517,517
"2019-06-07","abundance","AutoArima","Controls","DO",1244.51230728353,217,517,517
"2019-06-07","abundance","AutoArima","Controls","DS",102.788982710986,217,517,517
"2019-06-07","abundance","AutoArima","Controls","NA",216.325442681088,217,517,517
"2019-06-07","abundance","AutoArima","Controls","OL",612.055804641744,217,517,517
"2019-06-07","abundance","AutoArima","Controls","OT",1145.31607938561,217,517,517
"2019-06-07","abundance","AutoArima","Controls","PB",1216.94751307194,217,517,517
"2019-06-07","abundance","AutoArima","Controls","PE",642.181891007568,217,517,517
"2019-06-07","abundance","AutoArima","Controls","PF",952.19035433618,217,517,517
"2019-06-07","abundance","AutoArima","Controls","PH",1e+06,217,517,517
"2019-06-07","abundance","AutoArima","Controls","PL",-446.391405912913,217,517,517
"2019-06-07","abundance","AutoArima","Controls","PM",471.278752858489,217,517,517
"2019-06-07","abundance","AutoArima","Controls","PP",2048.44799007007,217,517,517
"2019-06-07","abundance","AutoArima","Controls","RF",1e+06,217,517,517
"2019-06-07","abundance","AutoArima","Controls","RM",808.089219835219,217,517,517
"2019-06-07","abundance","AutoArima","Controls","RO",-231.575501972223,217,517,517
"2019-06-07","abundance","AutoArima","Controls","SF",397.083059297271,217,517,517
"2019-06-07","abundance","AutoArima","Controls","SH",203.829033111719,217,517,517
"2019-06-07","abundance","AutoArima","Controls","SO",1e+06,217,517,517
"2019-06-07","abundance","AutoArima","Controls","total",2230.69344583553,217,517,517
"2019-06-07","abundance","ESSS","All","BA",2314.64964786953,217,517,517
"2019-06-07","abundance","ESSS","All","DM",2870.48255872441,217,517,517
"2019-06-07","abundance","ESSS","All","DO",2658.63891070406,217,517,517
"2019-06-07","abundance","ESSS","All","DS",1171.29538975949,217,517,517
"2019-06-07","abundance","ESSS","All","NA",1991.51209739205,217,517,517
"2019-06-07","abundance","ESSS","All","OL",2059.03437267097,217,517,517
"2019-06-07","abundance","ESSS","All","OT",2708.20809923998,217,517,517
"2019-06-07","abundance","ESSS","All","PB",3244.09040500823,217,517,517
"2019-06-07","abundance","ESSS","All","PE",2454.85101491967,217,517,517
"2019-06-07","abundance","ESSS","All","PF",2581.95176707466,217,517,517
"2019-06-07","abundance","ESSS","All","PH",875.839539541954,217,517,517
"2019-06-07","abundance","ESSS","All","PL",1690.07919719205,217,517,517
"2019-06-07","abundance","ESSS","All","PM",2246.01563357595,217,517,517
"2019-06-07","abundance","ESSS","All","PP",3746.1882964753,217,517,517
"2019-06-07","abundance","ESSS","All","RF",539.574561703266,217,517,517
"2019-06-07","abundance","ESSS","All","RM",2768.78323966239,217,517,517
"2019-06-07","abundance","ESSS","All","RO",1655.67382651306,217,517,517
"2019-06-07","abundance","ESSS","All","SF",2133.74661067563,217,517,517
"2019-06-07","abundance","ESSS","All","SH",2157.65706726415,217,517,517
"2019-06-07","abundance","ESSS","All","SO",666.394492956071,217,517,517
