"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-09-15",8,2022,559,"abundance","nbsGARCH",112,0.95,"controls","BA",0.164636967447989,0,1,217,559,2883
"2022-09-15",9,2022,560,"abundance","nbsGARCH",112,0.95,"controls","BA",0.168088712797137,0,1,217,559,2883
"2022-09-15",10,2022,561,"abundance","nbsGARCH",112,0.95,"controls","BA",0.157638296773796,0,1,217,559,2883
"2022-09-15",11,2022,562,"abundance","nbsGARCH",112,0.95,"controls","BA",0.157540634975827,0,1,217,559,2883
"2022-09-15",12,2022,563,"abundance","nbsGARCH",112,0.95,"controls","BA",0.170573873804116,0,1,217,559,2883
"2022-09-15",1,2023,564,"abundance","nbsGARCH",112,0.95,"controls","BA",0.197960534659716,0,1,217,559,2883
"2022-09-15",2,2023,565,"abundance","nbsGARCH",112,0.95,"controls","BA",0.23662041853643,0,2,217,559,2883
"2022-09-15",3,2023,566,"abundance","nbsGARCH",112,0.95,"controls","BA",0.278083606206307,0,2,217,559,2883
"2022-09-15",4,2023,567,"abundance","nbsGARCH",112,0.95,"controls","BA",0.311325554225769,0,2,217,559,2883
"2022-09-15",5,2023,568,"abundance","nbsGARCH",112,0.95,"controls","BA",0.320982820579636,0,2,217,559,2883
"2022-09-15",6,2023,569,"abundance","nbsGARCH",112,0.95,"controls","BA",0.301140803922241,0,2,217,559,2883
"2022-09-15",7,2023,570,"abundance","nbsGARCH",112,0.95,"controls","BA",0.261902049899548,0,2,217,559,2883
"2022-09-15",8,2023,571,"abundance","nbsGARCH",112,0.95,"controls","BA",0.217257676816777,0,1,217,559,2883
"2022-09-15",8,2022,559,"abundance","nbsGARCH",112,0.95,"controls","DM",12.6872930163979,6,20,217,559,2883
"2022-09-15",9,2022,560,"abundance","nbsGARCH",112,0.95,"controls","DM",12.8641260216745,5,23,217,559,2883
"2022-09-15",10,2022,561,"abundance","nbsGARCH",112,0.95,"controls","DM",13.5246542327951,4,25,217,559,2883
"2022-09-15",11,2022,562,"abundance","nbsGARCH",112,0.95,"controls","DM",14.63499175306,4,28,217,559,2883
"2022-09-15",12,2022,563,"abundance","nbsGARCH",112,0.95,"controls","DM",15.952405423626,4,30,217,559,2883
"2022-09-15",1,2023,564,"abundance","nbsGARCH",112,0.95,"controls","DM",17.1766534682293,5,32,217,559,2883
"2022-09-15",2,2023,565,"abundance","nbsGARCH",112,0.95,"controls","DM",17.9672220503208,5,34,217,559,2883
"2022-09-15",3,2023,566,"abundance","nbsGARCH",112,0.95,"controls","DM",18.1026660685966,5,33,217,559,2883
"2022-09-15",4,2023,567,"abundance","nbsGARCH",112,0.95,"controls","DM",17.4920040609358,5,34,217,559,2883
"2022-09-15",5,2023,568,"abundance","nbsGARCH",112,0.95,"controls","DM",16.4021738237808,4,31,217,559,2883
"2022-09-15",6,2023,569,"abundance","nbsGARCH",112,0.95,"controls","DM",15.170428164271,4,28,217,559,2883
"2022-09-15",7,2023,570,"abundance","nbsGARCH",112,0.95,"controls","DM",14.130139765847,4,27,217,559,2883
"2022-09-15",8,2023,571,"abundance","nbsGARCH",112,0.95,"controls","DM",13.5004955633146,3,26,217,559,2883
