"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","BA",121,0.95,0.213345678973453,0,1,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","BA",121,0.95,0.257479104729788,0,2,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","BA",121,0.95,0.266580521623106,0,2,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","BA",121,0.95,0.268456350874126,0,2,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","BA",121,0.95,0.268842918400208,0,2,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","BA",121,0.95,0.268922579573631,0,2,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","BA",121,0.95,0.268938995516078,0,2,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","BA",121,0.95,0.268942378379661,0,2,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","BA",121,0.95,0.268943075492441,0,2,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","BA",121,0.95,0.268943219147722,0,1,217,565,3090
"2023-03-02",12,2023,575,"abundance","pevGARCH","controls","BA",121,0.95,0.268943248750989,0,1,217,565,3090
"2023-03-02",1,2024,576,"abundance","pevGARCH","controls","BA",121,0.95,0.268943254851423,0,2,217,565,3090
"2023-03-02",2,2024,577,"abundance","pevGARCH","controls","BA",121,0.95,0.268943256108517,0,2,217,565,3090
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","DM",121,0.95,19.0590131243292,11,28,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","DM",121,0.95,18.9672571207232,9,30,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","DM",121,0.95,18.2885413908213,7,31,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","DM",121,0.95,16.923356607478,6,29,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","DM",121,0.95,15.5966755005502,5,28,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","DM",121,0.95,14.6192847482416,4,27,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","DM",121,0.95,13.7877366830936,4,26,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","DM",121,0.95,13.9224193763879,4,28,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","DM",121,0.95,14.5867701952184,4,29,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","DM",121,0.95,15.4765609770434,4,30,217,565,3090
"2023-03-02",12,2023,575,"abundance","pevGARCH","controls","DM",121,0.95,16.6425058097606,4,30,217,565,3090
"2023-03-02",1,2024,576,"abundance","pevGARCH","controls","DM",121,0.95,17.2923803642094,5,31,217,565,3090
"2023-03-02",2,2024,577,"abundance","pevGARCH","controls","DM",121,0.95,17.8578369790771,5,32,217,565,3090
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","DO",121,0.95,5.5154231883492,1,10,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","DO",121,0.95,6.43505302808892,1,15,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","DO",121,0.95,6.46491256243138,1,16,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","DO",121,0.95,6.13663340326724,0,16,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","DO",121,0.95,5.46338420625998,0,15,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","DO",121,0.95,4.84530761754893,0,14,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","DO",121,0.95,4.3109279787657,0,12,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","DO",121,0.95,3.9367553461142,0,12,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","DO",121,0.95,3.71519685466787,0,11,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","DO",121,0.95,3.60205680568958,0,11,217,565,3090
"2023-03-02",12,2023,575,"abundance","pevGARCH","controls","DO",121,0.95,3.57612169481773,0,11,217,565,3090
"2023-03-02",1,2024,576,"abundance","pevGARCH","controls","DO",121,0.95,3.59560014727636,0,11,217,565,3090
"2023-03-02",2,2024,577,"abundance","pevGARCH","controls","DO",121,0.95,3.61918427215189,0,10,217,565,3090
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","DS",121,0.95,0.11162606278516,0,1,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","DS",121,0.95,0.123767330711651,0,1,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","DS",121,0.95,0.125086059746157,0,1,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","DS",121,0.95,0.125229273136442,0,1,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","DS",121,0.95,0.125244825792214,0,1,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","DS",121,0.95,0.125246514388955,0,1,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","DS",121,0.95,0.125246698151649,0,1,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","DS",121,0.95,0.125246717731182,0,1,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","DS",121,0.95,0.125246719857473,0,1,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","DS",121,0.95,0.125246720088383,0,1,217,565,3090
"2023-03-02",12,2023,575,"abundance","pevGARCH","controls","DS",121,0.95,0.125246720113459,0,1,217,565,3090
"2023-03-02",1,2024,576,"abundance","pevGARCH","controls","DS",121,0.95,0.125246720116182,0,1,217,565,3090
"2023-03-02",2,2024,577,"abundance","pevGARCH","controls","DS",121,0.95,0.125246720116301,0,1,217,565,3090
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","OL",121,0.95,0.307480501020834,0,2,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","OL",121,0.95,0.391126746134918,0,2,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","OL",121,0.95,0.354202670466159,0,2,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","OL",121,0.95,0.275467894970405,0,2,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","OL",121,0.95,0.236476707313854,0,2,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","OL",121,0.95,0.228834912126551,0,2,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","OL",121,0.95,0.219298560167452,0,1,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","OL",121,0.95,0.282753824341542,0,2,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","OL",121,0.95,0.350944262489653,0,2,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","OL",121,0.95,0.413623623037093,0,2,217,565,3090
"2023-03-02",12,2023,575,"abundance","pevGARCH","controls","OL",121,0.95,0.492689935595385,0,2,217,565,3090
"2023-03-02",1,2024,576,"abundance","pevGARCH","controls","OL",121,0.95,0.480749895395955,0,2,217,565,3090
"2023-03-02",2,2024,577,"abundance","pevGARCH","controls","OL",121,0.95,0.47427351330749,0,2,217,565,3090
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","OT",121,0.95,3.5163796934059,0,7,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","OT",121,0.95,3.27787524041803,0,8,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","OT",121,0.95,3.02529994676701,0,8,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","OT",121,0.95,2.84952806914999,0,8,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","OT",121,0.95,2.80658429157216,0,8,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","OT",121,0.95,2.7763796276341,0,9,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","OT",121,0.95,2.75513547616132,0,7,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","OT",121,0.95,2.74023213456524,0,8,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","OT",121,0.95,2.65474124177945,0,8,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","OT",121,0.95,2.46875562165569,0,7,217,565,3090
"2023-03-02",12,2023,575,"abundance","pevGARCH","controls","OT",121,0.95,2.36481194129816,0,8,217,565,3090
"2023-03-02",1,2024,576,"abundance","pevGARCH","controls","OT",121,0.95,2.31489989701575,0,7,217,565,3090
"2023-03-02",2,2024,577,"abundance","pevGARCH","controls","OT",121,0.95,2.28028960783776,0,7,217,565,3090
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","PB",121,0.95,1.34642404343439,0,4,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","PB",121,0.95,1.65620805303555,0,6,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","PB",121,0.95,1.97484024078664,0,7,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","PB",121,0.95,2.47634938149164,0,8,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","PB",121,0.95,2.96576605859855,0,9,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","PB",121,0.95,3.37235174796694,0,9,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","PB",121,0.95,3.8723606758374,0,11,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","PB",121,0.95,4.07283265892541,0,12,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","PB",121,0.95,4.27982743503196,0,12,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","PB",121,0.95,4.05361941803233,0,11,217,565,3090
"2023-03-02",12,2023,575,"abundance","pevGARCH","controls","PB",121,0.95,3.58194213535832,0,10,217,565,3090
"2023-03-02",1,2024,576,"abundance","pevGARCH","controls","PB",121,0.95,3.16914056396135,0,9,217,565,3090
"2023-03-02",2,2024,577,"abundance","pevGARCH","controls","PB",121,0.95,2.94375830947568,0,9,217,565,3090
"2023-03-02",2,2023,565,"abundance","pevGARCH","controls","PE",121,0.95,0.472628246103713,0,2,217,565,3090
"2023-03-02",3,2023,566,"abundance","pevGARCH","controls","PE",121,0.95,0.392630377461378,0,2,217,565,3090
"2023-03-02",4,2023,567,"abundance","pevGARCH","controls","PE",121,0.95,0.377689250400211,0,2,217,565,3090
"2023-03-02",5,2023,568,"abundance","pevGARCH","controls","PE",121,0.95,0.267188172823246,0,1,217,565,3090
"2023-03-02",6,2023,569,"abundance","pevGARCH","controls","PE",121,0.95,0.297270365530836,0,2,217,565,3090
"2023-03-02",7,2023,570,"abundance","pevGARCH","controls","PE",121,0.95,0.356139584848405,0,2,217,565,3090
"2023-03-02",8,2023,571,"abundance","pevGARCH","controls","PE",121,0.95,0.291562995703811,0,2,217,565,3090
"2023-03-02",9,2023,572,"abundance","pevGARCH","controls","PE",121,0.95,0.261710673136117,0,2,217,565,3090
"2023-03-02",10,2023,573,"abundance","pevGARCH","controls","PE",121,0.95,0.253655451101828,0,2,217,565,3090
"2023-03-02",11,2023,574,"abundance","pevGARCH","controls","PE",121,0.95,0.243330087147879,0,1,217,565,3090
