"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-08-25",8,2022,559,"abundance","jags_logistic","dm_controls","DM",12.994,6.438,19.929,109,0.95,217,558,2810
"2022-08-25",9,2022,560,"abundance","jags_logistic","dm_controls","DM",21.969,0.122,76.386,109,0.95,217,558,2810
"2022-08-25",10,2022,561,"abundance","jags_logistic","dm_controls","DM",30.043,0,149.229,109,0.95,217,558,2810
"2022-08-25",11,2022,562,"abundance","jags_logistic","dm_controls","DM",35.352,0.448,196.9,109,0.95,217,558,2810
"2022-08-25",12,2022,563,"abundance","jags_logistic","dm_controls","DM",38.602,0.23,196.9,109,0.95,217,558,2810
"2022-08-25",1,2023,564,"abundance","jags_logistic","dm_controls","DM",40.725,0.121,196.9,109,0.95,217,558,2810
"2022-08-25",2,2023,565,"abundance","jags_logistic","dm_controls","DM",42.03,0.062,196.9,109,0.95,217,558,2810
"2022-08-25",3,2023,566,"abundance","jags_logistic","dm_controls","DM",42.678,0.018,196.9,109,0.95,217,558,2810
"2022-08-25",4,2023,567,"abundance","jags_logistic","dm_controls","DM",42.227,0,196.9,109,0.95,217,558,2810
"2022-08-25",5,2023,568,"abundance","jags_logistic","dm_controls","DM",42.129,0,196.9,109,0.95,217,558,2810
"2022-08-25",6,2023,569,"abundance","jags_logistic","dm_controls","DM",41.71,0,196.9,109,0.95,217,558,2810
"2022-08-25",7,2023,570,"abundance","jags_logistic","dm_controls","DM",41.983,0,196.9,109,0.95,217,558,2810
