"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-08-20",2,2020,528,"abundance","pevGARCH","all","BA",0.625309510299307,0,2,217,534,1150,46,0.95
"2020-08-20",3,2020,529,"abundance","pevGARCH","all","BA",1.00476223874119,0,4,217,534,1150,46,0.95
"2020-08-20",4,2020,530,"abundance","pevGARCH","all","BA",1.20740151140925,0,4,217,534,1150,46,0.95
"2020-08-20",5,2020,531,"abundance","pevGARCH","all","BA",1.3157656424104,0,5,217,534,1150,46,0.95
"2020-08-20",6,2020,532,"abundance","pevGARCH","all","BA",1.37714866527356,0,5,217,534,1150,46,0.95
"2020-08-20",7,2020,533,"abundance","pevGARCH","all","BA",1.40802440070336,0,5,217,534,1150,46,0.95
"2020-08-20",8,2020,534,"abundance","pevGARCH","all","BA",1.423681642699,0,5,217,534,1150,46,0.95
"2020-08-20",9,2020,535,"abundance","pevGARCH","all","BA",1.44405695527218,0,5,217,534,1150,46,0.95
"2020-08-20",10,2020,536,"abundance","pevGARCH","all","BA",1.4643267352738,0,5,217,534,1150,46,0.95
"2020-08-20",11,2020,537,"abundance","pevGARCH","all","BA",1.50861527152682,0,5,217,534,1150,46,0.95
"2020-08-20",12,2020,538,"abundance","pevGARCH","all","BA",1.54277675661455,0,6,217,534,1150,46,0.95
"2020-08-20",1,2021,539,"abundance","pevGARCH","all","BA",1.58430455777649,0,6,217,534,1150,46,0.95
"2020-08-20",2,2021,540,"abundance","pevGARCH","all","BA",1.61063743954073,0,6,217,534,1150,46,0.95
"2020-08-20",3,2021,541,"abundance","pevGARCH","all","BA",1.61536446677286,0,5,217,534,1150,46,0.95
"2020-08-20",4,2021,542,"abundance","pevGARCH","all","BA",1.58255031756289,0,6,217,534,1150,46,0.95
"2020-08-20",5,2021,543,"abundance","pevGARCH","all","BA",1.54707797650256,0,6,217,534,1150,46,0.95
"2020-08-20",6,2021,544,"abundance","pevGARCH","all","BA",1.52603479288559,0,6,217,534,1150,46,0.95
"2020-08-20",7,2021,545,"abundance","pevGARCH","all","BA",1.51353342597894,0,5,217,534,1150,46,0.95
"2020-08-20",8,2021,546,"abundance","pevGARCH","all","BA",1.50609915120376,0,5,217,534,1150,46,0.95
"2020-08-20",2,2020,528,"abundance","pevGARCH","all","DM",40.7568113113647,30,53,217,534,1150,46,0.95
"2020-08-20",3,2020,529,"abundance","pevGARCH","all","DM",42.9001627243635,27,58,217,534,1150,46,0.95
"2020-08-20",4,2020,530,"abundance","pevGARCH","all","DM",40.4064346175861,23,58,217,534,1150,46,0.95
"2020-08-20",5,2020,531,"abundance","pevGARCH","all","DM",36.5637268235343,20,54,217,534,1150,46,0.95
"2020-08-20",6,2020,532,"abundance","pevGARCH","all","DM",33.2283677147779,17,50,217,534,1150,46,0.95
"2020-08-20",7,2020,533,"abundance","pevGARCH","all","DM",30.1643584880528,15,47,217,534,1150,46,0.95
"2020-08-20",8,2020,534,"abundance","pevGARCH","all","DM",27.2073779734312,13,44,217,534,1150,46,0.95
"2020-08-20",9,2020,535,"abundance","pevGARCH","all","DM",26.3132734328774,12,42,217,534,1150,46,0.95
"2020-08-20",10,2020,536,"abundance","pevGARCH","all","DM",26.4357522802398,12,43,217,534,1150,46,0.95
"2020-08-20",11,2020,537,"abundance","pevGARCH","all","DM",28.7209567626701,13,46,217,534,1150,46,0.95
"2020-08-20",12,2020,538,"abundance","pevGARCH","all","DM",31.5388056169116,15,51,217,534,1150,46,0.95
"2020-08-20",1,2021,539,"abundance","pevGARCH","all","DM",35.8093282254149,17,58,217,534,1150,46,0.95
"2020-08-20",2,2021,540,"abundance","pevGARCH","all","DM",40.0624505557133,19,64,217,534,1150,46,0.95
"2020-08-20",3,2021,541,"abundance","pevGARCH","all","DM",42.6220634498153,20,67,217,534,1150,46,0.95
"2020-08-20",4,2021,542,"abundance","pevGARCH","all","DM",41.133764774312,21,64,217,534,1150,46,0.95
"2020-08-20",5,2021,543,"abundance","pevGARCH","all","DM",38.3566880190216,19,59,217,534,1150,46,0.95
"2020-08-20",6,2021,544,"abundance","pevGARCH","all","DM",36.1285590024554,19,56,217,534,1150,46,0.95
"2020-08-20",7,2021,545,"abundance","pevGARCH","all","DM",34.3052512619021,17,52,217,534,1150,46,0.95
"2020-08-20",8,2021,546,"abundance","pevGARCH","all","DM",32.7770223457433,15,51,217,534,1150,46,0.95
"2020-08-20",2,2020,528,"abundance","pevGARCH","all","DO",7.28144465281715,2,13,217,534,1150,46,0.95
"2020-08-20",3,2020,529,"abundance","pevGARCH","all","DO",9.79986655573199,3,19,217,534,1150,46,0.95
"2020-08-20",4,2020,530,"abundance","pevGARCH","all","DO",9.93912530707791,2,20,217,534,1150,46,0.95
"2020-08-20",5,2020,531,"abundance","pevGARCH","all","DO",10.0095008039756,2,20,217,534,1150,46,0.95
"2020-08-20",6,2020,532,"abundance","pevGARCH","all","DO",11.6977836901979,2,25,217,534,1150,46,0.95
"2020-08-20",7,2020,533,"abundance","pevGARCH","all","DO",10.9856980900811,2,24,217,534,1150,46,0.95
"2020-08-20",8,2020,534,"abundance","pevGARCH","all","DO",10.418498686169,2,22,217,534,1150,46,0.95
"2020-08-20",9,2020,535,"abundance","pevGARCH","all","DO",11.1063005814536,2,23,217,534,1150,46,0.95
"2020-08-20",10,2020,536,"abundance","pevGARCH","all","DO",10.8345998538269,2,22,217,534,1150,46,0.95
