"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-07-28",4,2022,555,"abundance","jags_RW","dm_controls","DM",21.182,13.109,30.434,105,0.95,217,557,2723
"2022-07-28",5,2022,556,"abundance","jags_RW","dm_controls","DM",34.851,0.183,121.015,105,0.95,217,557,2723
"2022-07-28",6,2022,557,"abundance","jags_RW","dm_controls","DM",45.365,1.64,196.9,105,0.95,217,557,2723
"2022-07-28",7,2022,558,"abundance","jags_RW","dm_controls","DM",50.904,0.914,196.9,105,0.95,217,557,2723
"2022-07-28",8,2022,559,"abundance","jags_RW","dm_controls","DM",53.695,0.515,196.9,105,0.95,217,557,2723
"2022-07-28",9,2022,560,"abundance","jags_RW","dm_controls","DM",55.012,0.311,196.9,105,0.95,217,557,2723
"2022-07-28",10,2022,561,"abundance","jags_RW","dm_controls","DM",54.269,0.191,196.9,105,0.95,217,557,2723
"2022-07-28",11,2022,562,"abundance","jags_RW","dm_controls","DM",53.594,0.109,196.9,105,0.95,217,557,2723
"2022-07-28",12,2022,563,"abundance","jags_RW","dm_controls","DM",53.821,0.056,196.9,105,0.95,217,557,2723
"2022-07-28",1,2023,564,"abundance","jags_RW","dm_controls","DM",52.851,0.013,196.9,105,0.95,217,557,2723
"2022-07-28",2,2023,565,"abundance","jags_RW","dm_controls","DM",52.551,0,196.9,105,0.95,217,557,2723
"2022-07-28",3,2023,566,"abundance","jags_RW","dm_controls","DM",51.337,0,196.9,105,0.95,217,557,2723
"2022-07-28",4,2023,567,"abundance","jags_RW","dm_controls","DM",50.673,0,196.9,105,0.95,217,557,2723
"2022-07-28",5,2023,568,"abundance","jags_RW","dm_controls","DM",49.626,0,196.9,105,0.95,217,557,2723
"2022-07-28",6,2023,569,"abundance","jags_RW","dm_controls","DM",48.778,0,196.9,105,0.95,217,557,2723
