"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-09-15",8,2022,559,"abundance","nbGARCH",112,0.95,"all","BA",0.61267646329152,0,5,217,559,2878
"2022-09-15",9,2022,560,"abundance","nbGARCH",112,0.95,"all","BA",0.800603951799101,0,5,217,559,2878
"2022-09-15",10,2022,561,"abundance","nbGARCH",112,0.95,"all","BA",0.851783364137061,0,5,217,559,2878
"2022-09-15",11,2022,562,"abundance","nbGARCH",112,0.95,"all","BA",0.865311334648644,0,5,217,559,2878
"2022-09-15",12,2022,563,"abundance","nbGARCH",112,0.95,"all","BA",0.869438235291798,0,6,217,559,2878
"2022-09-15",1,2023,564,"abundance","nbGARCH",112,0.95,"all","BA",0.872829554373579,0,5,217,559,2878
"2022-09-15",2,2023,565,"abundance","nbGARCH",112,0.95,"all","BA",0.873001028872009,0,5,217,559,2878
"2022-09-15",3,2023,566,"abundance","nbGARCH",112,0.95,"all","BA",0.87255726457057,0,5,217,559,2878
"2022-09-15",4,2023,567,"abundance","nbGARCH",112,0.95,"all","BA",0.871132782459061,0,5,217,559,2878
"2022-09-15",5,2023,568,"abundance","nbGARCH",112,0.95,"all","BA",0.869214048992989,0,5,217,559,2878
"2022-09-15",6,2023,569,"abundance","nbGARCH",112,0.95,"all","BA",0.868765146861525,0,5,217,559,2878
"2022-09-15",7,2023,570,"abundance","nbGARCH",112,0.95,"all","BA",0.868511450489444,0,6,217,559,2878
"2022-09-15",8,2023,571,"abundance","nbGARCH",112,0.95,"all","BA",0.868381847323935,0,5,217,559,2878
"2022-09-15",8,2022,559,"abundance","nbGARCH",112,0.95,"all","DM",32.8537423140493,21,46,217,559,2878
"2022-09-15",9,2022,560,"abundance","nbGARCH",112,0.95,"all","DM",32.8042957943786,17,52,217,559,2878
"2022-09-15",10,2022,561,"abundance","nbGARCH",112,0.95,"all","DM",32.8673457115191,15,55,217,559,2878
"2022-09-15",11,2022,562,"abundance","nbGARCH",112,0.95,"all","DM",33.1566647404527,13,58,217,559,2878
"2022-09-15",12,2022,563,"abundance","nbGARCH",112,0.95,"all","DM",33.4613021234436,14,62,217,559,2878
"2022-09-15",1,2023,564,"abundance","nbGARCH",112,0.95,"all","DM",33.7287650479932,13,64,217,559,2878
"2022-09-15",2,2023,565,"abundance","nbGARCH",112,0.95,"all","DM",34.1436464380549,13,65,217,559,2878
