"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-04-13",3,2023,566,"abundance","jags_logistic_competition_covariates","controls","DM",21.991,15.752,28.237,125,0.95,217,566,3167
"2023-04-13",4,2023,567,"abundance","jags_logistic_competition_covariates","controls","DM",21.908,13.81,30.518,125,0.95,217,566,3167
"2023-04-13",5,2023,568,"abundance","jags_logistic_competition_covariates","controls","DM",21.816,12.392,32.034,125,0.95,217,566,3167
"2023-04-13",6,2023,569,"abundance","jags_logistic_competition_covariates","controls","DM",21.767,11.419,33.542,125,0.95,217,566,3167
"2023-04-13",7,2023,570,"abundance","jags_logistic_competition_covariates","controls","DM",21.735,10.612,34.687,125,0.95,217,566,3167
"2023-04-13",8,2023,571,"abundance","jags_logistic_competition_covariates","controls","DM",21.709,10.05,35.528,125,0.95,217,566,3167
"2023-04-13",9,2023,572,"abundance","jags_logistic_competition_covariates","controls","DM",21.685,9.344,35.993,125,0.95,217,566,3167
"2023-04-13",10,2023,573,"abundance","jags_logistic_competition_covariates","controls","DM",21.694,9.114,36.946,125,0.95,217,566,3167
"2023-04-13",11,2023,574,"abundance","jags_logistic_competition_covariates","controls","DM",21.566,8.499,37.214,125,0.95,217,566,3167
"2023-04-13",12,2023,575,"abundance","jags_logistic_competition_covariates","controls","DM",21.429,8.209,37.545,125,0.95,217,566,3167
"2023-04-13",1,2024,576,"abundance","jags_logistic_competition_covariates","controls","DM",21.268,7.764,37.419,125,0.95,217,566,3167
"2023-04-13",2,2024,577,"abundance","jags_logistic_competition_covariates","controls","DM",21.141,7.61,37.767,125,0.95,217,566,3167
"2023-04-13",3,2024,578,"abundance","jags_logistic_competition_covariates","controls","DM",21.051,7.134,37.814,125,0.95,217,566,3167
