"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-06-09",4,2022,555,"abundance","jags_RW","dm_controls","DM",21.313,12.567,30.076,98,0.95,217,556,2569
"2022-06-09",5,2022,556,"abundance","jags_RW","dm_controls","DM",35.039,0.427,123.972,98,0.95,217,556,2569
"2022-06-09",6,2022,557,"abundance","jags_RW","dm_controls","DM",45.114,1.6,196.9,98,0.95,217,556,2569
"2022-06-09",7,2022,558,"abundance","jags_RW","dm_controls","DM",50.642,0.875,196.9,98,0.95,217,556,2569
"2022-06-09",8,2022,559,"abundance","jags_RW","dm_controls","DM",53.194,0.496,196.9,98,0.95,217,556,2569
"2022-06-09",9,2022,560,"abundance","jags_RW","dm_controls","DM",54.422,0.32,196.9,98,0.95,217,556,2569
"2022-06-09",10,2022,561,"abundance","jags_RW","dm_controls","DM",54.432,0.191,196.9,98,0.95,217,556,2569
"2022-06-09",11,2022,562,"abundance","jags_RW","dm_controls","DM",54.387,0.098,196.9,98,0.95,217,556,2569
"2022-06-09",12,2022,563,"abundance","jags_RW","dm_controls","DM",53.463,0.045,196.9,98,0.95,217,556,2569
"2022-06-09",1,2023,564,"abundance","jags_RW","dm_controls","DM",52.455,0.003,196.9,98,0.95,217,556,2569
"2022-06-09",2,2023,565,"abundance","jags_RW","dm_controls","DM",51.869,0,196.9,98,0.95,217,556,2569
"2022-06-09",3,2023,566,"abundance","jags_RW","dm_controls","DM",51.224,0,196.9,98,0.95,217,556,2569
"2022-06-09",4,2023,567,"abundance","jags_RW","dm_controls","DM",50.484,0,196.9,98,0.95,217,556,2569
"2022-06-09",5,2023,568,"abundance","jags_RW","dm_controls","DM",49.717,0,196.9,98,0.95,217,556,2569
