"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-08-18",8,2022,559,"abundance","jags_RW","dm_controls","DM",12.975,6.592,19.773,108,0.95,217,558,2789
"2022-08-18",9,2022,560,"abundance","jags_RW","dm_controls","DM",22.374,0.008,76.84,108,0.95,217,558,2789
"2022-08-18",10,2022,561,"abundance","jags_RW","dm_controls","DM",31.74,0,157.824,108,0.95,217,558,2789
"2022-08-18",11,2022,562,"abundance","jags_RW","dm_controls","DM",37.898,0.459,196.9,108,0.95,217,558,2789
"2022-08-18",12,2022,563,"abundance","jags_RW","dm_controls","DM",42.085,0.263,196.9,108,0.95,217,558,2789
"2022-08-18",1,2023,564,"abundance","jags_RW","dm_controls","DM",44.633,0.138,196.9,108,0.95,217,558,2789
"2022-08-18",2,2023,565,"abundance","jags_RW","dm_controls","DM",45.944,0.06,196.9,108,0.95,217,558,2789
"2022-08-18",3,2023,566,"abundance","jags_RW","dm_controls","DM",47.067,0.014,196.9,108,0.95,217,558,2789
"2022-08-18",4,2023,567,"abundance","jags_RW","dm_controls","DM",46.868,0,196.9,108,0.95,217,558,2789
"2022-08-18",5,2023,568,"abundance","jags_RW","dm_controls","DM",47.056,0,196.9,108,0.95,217,558,2789
"2022-08-18",6,2023,569,"abundance","jags_RW","dm_controls","DM",45.961,0,196.9,108,0.95,217,558,2789
"2022-08-18",7,2023,570,"abundance","jags_RW","dm_controls","DM",46.058,0,196.9,108,0.95,217,558,2789
