"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-02-23",2,2023,565,"abundance","jags_logistic_covariates","controls","DM",22.067,16.475,26.566,120,0.95,217,565,3054
"2023-02-23",3,2023,566,"abundance","jags_logistic_covariates","controls","DM",22.108,15.181,26.584,120,0.95,217,565,3054
"2023-02-23",4,2023,567,"abundance","jags_logistic_covariates","controls","DM",22.141,14.268,26.615,120,0.95,217,565,3054
"2023-02-23",5,2023,568,"abundance","jags_logistic_covariates","controls","DM",22.204,13.654,26.663,120,0.95,217,565,3054
"2023-02-23",6,2023,569,"abundance","jags_logistic_covariates","controls","DM",22.259,12.978,26.705,120,0.95,217,565,3054
"2023-02-23",7,2023,570,"abundance","jags_logistic_covariates","controls","DM",22.306,12.479,26.726,120,0.95,217,565,3054
"2023-02-23",8,2023,571,"abundance","jags_logistic_covariates","controls","DM",22.247,12.049,26.691,120,0.95,217,565,3054
"2023-02-23",9,2023,572,"abundance","jags_logistic_covariates","controls","DM",22.129,11.523,26.603,120,0.95,217,565,3054
"2023-02-23",10,2023,573,"abundance","jags_logistic_covariates","controls","DM",21.962,11.09,26.507,120,0.95,217,565,3054
"2023-02-23",11,2023,574,"abundance","jags_logistic_covariates","controls","DM",21.878,10.88,26.437,120,0.95,217,565,3054
"2023-02-23",12,2023,575,"abundance","jags_logistic_covariates","controls","DM",21.847,10.797,26.451,120,0.95,217,565,3054
"2023-02-23",1,2024,576,"abundance","jags_logistic_covariates","controls","DM",21.837,10.758,26.497,120,0.95,217,565,3054
"2023-02-23",2,2024,577,"abundance","jags_logistic_covariates","controls","DM",21.872,10.781,26.579,120,0.95,217,565,3054
