"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-06-16",4,2022,555,"abundance","jags_RW","dm_controls","DM",21.193,12.821,29.966,99,0.95,217,556,2591
"2022-06-16",5,2022,556,"abundance","jags_RW","dm_controls","DM",34.534,0.14,122.145,99,0.95,217,556,2591
"2022-06-16",6,2022,557,"abundance","jags_RW","dm_controls","DM",45.026,1.592,196.9,99,0.95,217,556,2591
"2022-06-16",7,2022,558,"abundance","jags_RW","dm_controls","DM",50.366,0.865,196.9,99,0.95,217,556,2591
"2022-06-16",8,2022,559,"abundance","jags_RW","dm_controls","DM",53.859,0.521,196.9,99,0.95,217,556,2591
"2022-06-16",9,2022,560,"abundance","jags_RW","dm_controls","DM",54.938,0.319,196.9,99,0.95,217,556,2591
"2022-06-16",10,2022,561,"abundance","jags_RW","dm_controls","DM",54.683,0.182,196.9,99,0.95,217,556,2591
"2022-06-16",11,2022,562,"abundance","jags_RW","dm_controls","DM",54.185,0.101,196.9,99,0.95,217,556,2591
"2022-06-16",12,2022,563,"abundance","jags_RW","dm_controls","DM",53.794,0.045,196.9,99,0.95,217,556,2591
"2022-06-16",1,2023,564,"abundance","jags_RW","dm_controls","DM",53.344,0.004,196.9,99,0.95,217,556,2591
"2022-06-16",2,2023,565,"abundance","jags_RW","dm_controls","DM",52.284,0,196.9,99,0.95,217,556,2591
"2022-06-16",3,2023,566,"abundance","jags_RW","dm_controls","DM",51.236,0,196.9,99,0.95,217,556,2591
"2022-06-16",4,2023,567,"abundance","jags_RW","dm_controls","DM",50.168,0,196.9,99,0.95,217,556,2591
"2022-06-16",5,2023,568,"abundance","jags_RW","dm_controls","DM",49.711,0,196.9,99,0.95,217,556,2591
