"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-02-23",2,2023,565,"abundance","jags_logistic_competition","controls","DM",7.735,0.547,26.533,120,0.95,217,565,3053
"2023-02-23",3,2023,566,"abundance","jags_logistic_competition","controls","DM",7.718,0.541,26.495,120,0.95,217,565,3053
"2023-02-23",4,2023,567,"abundance","jags_logistic_competition","controls","DM",7.686,0.535,26.399,120,0.95,217,565,3053
"2023-02-23",5,2023,568,"abundance","jags_logistic_competition","controls","DM",7.644,0.529,26.263,120,0.95,217,565,3053
"2023-02-23",6,2023,569,"abundance","jags_logistic_competition","controls","DM",7.596,0.523,26.108,120,0.95,217,565,3053
"2023-02-23",7,2023,570,"abundance","jags_logistic_competition","controls","DM",7.544,0.517,25.941,120,0.95,217,565,3053
"2023-02-23",8,2023,571,"abundance","jags_logistic_competition","controls","DM",7.492,0.511,25.772,120,0.95,217,565,3053
"2023-02-23",9,2023,572,"abundance","jags_logistic_competition","controls","DM",7.439,0.505,25.602,120,0.95,217,565,3053
"2023-02-23",10,2023,573,"abundance","jags_logistic_competition","controls","DM",7.387,0.5,25.436,120,0.95,217,565,3053
"2023-02-23",11,2023,574,"abundance","jags_logistic_competition","controls","DM",7.335,0.494,25.269,120,0.95,217,565,3053
"2023-02-23",12,2023,575,"abundance","jags_logistic_competition","controls","DM",7.285,0.488,25.105,120,0.95,217,565,3053
"2023-02-23",1,2024,576,"abundance","jags_logistic_competition","controls","DM",7.235,0.483,24.945,120,0.95,217,565,3053
"2023-02-23",2,2024,577,"abundance","jags_logistic_competition","controls","DM",7.186,0.477,24.787,120,0.95,217,565,3053
