"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","BA",7.21784507239077e-09,-1.47360001098708,1.47360002542277,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","BA",1.04559163777988e-08,-1.62254231449816,1.62254233540999,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","BA",1.36939876832069e-08,-1.75891731775771,1.75891734514569,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","BA",1.6932058988615e-08,-1.88545397653874,1.88545401040285,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","BA",2.0170130294023e-08,-2.00401678218178,2.00401682252204,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","BA",2.34082015994311e-08,-2.11594655595588,2.11594660277229,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","BA",2.66462729048392e-08,-2.22224579894017,2.22224585223272,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","BA",2.9884344210247e-08,-2.32368736130023,2.32368742106892,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","BA",3.31224155156551e-08,-2.42088197031434,2.42088203655917,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","BA",3.63604868210631e-08,-2.51432218984239,2.51432226256336,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","BA",3.95985581264712e-08,-2.60441214740095,2.60441222659807,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","BA",4.28366294318793e-08,-2.69148828565476,2.69148837132802,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","BA",4.60747007372873e-08,-2.77583424383152,2.77583433598092,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","BA",4.93127720426954e-08,-2.85769177935472,2.85769187798027,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","DM",0.513534724780449,-1.43109995707119,2.45816940663209,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","DM",0.747644253239307,-1.39086716567651,2.88615567215512,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","DO",1.01015892527361e-190,-1.33032696977363,1.33032696977363,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","DO",9.57612730225086e-191,-1.53272986538804,1.53272986538804,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","DO",1.53436237370206e-190,-1.68131298428947,1.68131298428947,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","DO",1.30002994965161e-190,-1.88633344906137,1.88633344906137,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","DO",1.26429988065631e-190,-2.04957122090618,2.04957122090618,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","DO",1.33482967943174e-190,-2.19504947224534,2.19504947224534,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","DO",1.31308219915598e-190,-2.33807497352259,2.33807497352259,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","DO",1.3057574565633e-190,-2.4713530357923,2.4713530357923,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","DO",1.31401791588756e-190,-2.59699893268111,2.59699893268111,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","DO",1.31221112963383e-190,-2.71748656233242,2.71748656233242,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","DO",1.31103657906533e-190,-2.83276254899868,2.83276254899868,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","DO",1.31196498608089e-190,-2.94342445875063,2.94342445875063,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","DO",1.31184474184192e-190,-3.0501365946598,3.0501365946598,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","DO",1.31167730207412e-190,-3.15323621053573,3.15323621053573,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","NA",0.0567877047074205,-0.524777567043003,0.638352976457844,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","NA",0.0797547017016109,-0.545009854708524,0.704519258111746,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","NA",0.1043576054117,-0.569418318743879,0.778133529567279,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","OL",0.0973154712321727,-0.956227481045334,1.15085842350968,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","OL",0.126579784310708,-0.964225149343119,1.21738471796453,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","OL",0.155551863905201,-0.984595457071496,1.2956991848819,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","OL",0.194103797615174,-1.02633502996265,1.414542625193,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","OT",0.635638505785146,-2.42298380609915,3.69426081766944,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","OT",0.573990719227462,-3.07100953896899,4.21899097742391,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","OT",0.561932758961063,-3.28336206551671,4.40722758343884,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","OT",0.469011151488254,-3.61436723410543,4.55238953708194,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","OT",0.582802653904999,-3.68159458485496,4.84719989266496,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","OT",0.59053282563445,-3.94627899667791,5.12734464794682,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","OT",0.563443514469891,-4.24802076619793,5.37490779513771,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","OT",0.567740536829182,-4.46099579722825,5.59647687088661,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","OT",0.554311631041406,-4.68313191166404,5.79175517374685,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","OT",0.560615950687983,-4.87335542740439,5.99458732878035,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","OT",0.567582112486479,-5.06092373418352,6.19608795915648,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","OT",0.56427964445338,-5.25845359480334,6.3870128837101,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","OT",0.564227111750465,-5.44319659173685,6.57165081523778,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","OT",0.563149066389505,-5.62231946704503,6.74861759982405,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","PB",1.20087877367393,-8.91505316432931,11.3168107116772,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","PB",1.20478107806804,-12.6193262807272,15.0288884368632,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","PB",1.20868338246216,-15.5209253864445,17.9382921513688,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","PB",1.21258568685627,-17.9877704258271,20.4129417995397,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","PB",1.21648799125038,-20.1710677397592,22.6040437222599,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","PB",1.2203902956445,-22.1505618766616,24.5913424679506,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","PB",1.22429260003861,-23.9744230563873,26.4230082564645,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","PB",1.22819490443272,-25.6743911427595,28.130780951625,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","PB",1.23209720882684,-27.2726918856353,29.7368863032889,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","PB",1.23599951322095,-28.7856071495303,31.2576061759721,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","PB",1.23990181761507,-30.2254876111864,32.7052912464165,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","PB",1.24380412200918,-31.6019657304286,34.0895739744469,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","PB",1.24770642640329,-32.922726150497,35.4181390033036,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","PB",1.25160873079741,-34.1940162148242,36.697233676419,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","PE",0.979016931780386,-0.965862205832013,2.92389606939278,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","PE",0.686584483232985,-1.41603647124021,2.78920543770618,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.61217065001997,2.72281365315072,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.64133518016158,2.75197818329232,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.67011753996492,2.78076054309566,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.69853237075174,2.80917537388249,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.72659340218333,2.83723640531407,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.75431352980691,2.86495653293766,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.78170488432197,2.89234788745271,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.80877889362203,2.91942189675278,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.83554633851212,2.94618934164287,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.8620174028724,2.97266040600315,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.88820171892999,2.99884472206074,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","PE",0.555321501565374,-1.91410840820968,3.02475141134043,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","PF",0,-3.55839186261474,3.55839186261474,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","PF",0,-4.29564126969376,4.29564126969376,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","PF",0,-5.1163599569703,5.1163599569703,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","PF",0,-5.76585264033371,5.76585264033371,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","PF",0,-6.36572003441725,6.36572003441725,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","PF",0,-6.9088052824645,6.9088052824645,217,526,294,14,0.95
"2020-01-10",5,2020,531,"abundance","AutoArima","exclosures","PF",0,-7.41369098693208,7.41369098693208,217,526,294,14,0.95
"2020-01-10",6,2020,532,"abundance","AutoArima","exclosures","PF",0,-7.88586730955518,7.88586730955518,217,526,294,14,0.95
"2020-01-10",7,2020,533,"abundance","AutoArima","exclosures","PF",0,-8.331464569452,8.331464569452,217,526,294,14,0.95
"2020-01-10",8,2020,534,"abundance","AutoArima","exclosures","PF",0,-8.75436763911042,8.75436763911042,217,526,294,14,0.95
"2020-01-10",9,2020,535,"abundance","AutoArima","exclosures","PF",0,-9.1577751523478,9.1577751523478,217,526,294,14,0.95
"2020-01-10",10,2020,536,"abundance","AutoArima","exclosures","PF",0,-9.54414272424732,9.54414272424732,217,526,294,14,0.95
"2020-01-10",11,2020,537,"abundance","AutoArima","exclosures","PF",0,-9.91546773063029,9.91546773063029,217,526,294,14,0.95
"2020-01-10",12,2020,538,"abundance","AutoArima","exclosures","PF",0,-10.2733797787091,10.2733797787091,217,526,294,14,0.95
"2020-01-10",11,2019,525,"abundance","AutoArima","exclosures","PH",0.00801417588408085,-0.166238384208846,0.182266735977007,217,526,294,14,0.95
"2020-01-10",12,2019,526,"abundance","AutoArima","exclosures","PH",0.00794927849520297,-0.166308994789,0.182207551779406,217,526,294,14,0.95
"2020-01-10",1,2020,527,"abundance","AutoArima","exclosures","PH",0.00788437456966424,-0.166379612869358,0.182148362008686,217,526,294,14,0.95
"2020-01-10",2,2020,528,"abundance","AutoArima","exclosures","PH",0.00788437456966424,-0.166379612869358,0.182148362008686,217,526,294,14,0.95
"2020-01-10",3,2020,529,"abundance","AutoArima","exclosures","PH",0.00788437456966424,-0.166379612869358,0.182148362008686,217,526,294,14,0.95
"2020-01-10",4,2020,530,"abundance","AutoArima","exclosures","PH",0.00788437456966424,-0.166379612869358,0.182148362008686,217,526,294,14,0.95
