"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-07-21",4,2022,555,"abundance","jags_logistic","dm_controls","DM",21.228,12.782,30.302,104,0.95,217,557,2700
"2022-07-21",5,2022,556,"abundance","jags_logistic","dm_controls","DM",33.565,0.169,116.877,104,0.95,217,557,2700
"2022-07-21",6,2022,557,"abundance","jags_logistic","dm_controls","DM",42.844,1.476,196.9,104,0.95,217,557,2700
"2022-07-21",7,2022,558,"abundance","jags_logistic","dm_controls","DM",47.649,0.815,196.9,104,0.95,217,557,2700
"2022-07-21",8,2022,559,"abundance","jags_logistic","dm_controls","DM",49.561,0.457,196.9,104,0.95,217,557,2700
"2022-07-21",9,2022,560,"abundance","jags_logistic","dm_controls","DM",49.965,0.267,196.9,104,0.95,217,557,2700
"2022-07-21",10,2022,561,"abundance","jags_logistic","dm_controls","DM",49.632,0.149,196.9,104,0.95,217,557,2700
"2022-07-21",11,2022,562,"abundance","jags_logistic","dm_controls","DM",48.766,0.084,196.9,104,0.95,217,557,2700
"2022-07-21",12,2022,563,"abundance","jags_logistic","dm_controls","DM",47.814,0.034,196.9,104,0.95,217,557,2700
"2022-07-21",1,2023,564,"abundance","jags_logistic","dm_controls","DM",47.054,0,196.9,104,0.95,217,557,2700
"2022-07-21",2,2023,565,"abundance","jags_logistic","dm_controls","DM",46.27,0,196.9,104,0.95,217,557,2700
"2022-07-21",3,2023,566,"abundance","jags_logistic","dm_controls","DM",45.523,0,196.9,104,0.95,217,557,2700
"2022-07-21",4,2023,567,"abundance","jags_logistic","dm_controls","DM",44.9,0,196.9,104,0.95,217,557,2700
"2022-07-21",5,2023,568,"abundance","jags_logistic","dm_controls","DM",44.161,0,196.9,104,0.95,217,557,2700
"2022-07-21",6,2023,569,"abundance","jags_logistic","dm_controls","DM",43.147,0,196.9,104,0.95,217,557,2700
