"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2020-10-29",2,2020,528,"abundance","nbsGARCH","exclosures","BA",0.151034231735561,0,2,217,536,1365,54,0.95
"2020-10-29",3,2020,529,"abundance","nbsGARCH","exclosures","BA",0.176908353982132,0,2,217,536,1365,54,0.95
"2020-10-29",4,2020,530,"abundance","nbsGARCH","exclosures","BA",0.175837080054528,0,2,217,536,1365,54,0.95
"2020-10-29",5,2020,531,"abundance","nbsGARCH","exclosures","BA",0.164218263965221,0,2,217,536,1365,54,0.95
"2020-10-29",6,2020,532,"abundance","nbsGARCH","exclosures","BA",0.147949890833288,0,2,217,536,1365,54,0.95
"2020-10-29",7,2020,533,"abundance","nbsGARCH","exclosures","BA",0.132662790301707,0,1,217,536,1365,54,0.95
"2020-10-29",8,2020,534,"abundance","nbsGARCH","exclosures","BA",0.122154984683687,0,1,217,536,1365,54,0.95
"2020-10-29",9,2020,535,"abundance","nbsGARCH","exclosures","BA",0.117407074032448,0,2,217,536,1365,54,0.95
"2020-10-29",10,2020,536,"abundance","nbsGARCH","exclosures","BA",0.119032301579645,0,1,217,536,1365,54,0.95
"2020-10-29",11,2020,537,"abundance","nbsGARCH","exclosures","BA",0.126939462055531,0,2,217,536,1365,54,0.95
"2020-10-29",12,2020,538,"abundance","nbsGARCH","exclosures","BA",0.139792454601347,0,2,217,536,1365,54,0.95
"2020-10-29",1,2021,539,"abundance","nbsGARCH","exclosures","BA",0.155778618128389,0,3,217,536,1365,54,0.95
"2020-10-29",2,2021,540,"abundance","nbsGARCH","exclosures","BA",0.170303763433588,0,2,217,536,1365,54,0.95
"2020-10-29",3,2021,541,"abundance","nbsGARCH","exclosures","BA",0.179858204101788,0,2,217,536,1365,54,0.95
"2020-10-29",4,2021,542,"abundance","nbsGARCH","exclosures","BA",0.179771082404428,0,2,217,536,1365,54,0.95
"2020-10-29",5,2021,543,"abundance","nbsGARCH","exclosures","BA",0.170048053923532,0,2,217,536,1365,54,0.95
"2020-10-29",6,2021,544,"abundance","nbsGARCH","exclosures","BA",0.154939017105049,0,1,217,536,1365,54,0.95
"2020-10-29",7,2021,545,"abundance","nbsGARCH","exclosures","BA",0.13848827996267,0,2,217,536,1365,54,0.95
"2020-10-29",8,2021,546,"abundance","nbsGARCH","exclosures","BA",0.125960597340001,0,2,217,536,1365,54,0.95
"2020-10-29",9,2021,547,"abundance","nbsGARCH","exclosures","BA",0.118741625234567,0,1,217,536,1365,54,0.95
"2020-10-29",10,2021,548,"abundance","nbsGARCH","exclosures","BA",0.117965053476472,0,2,217,536,1365,54,0.95
"2020-10-29",2,2020,528,"abundance","nbsGARCH","exclosures","DM",1.22872987322337,0,4,217,536,1365,54,0.95
"2020-10-29",3,2020,529,"abundance","nbsGARCH","exclosures","DM",1.24588901493408,0,4,217,536,1365,54,0.95
"2020-10-29",4,2020,530,"abundance","nbsGARCH","exclosures","DM",1.02798593846685,0,4,217,536,1365,54,0.95
"2020-10-29",5,2020,531,"abundance","nbsGARCH","exclosures","DM",0.728691882566775,0,3,217,536,1365,54,0.95
"2020-10-29",6,2020,532,"abundance","nbsGARCH","exclosures","DM",0.488678960311932,0,2,217,536,1365,54,0.95
"2020-10-29",7,2020,533,"abundance","nbsGARCH","exclosures","DM",0.356137776985508,0,2,217,536,1365,54,0.95
"2020-10-29",8,2020,534,"abundance","nbsGARCH","exclosures","DM",0.308270245834376,0,2,217,536,1365,54,0.95
