"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-07-21",4,2022,555,"abundance","nbGARCH",104,0.95,"dm_controls","DM",19.966711595152,11,29,217,557,2705
"2022-07-21",5,2022,556,"abundance","nbGARCH",104,0.95,"dm_controls","DM",19.1262858957797,8,31,217,557,2705
"2022-07-21",6,2022,557,"abundance","nbGARCH",104,0.95,"dm_controls","DM",18.4343455362271,7,32,217,557,2705
"2022-07-21",7,2022,558,"abundance","nbGARCH",104,0.95,"dm_controls","DM",17.9010255977612,6,33,217,557,2705
"2022-07-21",8,2022,559,"abundance","nbGARCH",104,0.95,"dm_controls","DM",17.4717222868883,6,33,217,557,2705
"2022-07-21",9,2022,560,"abundance","nbGARCH",104,0.95,"dm_controls","DM",17.1250027169215,6,32,217,557,2705
"2022-07-21",10,2022,561,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.8617270343101,4,32,217,557,2705
"2022-07-21",11,2022,562,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.7352100086238,5,32,217,557,2705
"2022-07-21",12,2022,563,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.6583540483929,4,31,217,557,2705
"2022-07-21",1,2023,564,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.6032431250342,5,31,217,557,2705
"2022-07-21",2,2023,565,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.5797279373349,4,31,217,557,2705
"2022-07-21",3,2023,566,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.5854627189584,4,32,217,557,2705
"2022-07-21",4,2023,567,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.5505619558261,4,32,217,557,2705
"2022-07-21",5,2023,568,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.5138717051009,5,32,217,557,2705
"2022-07-21",6,2023,569,"abundance","nbGARCH",104,0.95,"dm_controls","DM",16.4768853294908,4,32,217,557,2705
