"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-03-02",2,2023,565,"abundance","jags_logistic_competition","controls","DM",6.052,0.428,20.662,121,0.95,217,565,3076
"2023-03-02",3,2023,566,"abundance","jags_logistic_competition","controls","DM",6.036,0.423,21.254,121,0.95,217,565,3076
"2023-03-02",4,2023,567,"abundance","jags_logistic_competition","controls","DM",6.015,0.417,21.548,121,0.95,217,565,3076
"2023-03-02",5,2023,568,"abundance","jags_logistic_competition","controls","DM",5.998,0.411,21.85,121,0.95,217,565,3076
"2023-03-02",6,2023,569,"abundance","jags_logistic_competition","controls","DM",5.983,0.406,22.109,121,0.95,217,565,3076
"2023-03-02",7,2023,570,"abundance","jags_logistic_competition","controls","DM",5.956,0.401,22.081,121,0.95,217,565,3076
"2023-03-02",8,2023,571,"abundance","jags_logistic_competition","controls","DM",5.951,0.396,22.415,121,0.95,217,565,3076
"2023-03-02",9,2023,572,"abundance","jags_logistic_competition","controls","DM",5.93,0.391,22.562,121,0.95,217,565,3076
"2023-03-02",10,2023,573,"abundance","jags_logistic_competition","controls","DM",5.918,0.385,22.631,121,0.95,217,565,3076
"2023-03-02",11,2023,574,"abundance","jags_logistic_competition","controls","DM",5.895,0.379,22.523,121,0.95,217,565,3076
"2023-03-02",12,2023,575,"abundance","jags_logistic_competition","controls","DM",5.883,0.377,22.634,121,0.95,217,565,3076
"2023-03-02",1,2024,576,"abundance","jags_logistic_competition","controls","DM",5.87,0.367,22.728,121,0.95,217,565,3076
"2023-03-02",2,2024,577,"abundance","jags_logistic_competition","controls","DM",5.851,0.364,22.634,121,0.95,217,565,3076
