"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2023-03-16",3,2023,566,"abundance","nbGARCH",123,0.95,"all","BA",0.583499702829767,0,4,217,565,3129
"2023-03-16",4,2023,567,"abundance","nbGARCH",123,0.95,"all","BA",0.740403075622867,0,5,217,565,3129
"2023-03-16",5,2023,568,"abundance","nbGARCH",123,0.95,"all","BA",0.775520373509241,0,5,217,565,3129
"2023-03-16",6,2023,569,"abundance","nbGARCH",123,0.95,"all","BA",0.78378912250194,0,4,217,565,3129
"2023-03-16",7,2023,570,"abundance","nbGARCH",123,0.95,"all","BA",0.785470584286862,0,6,217,565,3129
"2023-03-16",8,2023,571,"abundance","nbGARCH",123,0.95,"all","BA",0.785722468311398,0,5,217,565,3129
"2023-03-16",9,2023,572,"abundance","nbGARCH",123,0.95,"all","BA",0.785076704116778,0,5,217,565,3129
"2023-03-16",10,2023,573,"abundance","nbGARCH",123,0.95,"all","BA",0.78493969699048,0,4,217,565,3129
"2023-03-16",11,2023,574,"abundance","nbGARCH",123,0.95,"all","BA",0.784907436010388,0,6,217,565,3129
"2023-03-16",12,2023,575,"abundance","nbGARCH",123,0.95,"all","BA",0.785380446140989,0,5,217,565,3129
"2023-03-16",1,2024,576,"abundance","nbGARCH",123,0.95,"all","BA",0.787281317932512,0,5,217,565,3129
"2023-03-16",2,2024,577,"abundance","nbGARCH",123,0.95,"all","BA",0.787127844766939,0,6,217,565,3129
"2023-03-16",3,2023,566,"abundance","nbGARCH",123,0.95,"all","DM",61.3751834535742,44,84,217,565,3129
"2023-03-16",4,2023,567,"abundance","nbGARCH",123,0.95,"all","DM",58.2593036607479,36,88,217,565,3129
"2023-03-16",5,2023,568,"abundance","nbGARCH",123,0.95,"all","DM",55.5222929508141,30,85,217,565,3129
"2023-03-16",6,2023,569,"abundance","nbGARCH",123,0.95,"all","DM",53.0987964740461,26,85,217,565,3129
"2023-03-16",7,2023,570,"abundance","nbGARCH",123,0.95,"all","DM",50.9445197684869,24,83,217,565,3129
"2023-03-16",8,2023,571,"abundance","nbGARCH",123,0.95,"all","DM",48.8875709075328,21,84,217,565,3129
"2023-03-16",9,2023,572,"abundance","nbGARCH",123,0.95,"all","DM",47.0608108426254,19,80,217,565,3129
