"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-05-12",4,2022,554,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",25.2484432812209,16,35,217,555,2481
"2022-05-12",4,2022,555,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",23.0180329524616,12,35,217,555,2481
"2022-05-12",5,2022,556,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",20.6318448331625,9,34,217,555,2481
"2022-05-12",6,2022,557,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",18.50798698771,7,32,217,555,2481
"2022-05-12",7,2022,558,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",16.8468963731163,6,30,217,555,2481
"2022-05-12",8,2022,559,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",15.8595667197647,5,30,217,555,2481
"2022-05-12",9,2022,560,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",15.5927168086967,4,29,217,555,2481
"2022-05-12",10,2022,561,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",15.946543453525,4,29,217,555,2481
"2022-05-12",11,2022,562,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",16.665761368183,4,30,217,555,2481
"2022-05-12",12,2022,563,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",17.6284832366138,4,32,217,555,2481
"2022-05-12",1,2023,564,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",18.5512267071181,5,34,217,555,2481
"2022-05-12",2,2023,565,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",19.0217991825763,4,35,217,555,2481
"2022-05-12",3,2023,566,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",18.8023726855849,5,35,217,555,2481
"2022-05-12",4,2023,567,"abundance","nbsGARCH",94,0.95,"dm_controls","DM",17.9378930766417,5,32,217,555,2481
