"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-09-01",8,2022,559,"abundance","jags_logistic","dm_controls","DM",12.958,6.661,19.93,110,0.95,217,559,2832
"2022-09-01",9,2022,560,"abundance","jags_logistic","dm_controls","DM",22.004,0.087,76.245,110,0.95,217,559,2832
"2022-09-01",10,2022,561,"abundance","jags_logistic","dm_controls","DM",30.641,0,151.664,110,0.95,217,559,2832
"2022-09-01",11,2022,562,"abundance","jags_logistic","dm_controls","DM",36.493,0.447,196.9,110,0.95,217,559,2832
"2022-09-01",12,2022,563,"abundance","jags_logistic","dm_controls","DM",39.936,0.263,196.9,110,0.95,217,559,2832
"2022-09-01",1,2023,564,"abundance","jags_logistic","dm_controls","DM",41.56,0.135,196.9,110,0.95,217,559,2832
"2022-09-01",2,2023,565,"abundance","jags_logistic","dm_controls","DM",42.432,0.062,196.9,110,0.95,217,559,2832
"2022-09-01",3,2023,566,"abundance","jags_logistic","dm_controls","DM",42.553,0.019,196.9,110,0.95,217,559,2832
"2022-09-01",4,2023,567,"abundance","jags_logistic","dm_controls","DM",42.314,0,196.9,110,0.95,217,559,2832
"2022-09-01",5,2023,568,"abundance","jags_logistic","dm_controls","DM",41.903,0,196.9,110,0.95,217,559,2832
"2022-09-01",6,2023,569,"abundance","jags_logistic","dm_controls","DM",41.999,0,196.9,110,0.95,217,559,2832
"2022-09-01",7,2023,570,"abundance","jags_logistic","dm_controls","DM",41.544,0,196.9,110,0.95,217,559,2832
"2022-09-01",8,2023,571,"abundance","jags_logistic","dm_controls","DM",41.648,0,196.9,110,0.95,217,559,2832
