"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2019-08-16,7,2019,521,"abundance","AutoArima","All","BA",0,-4.39576605272678,4.39576605272678,217,520,520
2019-08-16,8,2019,522,"abundance","AutoArima","All","BA",0,-6.21655196878546,6.21655196878546,217,520,520
2019-08-16,9,2019,523,"abundance","AutoArima","All","BA",0,-7.61369014150928,7.61369014150928,217,520,520
2019-08-16,10,2019,524,"abundance","AutoArima","All","BA",0,-8.79153210545356,8.79153210545356,217,520,520
2019-08-16,11,2019,525,"abundance","AutoArima","All","BA",0,-9.829231707083,9.829231707083,217,520,520
2019-08-16,12,2019,526,"abundance","AutoArima","All","BA",0,-10.7673838578287,10.7673838578287,217,520,520
2019-08-16,1,2020,527,"abundance","AutoArima","All","BA",0,-11.6301037971351,11.6301037971351,217,520,520
2019-08-16,2,2020,528,"abundance","AutoArima","All","BA",0,-12.4331039375709,12.4331039375709,217,520,520
2019-08-16,3,2020,529,"abundance","AutoArima","All","BA",0,-13.1872981581803,13.1872981581803,217,520,520
2019-08-16,4,2020,530,"abundance","AutoArima","All","BA",0,-13.9006327878644,13.9006327878644,217,520,520
2019-08-16,5,2020,531,"abundance","AutoArima","All","BA",0,-14.5791066630763,14.5791066630763,217,520,520
2019-08-16,6,2020,532,"abundance","AutoArima","All","BA",0,-15.2273802830186,15.2273802830186,217,520,520
2019-08-16,7,2020,533,"abundance","AutoArima","All","BA",0,-15.8491598980503,15.8491598980503,217,520,520
2019-08-16,7,2019,521,"abundance","AutoArima","All","DM",16.9072606273821,5.44410425592913,28.370416998835,217,520,520
2019-08-16,8,2019,522,"abundance","AutoArima","All","DM",19.0346468647469,3.94259613705497,34.1266975924388,217,520,520
2019-08-16,9,2019,523,"abundance","AutoArima","All","DM",21.1821092260172,3.56609062703497,38.7981278249994,217,520,520
2019-08-16,10,2019,524,"abundance","AutoArima","All","DM",22.7510659234695,3.45791957450013,42.0442122724388,217,520,520
2019-08-16,11,2019,525,"abundance","AutoArima","All","DM",24.3373096995604,3.69834633646219,44.9762730626587,217,520,520
2019-08-16,12,2019,526,"abundance","AutoArima","All","DM",25.4944118789402,3.87714951755381,47.1116742403266,217,520,520
2019-08-16,1,2020,527,"abundance","AutoArima","All","DM",26.6661136889063,4.22222215697709,49.1100052208356,217,520,520
2019-08-16,2,2020,528,"abundance","AutoArima","All","DM",27.5194663829397,4.44250128884409,50.5964314770352,217,520,520
2019-08-16,3,2020,529,"abundance","AutoArima","All","DM",28.3849664238987,4.7558154244157,52.0141174233817,217,520,520
2019-08-16,4,2020,530,"abundance","AutoArima","All","DM",29.0143008217458,4.94441460059749,53.0841870428942,217,520,520
2019-08-16,5,2020,531,"abundance","AutoArima","All","DM",29.6536232349644,5.18987409899962,54.1173723709291,217,520,520
2019-08-16,6,2020,532,"abundance","AutoArima","All","DM",30.1177433426501,5.32799254712647,54.9074941381738,217,520,520
2019-08-16,7,2020,533,"abundance","AutoArima","All","DM",30.5899973328157,5.50295825360845,55.677036412023,217,520,520
2019-08-16,7,2019,521,"abundance","AutoArima","All","DO",1.76922598685677,-5.71156335545287,9.25001532916641,217,520,520
2019-08-16,8,2019,522,"abundance","AutoArima","All","DO",3.35836280371143,-7.12761189186015,13.844337499283,217,520,520
2019-08-16,9,2019,523,"abundance","AutoArima","All","DO",3.99369983441158,-8.01472685742071,16.0021265262439,217,520,520
2019-08-16,10,2019,524,"abundance","AutoArima","All","DO",5.19955175128833,-8.09009120394796,18.4891947065246,217,520,520
2019-08-16,11,2019,525,"abundance","AutoArima","All","DO",5.72000530733612,-8.33531042420555,19.7753210388778,217,520,520
2019-08-16,12,2019,526,"abundance","AutoArima","All","DO",6.63656248894353,-8.0951655571501,21.3682905350372,217,520,520
2019-08-16,1,2020,527,"abundance","AutoArima","All","DO",7.06003520092219,-8.09954949964923,22.2196199014936,217,520,520
2019-08-16,2,2020,528,"abundance","AutoArima","All","DO",7.75782549014431,-7.78305795143345,23.2987089317221,217,520,520
2019-08-16,3,2020,529,"abundance","AutoArima","All","DO",8.10045550452696,-7.68957183392628,23.8904828429802,217,520,520
