"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-02-16",2,2023,565,"abundance","jags_logistic_covariates","controls","DM",7.211,0.056,23.018,119,0.95,217,564,3031
"2023-02-16",3,2023,566,"abundance","jags_logistic_covariates","controls","DM",7.254,0.056,23.199,119,0.95,217,564,3031
"2023-02-16",4,2023,567,"abundance","jags_logistic_covariates","controls","DM",7.358,0.058,23.608,119,0.95,217,564,3031
"2023-02-16",5,2023,568,"abundance","jags_logistic_covariates","controls","DM",7.55,0.062,24.331,119,0.95,217,564,3031
"2023-02-16",6,2023,569,"abundance","jags_logistic_covariates","controls","DM",7.722,0.066,24.968,119,0.95,217,564,3031
"2023-02-16",7,2023,570,"abundance","jags_logistic_covariates","controls","DM",7.809,0.068,25.293,119,0.95,217,564,3031
"2023-02-16",8,2023,571,"abundance","jags_logistic_covariates","controls","DM",7.608,0.06,24.619,119,0.95,217,564,3031
"2023-02-16",9,2023,572,"abundance","jags_logistic_covariates","controls","DM",7.239,0.049,23.303,119,0.95,217,564,3031
"2023-02-16",10,2023,573,"abundance","jags_logistic_covariates","controls","DM",6.816,0.04,21.721,119,0.95,217,564,3031
"2023-02-16",11,2023,574,"abundance","jags_logistic_covariates","controls","DM",6.635,0.037,21.037,119,0.95,217,564,3031
"2023-02-16",12,2023,575,"abundance","jags_logistic_covariates","controls","DM",6.633,0.036,21.05,119,0.95,217,564,3031
"2023-02-16",1,2024,576,"abundance","jags_logistic_covariates","controls","DM",6.72,0.037,21.41,119,0.95,217,564,3031
