"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-03-16",3,2023,566,"abundance","jags_logistic_covariates","controls","DM",21.781,15.835,28.197,123,0.95,217,565,3123
"2023-03-16",4,2023,567,"abundance","jags_logistic_covariates","controls","DM",21.569,13.767,29.922,123,0.95,217,565,3123
"2023-03-16",5,2023,568,"abundance","jags_logistic_covariates","controls","DM",21.392,12.662,31.503,123,0.95,217,565,3123
"2023-03-16",6,2023,569,"abundance","jags_logistic_covariates","controls","DM",21.226,11.278,32.17,123,0.95,217,565,3123
"2023-03-16",7,2023,570,"abundance","jags_logistic_covariates","controls","DM",21.054,10.683,33.195,123,0.95,217,565,3123
"2023-03-16",8,2023,571,"abundance","jags_logistic_covariates","controls","DM",20.938,9.849,33.45,123,0.95,217,565,3123
"2023-03-16",9,2023,572,"abundance","jags_logistic_covariates","controls","DM",20.892,9.498,34.349,123,0.95,217,565,3123
"2023-03-16",10,2023,573,"abundance","jags_logistic_covariates","controls","DM",20.847,8.949,35.308,123,0.95,217,565,3123
"2023-03-16",11,2023,574,"abundance","jags_logistic_covariates","controls","DM",20.657,8.139,34.928,123,0.95,217,565,3123
"2023-03-16",12,2023,575,"abundance","jags_logistic_covariates","controls","DM",20.454,8.34,35.491,123,0.95,217,565,3123
"2023-03-16",1,2024,576,"abundance","jags_logistic_covariates","controls","DM",20.3,8.106,35.32,123,0.95,217,565,3123
"2023-03-16",2,2024,577,"abundance","jags_logistic_covariates","controls","DM",20.163,7.528,35.153,123,0.95,217,565,3123
