"date","currency","model","level","species","aic","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2018-04-13","abundance","AutoArima","All","total",2881.12235900877,217,500,500
"2018-04-13","abundance","AutoArima","Controls","total",2127.73530276953,217,500,500
"2018-04-13","abundance","ESSS","All","total",3662.8761128953,217,500,500
"2018-04-13","abundance","ESSS","Controls","total",2934.20067395329,217,500,500
"2018-04-13","abundance","nbGARCH","All","BA",451.844264906398,217,500,500
"2018-04-13","abundance","nbGARCH","All","DM",1870.90678095208,217,500,500
"2018-04-13","abundance","nbGARCH","All","DO",1610.48906374338,217,500,500
"2018-04-13","abundance","nbGARCH","All","DS",323.544438783831,217,500,500
"2018-04-13","abundance","nbGARCH","All","NA",946.424726322756,217,500,500
"2018-04-13","abundance","nbGARCH","All","OL",1487.49705404787,217,500,500
"2018-04-13","abundance","nbGARCH","All","OT",1563.10233422316,217,500,500
"2018-04-13","abundance","nbGARCH","All","PB",1876.71562146334,217,500,500
"2018-04-13","abundance","nbGARCH","All","PE",1268.63054433525,217,500,500
"2018-04-13","abundance","nbGARCH","All","PF",1128.30507670493,217,500,500
"2018-04-13","abundance","nbGARCH","All","PH",116.634723295641,217,500,500
"2018-04-13","abundance","nbGARCH","All","PL",427.601357887291,217,500,500
"2018-04-13","abundance","nbGARCH","All","PM",816.522210633185,217,500,500
"2018-04-13","abundance","nbGARCH","All","PP",2510.66106296066,217,500,500
"2018-04-13","abundance","nbGARCH","All","RF",63.6104171793293,217,500,500
"2018-04-13","abundance","nbGARCH","All","RM",1157.607179679,217,500,500
"2018-04-13","abundance","nbGARCH","All","RO",328.571798310149,217,500,500
"2018-04-13","abundance","nbGARCH","All","SF",639.858805740224,217,500,500
"2018-04-13","abundance","nbGARCH","All","SH",626.51419535912,217,500,500
"2018-04-13","abundance","nbGARCH","All","SO",32.9909689632493,217,500,500
"2018-04-13","abundance","nbGARCH","All","total",2844.92733610607,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","BA",266.757561718705,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","DM",1535.09897337298,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","DO",1007.5949683405,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","DS",180.728544939998,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","NA",211.021578233346,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","OL",429.643188866336,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","OT",974.645448896095,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","PB",825.112150275354,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","PE",348.985721869524,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","PF",588.370842314717,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","PH",1e+06,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","PL",47.9576248298353,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","PM",265.394629450492,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","PP",1654.43101074243,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","RF",1e+06,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","RM",400.452218057428,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","RO",81.8283187818411,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","SF",266.726771691894,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","SH",199.140590112323,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","SO",1e+06,217,500,500
"2018-04-13","abundance","nbGARCH","Controls","total",2099.95483452629,217,500,500
"2018-04-13","abundance","pevGARCH","All","BA",712.908060668548,217,500,500
"2018-04-13","abundance","pevGARCH","All","DM",1862.74344691456,217,500,500
"2018-04-13","abundance","pevGARCH","All","DO",1615.3160935598,217,500,500
"2018-04-13","abundance","pevGARCH","All","DS",318.780918784888,217,500,500
"2018-04-13","abundance","pevGARCH","All","NA",939.831614259257,217,500,500
"2018-04-13","abundance","pevGARCH","All","OL",875.752180586265,217,500,500
"2018-04-13","abundance","pevGARCH","All","OT",1586.18426889315,217,500,500
"2018-04-13","abundance","pevGARCH","All","PB",2156.99952804959,217,500,500
"2018-04-13","abundance","pevGARCH","All","PE",1297.47961432609,217,500,500
"2018-04-13","abundance","pevGARCH","All","PF",1263.68093298054,217,500,500
"2018-04-13","abundance","pevGARCH","All","PH",111.372749177731,217,500,500
"2018-04-13","abundance","pevGARCH","All","PL",436.296373162935,217,500,500
"2018-04-13","abundance","pevGARCH","All","PM",847.51928865147,217,500,500
"2018-04-13","abundance","pevGARCH","All","PP",4766.32081492107,217,500,500
"2018-04-13","abundance","pevGARCH","All","RF",63.6104171793293,217,500,500
"2018-04-13","abundance","pevGARCH","All","RM",1281.49642381932,217,500,500
"2018-04-13","abundance","pevGARCH","All","RO",300.545081175704,217,500,500
"2018-04-13","abundance","pevGARCH","All","SF",643.337855496306,217,500,500
