"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2023-04-13",3,2023,566,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.140858908722447,0,2,217,566,3180
"2023-04-13",4,2023,567,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.159304178440677,0,2,217,566,3180
"2023-04-13",5,2023,568,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.160951663068523,0,2,217,566,3180
"2023-04-13",6,2023,569,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.1604135696156,0,2,217,566,3180
"2023-04-13",7,2023,570,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.159896888270137,0,2,217,566,3180
"2023-04-13",8,2023,571,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.159780411654226,0,2,217,566,3180
"2023-04-13",9,2023,572,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.160130212851545,0,2,217,566,3180
"2023-04-13",10,2023,573,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.16088531722144,0,2,217,566,3180
"2023-04-13",11,2023,574,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.161832004787903,0,2,217,566,3180
"2023-04-13",12,2023,575,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.162762454803579,0,2,217,566,3180
"2023-04-13",1,2024,576,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.163407351780821,0,2,217,566,3180
"2023-04-13",2,2024,577,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.163628093732223,0,2,217,566,3180
"2023-04-13",3,2024,578,"abundance","nbsGARCH",125,0.95,"exclosures","BA",0.163357408066853,0,2,217,566,3180
"2023-04-13",3,2023,566,"abundance","nbsGARCH",125,0.95,"exclosures","DM",3.69944207436561,1,8,217,566,3180
"2023-04-13",4,2023,567,"abundance","nbsGARCH",125,0.95,"exclosures","DM",2.40752782511253,0,7,217,566,3180
"2023-04-13",5,2023,568,"abundance","nbsGARCH",125,0.95,"exclosures","DM",1.36599358810456,0,5,217,566,3180
"2023-04-13",6,2023,569,"abundance","nbsGARCH",125,0.95,"exclosures","DM",0.736450200963868,0,3,217,566,3180
"2023-04-13",7,2023,570,"abundance","nbsGARCH",125,0.95,"exclosures","DM",0.449392625762094,0,2,217,566,3180
"2023-04-13",8,2023,571,"abundance","nbsGARCH",125,0.95,"exclosures","DM",0.345959612877599,0,2,217,566,3180
"2023-04-13",9,2023,572,"abundance","nbsGARCH",125,0.95,"exclosures","DM",0.336996201650784,0,2,217,566,3180
"2023-04-13",10,2023,573,"abundance","nbsGARCH",125,0.95,"exclosures","DM",0.396209519787899,0,2,217,566,3180
"2023-04-13",11,2023,574,"abundance","nbsGARCH",125,0.95,"exclosures","DM",0.525691328171601,0,2,217,566,3180
"2023-04-13",12,2023,575,"abundance","nbsGARCH",125,0.95,"exclosures","DM",0.744221932697268,0,3,217,566,3180
"2023-04-13",1,2024,576,"abundance","nbsGARCH",125,0.95,"exclosures","DM",1.03943839784155,0,4,217,566,3180
"2023-04-13",2,2024,577,"abundance","nbsGARCH",125,0.95,"exclosures","DM",1.34793464072512,0,6,217,566,3180
"2023-04-13",3,2024,578,"abundance","nbsGARCH",125,0.95,"exclosures","DM",1.51492814771886,0,5,217,566,3180
"2023-04-13",3,2023,566,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.408874351067138,0,2,217,566,3180
"2023-04-13",4,2023,567,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.458719747554092,0,2,217,566,3180
"2023-04-13",5,2023,568,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.352825027019506,0,2,217,566,3180
"2023-04-13",6,2023,569,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.240947021695055,0,1,217,566,3180
"2023-04-13",7,2023,570,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.177005155121651,0,1,217,566,3180
"2023-04-13",8,2023,571,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.15218082516141,0,1,217,566,3180
"2023-04-13",9,2023,572,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.158063803999539,0,1,217,566,3180
"2023-04-13",10,2023,573,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.194758586704612,0,1,217,566,3180
"2023-04-13",11,2023,574,"abundance","nbsGARCH",125,0.95,"exclosures","DO",0.268037916183895,0,2,217,566,3180
