"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-10-20",9,2022,560,"abundance","jags_RW","dm_controls","DM",13.953,7.279,21.225,117,0.95,217,560,2987
"2022-10-20",10,2022,561,"abundance","jags_RW","dm_controls","DM",23.987,0.177,81.92,117,0.95,217,560,2987
"2022-10-20",11,2022,562,"abundance","jags_RW","dm_controls","DM",33.651,0,172.26,117,0.95,217,560,2987
"2022-10-20",12,2022,563,"abundance","jags_RW","dm_controls","DM",39.296,0.517,196.9,117,0.95,217,560,2987
"2022-10-20",1,2023,564,"abundance","jags_RW","dm_controls","DM",43.032,0.274,196.9,117,0.95,217,560,2987
"2022-10-20",2,2023,565,"abundance","jags_RW","dm_controls","DM",44.995,0.159,196.9,117,0.95,217,560,2987
"2022-10-20",3,2023,566,"abundance","jags_RW","dm_controls","DM",46.314,0.07,196.9,117,0.95,217,560,2987
"2022-10-20",4,2023,567,"abundance","jags_RW","dm_controls","DM",46.358,0.022,196.9,117,0.95,217,560,2987
"2022-10-20",5,2023,568,"abundance","jags_RW","dm_controls","DM",47.049,0,196.9,117,0.95,217,560,2987
"2022-10-20",6,2023,569,"abundance","jags_RW","dm_controls","DM",46.989,0,196.9,117,0.95,217,560,2987
"2022-10-20",7,2023,570,"abundance","jags_RW","dm_controls","DM",46.775,0,196.9,117,0.95,217,560,2987
"2022-10-20",8,2023,571,"abundance","jags_RW","dm_controls","DM",46.372,0,196.9,117,0.95,217,560,2987
"2022-10-20",9,2023,572,"abundance","jags_RW","dm_controls","DM",45.645,0,196.9,117,0.95,217,560,2987
