"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-02-23",2,2023,565,"abundance","jags_logistic","controls","DM",14.134,2.953,25.331,120,0.95,217,565,3055
"2023-02-23",3,2023,566,"abundance","jags_logistic","controls","DM",14.133,2.938,25.332,120,0.95,217,565,3055
"2023-02-23",4,2023,567,"abundance","jags_logistic","controls","DM",14.131,2.92,25.332,120,0.95,217,565,3055
"2023-02-23",5,2023,568,"abundance","jags_logistic","controls","DM",14.13,2.905,25.336,120,0.95,217,565,3055
"2023-02-23",6,2023,569,"abundance","jags_logistic","controls","DM",14.129,2.889,25.343,120,0.95,217,565,3055
"2023-02-23",7,2023,570,"abundance","jags_logistic","controls","DM",14.128,2.872,25.345,120,0.95,217,565,3055
"2023-02-23",8,2023,571,"abundance","jags_logistic","controls","DM",14.127,2.856,25.347,120,0.95,217,565,3055
"2023-02-23",9,2023,572,"abundance","jags_logistic","controls","DM",14.125,2.841,25.353,120,0.95,217,565,3055
"2023-02-23",10,2023,573,"abundance","jags_logistic","controls","DM",14.124,2.825,25.355,120,0.95,217,565,3055
"2023-02-23",11,2023,574,"abundance","jags_logistic","controls","DM",14.123,2.811,25.36,120,0.95,217,565,3055
"2023-02-23",12,2023,575,"abundance","jags_logistic","controls","DM",14.122,2.796,25.363,120,0.95,217,565,3055
"2023-02-23",1,2024,576,"abundance","jags_logistic","controls","DM",14.121,2.78,25.365,120,0.95,217,565,3055
"2023-02-23",2,2024,577,"abundance","jags_logistic","controls","DM",14.119,2.764,25.37,120,0.95,217,565,3055
