"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-03-02",2,2023,565,"abundance","jags_RW","controls","DM",18.584,13.218,24.469,121,0.95,217,565,3079
"2023-03-02",3,2023,566,"abundance","jags_RW","controls","DM",18.708,11.698,26.057,121,0.95,217,565,3079
"2023-03-02",4,2023,567,"abundance","jags_RW","controls","DM",18.855,10.763,27.719,121,0.95,217,565,3079
"2023-03-02",5,2023,568,"abundance","jags_RW","controls","DM",18.993,9.946,29.176,121,0.95,217,565,3079
"2023-03-02",6,2023,569,"abundance","jags_RW","controls","DM",19.142,9.325,30.56,121,0.95,217,565,3079
"2023-03-02",7,2023,570,"abundance","jags_RW","controls","DM",19.291,8.825,31.966,121,0.95,217,565,3079
"2023-03-02",8,2023,571,"abundance","jags_RW","controls","DM",19.427,8.009,32.895,121,0.95,217,565,3079
"2023-03-02",9,2023,572,"abundance","jags_RW","controls","DM",19.584,7.472,34.228,121,0.95,217,565,3079
"2023-03-02",10,2023,573,"abundance","jags_RW","controls","DM",19.73,6.894,35.025,121,0.95,217,565,3079
"2023-03-02",11,2023,574,"abundance","jags_RW","controls","DM",19.905,6.635,36.394,121,0.95,217,565,3079
"2023-03-02",12,2023,575,"abundance","jags_RW","controls","DM",20.058,6.256,37.392,121,0.95,217,565,3079
"2023-03-02",1,2024,576,"abundance","jags_RW","controls","DM",20.224,5.881,38.321,121,0.95,217,565,3079
"2023-03-02",2,2024,577,"abundance","jags_RW","controls","DM",20.392,5.77,39.378,121,0.95,217,565,3079
