"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2023-03-16",3,2023,566,"abundance","NaiveArima","controls","BA",123,0.95,0,-1.44716107224984,1.44716107224984,217,565,3127
"2023-03-16",4,2023,567,"abundance","NaiveArima","controls","BA",123,0.95,0,-2.04659481531412,2.04659481531412,217,565,3127
"2023-03-16",5,2023,568,"abundance","NaiveArima","controls","BA",123,0.95,0,-2.50655650387259,2.50655650387259,217,565,3127
"2023-03-16",6,2023,569,"abundance","NaiveArima","controls","BA",123,0.95,0,-2.89432214449969,2.89432214449969,217,565,3127
"2023-03-16",7,2023,570,"abundance","NaiveArima","controls","BA",123,0.95,0,-3.23595053194214,3.23595053194214,217,565,3127
"2023-03-16",8,2023,571,"abundance","NaiveArima","controls","BA",123,0.95,0,-3.5448062026311,3.5448062026311,217,565,3127
"2023-03-16",9,2023,572,"abundance","NaiveArima","controls","BA",123,0.95,0,-3.82882830422666,3.82882830422666,217,565,3127
"2023-03-16",10,2023,573,"abundance","NaiveArima","controls","BA",123,0.95,0,-4.09318963062824,4.09318963062824,217,565,3127
"2023-03-16",11,2023,574,"abundance","NaiveArima","controls","BA",123,0.95,0,-4.34148321674953,4.34148321674953,217,565,3127
"2023-03-16",12,2023,575,"abundance","NaiveArima","controls","BA",123,0.95,0,-4.576325129441,4.576325129441,217,565,3127
"2023-03-16",1,2024,576,"abundance","NaiveArima","controls","BA",123,0.95,0,-4.79969028786113,4.79969028786113,217,565,3127
"2023-03-16",2,2024,577,"abundance","NaiveArima","controls","BA",123,0.95,0,-5.01311300774517,5.01311300774517,217,565,3127
"2023-03-16",3,2023,566,"abundance","NaiveArima","controls","DM",123,0.95,26,17.6917719066248,34.3082280933752,217,565,3127
"2023-03-16",4,2023,567,"abundance","NaiveArima","controls","DM",123,0.95,26,14.2503911510596,37.7496088489404,217,565,3127
"2023-03-16",5,2023,568,"abundance","NaiveArima","controls","DM",123,0.95,26,11.609726821403,40.390273178597,217,565,3127
"2023-03-16",6,2023,569,"abundance","NaiveArima","controls","DM",123,0.95,26,9.38354381324957,42.6164561867504,217,565,3127
"2023-03-16",7,2023,570,"abundance","NaiveArima","controls","DM",123,0.95,26,7.42223721063956,44.5777627893604,217,565,3127
"2023-03-16",8,2023,571,"abundance","NaiveArima","controls","DM",123,0.95,26,5.64908050457438,46.3509194954256,217,565,3127
"2023-03-16",9,2023,572,"abundance","NaiveArima","controls","DM",123,0.95,26,4.01849462932887,47.9815053706711,217,565,3127
"2023-03-16",10,2023,573,"abundance","NaiveArima","controls","DM",123,0.95,26,2.50078230211923,49.4992176978808,217,565,3127
"2023-03-16",11,2023,574,"abundance","NaiveArima","controls","DM",123,0.95,26,1.07531571987436,50.9246842801256,217,565,3127
"2023-03-16",12,2023,575,"abundance","NaiveArima","controls","DM",123,0.95,26,-0.272924095263761,52.2729240952638,217,565,3127
"2023-03-16",1,2024,576,"abundance","NaiveArima","controls","DM",123,0.95,26,-1.55527525841541,53.5552752584154,217,565,3127
"2023-03-16",2,2024,577,"abundance","NaiveArima","controls","DM",123,0.95,26,-2.78054635719394,54.7805463571939,217,565,3127
"2023-03-16",3,2023,566,"abundance","NaiveArima","controls","DO",123,0.95,4,-0.0741451314193986,8.0741451314194,217,565,3127
"2023-03-16",4,2023,567,"abundance","NaiveArima","controls","DO",123,0.95,4,-1.76171129992963,9.76171129992963,217,565,3127
"2023-03-16",5,2023,568,"abundance","NaiveArima","controls","DO",123,0.95,4,-3.05662636502778,11.0566263650278,217,565,3127
"2023-03-16",6,2023,569,"abundance","NaiveArima","controls","DO",123,0.95,4,-4.1482902628388,12.1482902628388,217,565,3127
"2023-03-16",7,2023,570,"abundance","NaiveArima","controls","DO",123,0.95,4,-5.11006546405359,13.1100654640536,217,565,3127
"2023-03-16",8,2023,571,"abundance","NaiveArima","controls","DO",123,0.95,4,-5.97957671002184,13.9795767100218,217,565,3127
"2023-03-16",9,2023,572,"abundance","NaiveArima","controls","DO",123,0.95,4,-6.77917482292029,14.7791748229203,217,565,3127
"2023-03-16",10,2023,573,"abundance","NaiveArima","controls","DO",123,0.95,4,-7.52342259985926,15.5234225998593,217,565,3127
"2023-03-16",11,2023,574,"abundance","NaiveArima","controls","DO",123,0.95,4,-8.2224353942582,16.2224353942582,217,565,3127
"2023-03-16",12,2023,575,"abundance","NaiveArima","controls","DO",123,0.95,4,-8.88357813337133,16.8835781333713,217,565,3127
"2023-03-16",1,2024,576,"abundance","NaiveArima","controls","DO",123,0.95,4,-9.51241074237134,17.5124107423713,217,565,3127
"2023-03-16",2,2024,577,"abundance","NaiveArima","controls","DO",123,0.95,4,-10.1132527300556,18.1132527300556,217,565,3127
"2023-03-16",3,2023,566,"abundance","NaiveArima","controls","DS",123,0.95,0,-0.740796754533746,0.740796754533746,217,565,3127
"2023-03-16",4,2023,567,"abundance","NaiveArima","controls","DS",123,0.95,0,-1.0476448172236,1.0476448172236,217,565,3127
"2023-03-16",5,2023,568,"abundance","NaiveArima","controls","DS",123,0.95,0,-1.28309761693458,1.28309761693458,217,565,3127
"2023-03-16",6,2023,569,"abundance","NaiveArima","controls","DS",123,0.95,0,-1.48159350906749,1.48159350906749,217,565,3127
