"date","forecastmonth","forecastyear","NewMoonNumber","currency","model","level","species","estimate","LowerPI","UpperPI"
2017-01-29,7,2017,497,"abundance","AutoArima","Controls","total",37.2412300832943,14.8394254139217,93.4611131786629
2017-01-29,8,2017,498,"abundance","AutoArima","Controls","total",37.3957168530226,14.7779248107695,94.6303122297875
2017-01-29,9,2017,499,"abundance","AutoArima","Controls","total",37.5159142312304,14.7405105465103,95.4813482317435
2017-01-29,10,2017,500,"abundance","AutoArima","Controls","total",37.6093557747813,14.7167386371943,96.1125747126631
2017-01-29,11,2017,501,"abundance","AutoArima","Controls","total",37.6819508147978,14.7006296506123,96.5897006424954
2017-01-29,12,2017,502,"abundance","AutoArima","Controls","total",37.7383221519347,14.688752515871,96.957243802998
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","BA",0.124056753741352,0,1
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","BA",0.252276603398919,0,1
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","BA",0.315345899627052,0,1
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","BA",0.298128783979325,0,1
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","BA",0.318408190975041,0,1
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","BA",0.300468530563508,0,1
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","BA",0.294076954440181,0,1
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","BA",0.29072053368348,0,1
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","BA",0.282239843892442,0,1
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","BA",0.283075403358984,0,1
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","BA",0.276398574098815,0,1
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","BA",0.272765786825993,0,1
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","DM",18.9471978258257,12,27
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","DM",18.2300806715511,9,28
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","DM",17.7132491659871,8,29
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","DM",17.3447118659976,8,30
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","DM",16.9768885003808,7,31
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","DM",16.8345175571834,7,31
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","DM",16.5968159067251,7,29
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","DM",16.4196734660551,7,29
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","DM",16.2251821364413,7,29
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","DM",16.0783260674949,7,29
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","DM",15.9531131618275,7,29
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","DM",15.8932334172531,7,29
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","DO",6.61805754814749,1,13
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","DO",6.32499830547689,1,16
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","DO",6.15788053985302,0,17
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","DO",6.07877286456731,0,18
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","DO",5.96388028142752,0,20
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","DO",5.79430001499526,0,19
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","DO",5.68943587445957,0,18
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","DO",5.52930772736608,0,19
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","DO",5.3644517510626,0,22
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","DO",5.19534439759336,0,21
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","DO",4.99891087940352,0,21
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","DO",4.87202579604337,0,19
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","DS",0.538509210191018,0,3
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","DS",0.310680404232963,0,1
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","DS",0.19820718201645,0,1
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","DS",0.142673994547018,0,0
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","DS",0.115259355863195,0,1
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","DS",0.176262010100772,0,1
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","DS",0.206377688065766,0,1
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","DS",0.221245273873129,0,1
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","DS",0.228585076176179,0,1
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","DS",0.157670897373674,0,1
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","DS",0.197199928421954,0,1
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","DS",0.216716047016592,0,1
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","NA",0.0733671194370127,0,1
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","NA",0.102770822542352,0,1
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","NA",0.114555089976337,0,1
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","NA",0.11927792908467,0,1
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","NA",0.121170724658781,0,1
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","NA",0.121929309696975,0,1
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","NA",0.122233331572365,0,1
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","NA",0.122355175922124,0,1
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","NA",0.122404008084445,0,1
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","NA",0.122423578791512,0,1
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","NA",0.12243142224052,0,1
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","NA",0.122434565698349,0,1
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","OL",0.318375260794176,0,2
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","OL",0.477405595928121,0,3
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","OL",0.558120453133075,0,3
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","OL",0.506865584846006,0,3
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","OL",0.480711743071492,0,2
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","OL",0.467756947735405,0,2
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","OL",0.456353283083921,0,2
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","OL",0.484664644232812,0,2
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","OL",0.503403173981237,0,2
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","OL",0.508397412142282,0,3
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","OL",0.47490290749556,0,2
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","OL",0.493771217319302,0,2
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","OT",2.7467086134186,0,6
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","OT",2.63403557275078,0,7
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","OT",2.57995519573847,0,8
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","OT",2.43931803949946,0,8
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","OT",2.35189725946247,0,7
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","OT",2.29619431238171,0,7
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","OT",2.26142474532501,0,7
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","OT",2.24007524748861,0,7
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","OT",2.22639603770126,0,7
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","OT",2.23336738131965,0,7
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","OT",2.23736065934479,0,7
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","OT",2.2546568604536,0,7
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","PB",0.114416941574393,0,1
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","PB",0.218641013152079,0,1
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","PB",0.310802081796739,0,2
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","PB",0.393642748573363,0,2
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","PB",0.468051005311155,0,3
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","PB",0.53482416930177,0,3
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","PB",0.594858860166013,0,3
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","PB",0.648782508931366,0,4
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","PB",0.697158679136144,0,3
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","PB",0.740610549165996,0,4
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","PB",0.779639372813029,0,4
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","PB",0.814695380299632,0,4
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","PE",0.193566616353899,0,2
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","PE",0.288030019937344,0,2
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","PE",0.304440424300614,0,2
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","PE",0.296234786640164,0,2
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","PE",0.292147636537353,0,2
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","PE",0.293562893609357,0,2
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","PE",0.307051755252014,0,2
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","PE",0.297782010403686,0,2
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","PE",0.293371353035943,0,1
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","PE",0.293260308779788,0,1
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","PE",0.306859209373296,0,2
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","PE",0.295683456144221,0,2
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","PF",0.22873472775684,0,1
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","PF",0.397358013716429,0,2
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","PF",0.521561854276339,0,2
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","PF",0.613097914521746,0,3
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","PF",0.680549408364676,0,3
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","PF",0.731629152703731,0,4
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","PF",0.767899984866721,0,4
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","PF",0.794629462659451,0,4
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","PF",0.814327631635359,0,4
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","PF",0.830215973910449,0,4
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","PF",0.840558138373487,0,3
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","PF",0.848174704738411,0,4
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","PH",0,0,0
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","PL",0.013157856947209,0,0
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","PL",0.0131578569476198,0,0
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","PM",0.610799238065872,0,4
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","PM",0.413158516690384,0,1
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","PM",0.312794235439369,0,1
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","PM",0.261828073804157,0,1
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","PM",0.235946857903449,0,1
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","PM",0.22280407227848,0,1
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","PM",0.216130011266565,0,1
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","PM",0.212740844683247,0,1
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","PM",0.211019786036753,0,1
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","PM",0.210145812208358,0,1
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","PM",0.210966557170976,0,1
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","PM",0.210118781966648,0,1
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","PP",1.43862249732946,0,5
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","PP",2.68025984064428,0,8
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","PP",3.75188446434278,0,12
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","PP",4.67677557096868,0,16
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","PP",5.47502482917915,0,18
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","PP",6.1639728315109,0,24
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","PP",6.75858578133043,0,23
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","PP",7.27178062584531,0,26
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","PP",7.71470563719422,0,28
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","PP",8.09698259641686,0,25
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","PP",8.42691581219568,0,26
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","PP",8.71167251659649,0,29
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","RF",0,0,0
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","RM",0.815312205496242,0,5
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","RM",0.691202130777159,0,4
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","RM",0.607800243351194,0,2
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","RM",0.55175423061535,0,2
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","RM",0.514091347457249,0,1
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","RM",0.48878191506326,0,1
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","RM",0.471773993374571,0,1
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","RM",0.46034468134317,0,1
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","RM",0.452664191280824,0,2
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","RM",0.447502907081413,0,2
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","RM",0.444034527541717,0,2
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","RM",0.44170377880427,0,2
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","RO",0.00445894110005809,0,0
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","RO",0.00799544152983516,0,0
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","RO",0.0108003306299963,0,0
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","RO",0.0130249600398953,0,0
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","RO",0.014789370622511,0,0
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","RO",0.0161887698618601,0,0
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","RO",0.017298669252844,0,0
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","RO",0.0181789588967625,0,0
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","RO",0.0188771391674115,0,0
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","RO",0.0194308838282637,0,0
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","RO",0.0198700729063759,0,0
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","RO",0.0202184050167679,0,0
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","SF",0.0665210604554887,0,0
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","SF",0.136773345410267,0,1
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","SF",0.186082799254951,0,1
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","SF",0.197130921862106,0,1
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","SF",0.205676443755202,0,1
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","SF",0.214047298310832,0,1
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","SF",0.242720079282899,0,1
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","SF",0.262027755134043,0,1
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","SF",0.251226953739485,0,1
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","SF",0.245227853130276,0,1
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","SF",0.240226194860448,0,1
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","SF",0.235924632496446,0,1
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","SH",0.815838879842308,0,5
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","SH",0.671454476124454,0,1
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","SH",0.558255468542888,0,0
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","SH",0.469506164688077,0,0
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","SH",0.399925705433273,0,0
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","SH",0.345373837420541,0,0
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","SH",0.302604555131374,0,0
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","SH",0.269072953480199,0,0
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","SH",0.242783798060402,0,0
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","SH",0.222172802502365,0,0
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","SH",0.206013548577702,0,0
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","SH",0.193344510506907,0,0
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","SO",0,0,0
2017-01-29,1,2017,491,"abundance","NegBinom Time Series","Controls","total",34.5632950334898,19,54
2017-01-29,2,2017,492,"abundance","NegBinom Time Series","Controls","total",35.0195680382046,15,63
2017-01-29,3,2017,493,"abundance","NegBinom Time Series","Controls","total",35.3891281513009,14,64
2017-01-29,4,2017,494,"abundance","NegBinom Time Series","Controls","total",35.6884259190229,13,69
2017-01-29,5,2017,495,"abundance","NegBinom Time Series","Controls","total",35.9308557821621,14,70
2017-01-29,6,2017,496,"abundance","NegBinom Time Series","Controls","total",36.1272742713905,13,71
2017-01-29,7,2017,497,"abundance","NegBinom Time Series","Controls","total",36.2863330239462,13,71
2017-01-29,8,2017,498,"abundance","NegBinom Time Series","Controls","total",36.4151925652665,13,73
2017-01-29,9,2017,499,"abundance","NegBinom Time Series","Controls","total",36.5195558388961,13,73
2017-01-29,10,2017,500,"abundance","NegBinom Time Series","Controls","total",36.6040665537322,14,70
2017-01-29,11,2017,501,"abundance","NegBinom Time Series","Controls","total",36.6724896160759,13,70
2017-01-29,12,2017,502,"abundance","NegBinom Time Series","Controls","total",36.7279162546522,13,74
2017-01-29,1,2017,491,"abundance","Poisson Env","Controls","BA",1.41600562107827,0,3
2017-01-29,2,2017,492,"abundance","Poisson Env","Controls","BA",3.36217332438495,0,8
2017-01-29,3,2017,493,"abundance","Poisson Env","Controls","BA",6.10907675557157,1,15
2017-01-29,4,2017,494,"abundance","Poisson Env","Controls","BA",11.613878752789,2,27
2017-01-29,5,2017,495,"abundance","Poisson Env","Controls","BA",18.4165757771422,4,41
2017-01-29,6,2017,496,"abundance","Poisson Env","Controls","BA",29.5279791650877,5,67
2017-01-29,7,2017,497,"abundance","Poisson Env","Controls","BA",49.6990853761189,10,115
2017-01-29,8,2017,498,"abundance","Poisson Env","Controls","BA",87.9636511034807,18,202
2017-01-29,9,2017,499,"abundance","Poisson Env","Controls","BA",148.465050943975,30,340
2017-01-29,10,2017,500,"abundance","Poisson Env","Controls","BA",257.274018725697,51,594
2017-01-29,11,2017,501,"abundance","Poisson Env","Controls","BA",437.055717300598,86,1002
2017-01-29,12,2017,502,"abundance","Poisson Env","Controls","BA",731.37348793671,147,1698
2017-01-29,1,2017,491,"abundance","Poisson Env","Controls","DM",18.7141538548024,12,26
2017-01-29,2,2017,492,"abundance","Poisson Env","Controls","DM",17.8835517777293,10,27
2017-01-29,3,2017,493,"abundance","Poisson Env","Controls","DM",17.3309910982636,9,27
