"date","forecastmonth","forecastyear","NewMoonNumber","currency","model","level","species","estimate","LowerPI","UpperPI"
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","DS",0.497539739763703,0,3
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","DS",0.486759423778664,0,3
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","DS",0.453026782193657,0,3
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","DS",0.44882904195096,0,3
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","NA",3.44582241389405,0,9
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","NA",3.0493235169335,0,8
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","NA",2.77379168671971,0,9
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","NA",2.5935735635107,0,8
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","NA",2.45703331212975,0,8
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","NA",2.36213371298042,0,9
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","NA",2.30746032963365,0,7
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","NA",2.2638187913597,0,7
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","NA",2.22220227656088,0,8
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","NA",2.19323259510022,0,8
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","NA",2.18442737644772,0,8
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","NA",2.17830713568792,0,8
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","OL",2.39988823752035,0,8
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","OL",2.74646086617079,0,11
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","OL",3.30588981651245,0,12
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","OL",3.70992895890362,0,15
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","OL",3.4769400957345,0,16
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","OL",3.11503223533387,0,13
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","OL",2.911316183953,0,14
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","OL",2.63702581530613,0,12
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","OL",2.4938998473894,0,10
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","OL",2.36183116240952,0,9
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","OL",2.28690218662307,0,9
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","OL",2.18534394459318,0,9
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","OT",10.1913686935163,2,21
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","OT",10.3538857759902,1,25
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","OT",10.6166888618325,1,29
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","OT",10.9180740419855,1,31
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","OT",10.6937717828312,1,31
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","OT",10.5337470977176,1,31
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","OT",10.4301620358499,1,31
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","OT",10.2950361119822,1,32
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","OT",10.1798980380506,1,35
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","OT",10.1152583272001,1,34
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","OT",10.0584547346594,0,34
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","OT",10.0564851432208,0,33
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","PB",5.37113832758287,1,11
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","PB",5.72951252153288,0,14
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","PB",6.10530327622644,0,17
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","PB",6.44574591004105,0,20
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","PB",6.56783322878304,0,23
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","PB",6.66380153490866,0,23
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","PB",6.79068474702312,0,24
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","PB",6.94470779231736,0,25
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","PB",7.05661636345811,0,26
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","PB",7.19727819801358,0,27
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","PB",7.33358413038101,0,29
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","PB",7.44497892155531,0,27
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","PE",5.35366479896162,0,13
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","PE",5.8024560664076,0,18
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","PE",6.38829796899507,0,22
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","PE",6.94946975502749,0,22
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","PE",6.94302213500596,0,22
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","PE",6.72810804962586,0,24
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","PE",6.35796474543747,0,21
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","PE",6.0607995935486,0,19
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","PE",5.66554693019189,0,20
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","PE",5.4611840857315,0,18
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","PE",5.39322087462975,0,17
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","PE",5.28623047746875,0,19
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","PF",0.614571924289411,0,3
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","PF",1.11518577964528,0,4
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","PF",1.60261160683712,0,6
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","PF",2.01447837748048,0,9
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","PF",2.34233208918643,0,10
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","PF",2.63701105598267,0,12
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","PF",2.89085307203941,0,12
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","PF",3.14339283932207,0,11
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","PF",3.36593073727412,0,12
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","PF",3.54438533275215,0,12
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","PF",3.69601691167319,0,11
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","PF",3.82367896385546,0,11
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","PH",0.0220265270286313,0,0
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","PH",0.0220265270291312,0,0
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","PL",0.871061526756146,0,6
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","PL",0.840297579748647,0,2
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","PL",0.747799919174088,0,1
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","PL",0.710785032433101,0,1
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","PL",0.647839475476025,0,1
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","PL",0.59925680196128,0,1
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","PL",0.561759696818078,0,1
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","PL",0.532818661044443,0,1
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","PL",0.510481375268431,0,1
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","PL",0.493240999389827,0,1
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","PL",0.479934523498204,0,1
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","PL",0.469664311878412,0,1
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","PM",0.171006793918263,0,1
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","PM",0.317407451120444,0,2
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","PM",0.515025225874855,0,3
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","PM",0.717476855957592,0,4
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","PM",0.871650752119014,0,4
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","PM",0.97097438564843,0,4
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","PM",1.07267261494373,0,5
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","PM",1.12383609631886,0,5
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","PM",1.16024916286572,0,5
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","PM",1.19390989889898,0,6
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","PM",1.22528687336767,0,5
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","PM",1.25396234491084,0,5
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","PP",20.5519409589003,4,50
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","PP",29.271129534107,5,76
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","PP",35.8522096939553,6,98
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","PP",40.8194856810399,6,124
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","PP",44.5686925234364,6,124
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","PP",47.3985236060202,6,130
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","PP",49.5344270946467,6,139
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","PP",51.1465670257846,7,146
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","PP",52.3633800440919,6,168
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","PP",53.2818077131438,6,152
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","PP",53.9750197066655,7,160
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","PP",54.4982431243283,8,165
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","RF",0.0132158240582058,0,0
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","RF",0.0132158240586079,0,0
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","RF",0.0132158240586078,0,0
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","RM",0.645636781324017,0,3
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","RM",1.2013595470238,0,6
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","RM",1.67969009145541,0,8
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","RM",2.09140637089675,0,9
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","RM",2.44578536106249,0,11
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","RM",2.75081208453693,0,10
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","RM",3.01335953869571,0,10
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","RM",3.23934356175405,0,8
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","RM",3.43385612647936,0,9
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","RM",3.60128007690651,0,12
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","RM",3.74538788411279,0,13
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","RM",3.86942664944367,0,15
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","RO",0.0982640243886494,0,1
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","RO",0.16393530559863,0,1
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","RO",0.207824381001271,0,1
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","RO",0.237156090451855,0,1
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","RO",0.256758899871873,0,1
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","RO",0.269859743398073,0,1
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","RO",0.27861522827313,0,1
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","RO",0.284466646550146,0,1
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","RO",0.288377234759186,0,1
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","RO",0.29099073791632,0,1
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","RO",0.292737380208278,0,1
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","RO",0.293904686736197,0,1
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","SF",0.0797748897276929,0,1
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","SF",0.153200695820794,0,1
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","SF",0.281260864683516,0,1
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","SF",0.339975532135889,0,1
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","SF",0.373416324927643,0,1
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","SF",0.444514407945882,0,1
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","SF",0.474933714966149,0,1
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","SF",0.521334908855169,0,1
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","SF",0.564916560645561,0,1
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","SF",0.583545652999762,0,1
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","SF",0.60599060403384,0,1
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","SF",0.625334263161606,0,1
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","SH",1.00782516657093,0,6
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","SH",1.01496265952627,0,6
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","SH",1.0214729114456,0,4
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","SH",1.02741104411214,0,2
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","SH",1.03282733521174,0,2
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","SH",1.03776764404848,0,1
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","SH",1.04227379982162,0,1
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","SH",1.04638395579018,0,1
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","SH",1.05013291231462,0,1
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","SH",1.05355241150873,0,1
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","SH",1.05667140599754,0,1
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","SH",1.05951630405687,0,1
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","SO",0.0132158262920081,0,0
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","SO",0.0132158262924844,0,0
2016-12-05,12,2016,489,"abundance","NegBinom Time Series","All","total",95.4798365686967,57,147
2016-12-05,1,2017,490,"abundance","NegBinom Time Series","All","total",103.871382648845,51,177
2016-12-05,2,2017,491,"abundance","NegBinom Time Series","All","total",111.299574687837,52,198
2016-12-05,3,2017,492,"abundance","NegBinom Time Series","All","total",117.875006192497,52,211
2016-12-05,4,2017,493,"abundance","NegBinom Time Series","All","total",123.695574515254,54,235
2016-12-05,5,2017,494,"abundance","NegBinom Time Series","All","total",128.847938441314,54,246
2016-12-05,6,2017,495,"abundance","NegBinom Time Series","All","total",133.408808225426,53,269
2016-12-05,7,2017,496,"abundance","NegBinom Time Series","All","total",137.446087639553,54,281
2016-12-05,8,2017,497,"abundance","NegBinom Time Series","All","total",141.019885186376,55,298
2016-12-05,9,2017,498,"abundance","NegBinom Time Series","All","total",144.183408841622,57,319
2016-12-05,10,2017,499,"abundance","NegBinom Time Series","All","total",146.983758252025,56,335
2016-12-05,11,2017,500,"abundance","NegBinom Time Series","All","total",149.462625990496,53,347
2016-12-05,12,2016,489,"abundance","Poisson Env","All","BA",1.53202260396383,0,4
2016-12-05,1,2017,490,"abundance","Poisson Env","All","BA",4.04617501371919,0,9
2016-12-05,2,2017,491,"abundance","Poisson Env","All","BA",8.11895171996917,1,18
2016-12-05,3,2017,492,"abundance","Poisson Env","All","BA",16.0208438373243,3,35
2016-12-05,4,2017,493,"abundance","Poisson Env","All","BA",33.3314195253873,7,73
2016-12-05,5,2017,494,"abundance","Poisson Env","All","BA",63.0182480355583,13,142
2016-12-05,6,2017,495,"abundance","Poisson Env","All","BA",124.531177227068,24,280
2016-12-05,7,2017,496,"abundance","Poisson Env","All","BA",331.443278153795,68,742
2016-12-05,8,2017,497,"abundance","Poisson Env","All","BA",1027.93900568879,218,2279
2016-12-05,9,2017,498,"abundance","Poisson Env","All","BA",3019.75739554825,653,6715
2016-12-05,10,2017,499,"abundance","Poisson Env","All","BA",9037.66486623224,1936,20187
2016-12-05,11,2017,500,"abundance","Poisson Env","All","BA",26306.8386847634,5599,58649
2016-12-05,12,2016,489,"abundance","Poisson Env","All","DM",40.0364143865223,30,50
2016-12-05,1,2017,490,"abundance","Poisson Env","All","DM",38.7468520423356,26,52
2016-12-05,2,2017,491,"abundance","Poisson Env","All","DM",37.9839230255181,24,54
2016-12-05,3,2017,492,"abundance","Poisson Env","All","DM",37.5968795891902,22,54
2016-12-05,4,2017,493,"abundance","Poisson Env","All","DM",37.2138989285275,21,54
2016-12-05,5,2017,494,"abundance","Poisson Env","All","DM",36.6209750410806,20,54
2016-12-05,6,2017,495,"abundance","Poisson Env","All","DM",36.3092221568357,20,52
2016-12-05,7,2017,496,"abundance","Poisson Env","All","DM",35.6376847900876,19,52
2016-12-05,8,2017,497,"abundance","Poisson Env","All","DM",34.7127053171393,18,52
2016-12-05,9,2017,498,"abundance","Poisson Env","All","DM",33.8963681920803,18,51
2016-12-05,10,2017,499,"abundance","Poisson Env","All","DM",33.4112226811665,18,51
2016-12-05,11,2017,500,"abundance","Poisson Env","All","DM",33.0990788713441,18,50
2016-12-05,12,2016,489,"abundance","Poisson Env","All","DO",6.14330324405401,2,11
