"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2017-11-20,11,2017,500,"abundance","AutoArima","All","total",186.417189884294,115.442543397781,301.027399964795,217,499,499
2017-11-20,12,2017,501,"abundance","AutoArima","All","total",180.830260907696,95.6044995469473,342.029751893507,217,499,499
2017-11-20,1,2018,502,"abundance","AutoArima","All","total",176.069478868958,84.328018455531,367.617571916905,217,499,499
2017-11-20,2,2018,503,"abundance","AutoArima","All","total",171.998377630065,76.9811478781069,384.294632163931,217,499,499
2017-11-20,3,2018,504,"abundance","AutoArima","All","total",168.506286343551,71.8520186291316,395.178438672045,217,499,499
2017-11-20,4,2018,505,"abundance","AutoArima","All","total",165.502740889684,68.1136408916853,402.139085261284,217,499,499
2017-11-20,5,2018,506,"abundance","AutoArima","All","total",162.913258406528,65.3064288940179,406.403017499297,217,499,499
2017-11-20,6,2018,507,"abundance","AutoArima","All","total",160.676109170898,63.151359517797,408.808492096243,217,499,499
2017-11-20,7,2018,508,"abundance","AutoArima","All","total",158.739826084249,61.4682947099209,409.940319707466,217,499,499
2017-11-20,8,2018,509,"abundance","AutoArima","All","total",157.061265231592,60.1355514332779,410.210606674466,217,499,499
2017-11-20,9,2018,510,"abundance","AutoArima","All","total",155.604082146618,59.0680343623413,409.91088737038,217,499,499
2017-11-20,10,2018,511,"abundance","AutoArima","All","total",154.337524568024,58.2045883865612,409.247314517307,217,499,499
